Analysis.Id,FLT_Rep1,FLT_Rep2,FLT_Rep3,GC_Rep1,GC_Rep2,GC_Rep3,LN2_Rep1,LN2_Rep2,LN2_Rep3,RNAlat_Rep1,RNAlat_Rep2,RNAlat_Rep3
AT1G03660,11.01793195,12.01438071,10.12888126,16.43242252,17.69787467,21.73852199,19.94496428,27.67304535,30.52962036,17.39311415,10.92395316,22.37942423
AT1G03680,1131.819757,1222.189957,1126.34869,561.7727521,763.1658347,657.9115904,710.4989825,498.2334272,586.2882987,596.295694,478.0909536,542.0684072
AT1G03687,216.200321,205.1172804,185.0846957,165.0757568,160.1731137,173.3673673,157.9058621,81.85635853,108.8368964,116.0636045,99.44852164,121.5135507
AT1G03710,1.268991804,0,2.90552876,1.913120641,4.918032616,1.382019244,0,0,0,1.968712425,0,0.883015434
AT1G03730,169.2703801,247.4320316,232.7792865,273.9136757,290.3600218,239.8162616,243.3271755,362.8778731,395.0870436,267.1229723,348.3401291,272.6326463
AT1G03740,549.8708012,714.4112793,668.8530481,1094.811068,922.1224159,1037.629696,914.8347361,1255.771179,1671.275303,820.2170236,2364.182326,861.5586354
AT1G03750,112.608366,99.70486452,112.896293,177.567719,144.1494758,130.481631,163.0953321,107.8112646,157.1140871,124.3517495,152.1800073,145.5211882
AT1G03760,204.0282565,123.0857349,140.5998315,246.1832929,137.8904729,214.3264667,139.3817806,97.49834697,91.67060842,168.0087073,165.9365499,161.8371323
AT1G03770,189.4626759,134.4100869,148.2076969,165.0869556,146.5353227,193.3123746,301.9919895,140.2513482,245.1665485,167.465419,217.9546123,159.6775531
AT1G03780,206.4960537,159.8973782,158.8090862,224.247078,267.0668316,246.6329134,126.8534873,186.9847257,182.7936113,239.3136432,164.1219465,210.1802992
AT1G03820,68.88609756,79.21185798,85.66816377,23.58614448,81.90615895,55.55056752,61.12852171,107.1800253,131.5629379,131.0324829,82.21781356,68.43276102
AT1G03830,175.5632622,125.3689369,137.3998342,181.0558636,111.1684111,127.4306203,147.8135984,98.33236202,81.57439572,103.0874057,78.31213039,109.5924348
AT1G03840,16.56135499,19.68041297,29.4488967,44.45178121,62.85091876,51.07981841,29.42574703,33.63817708,53.04864944,50.57337313,90.76833395,53.83665104
AT1G03850,237.9488862,399.7775729,455.2119079,757.5321926,904.5048855,881.177329,663.4877554,1036.365826,1019.872351,771.868519,1532.523398,575.4821217
AT1G03860,795.2527845,617.5865042,621.317638,582.3975494,509.1104825,611.6299473,663.2739594,480.6935304,529.1432827,606.9802314,571.8255466,570.4120848
AT1G03870,12373.12766,13083.69515,10361.14792,6570.404308,11495.14583,10349.92725,19087.36242,21049.8116,22583.82656,9323.648794,5260.101952,8053.240551
AT1G03900,1692.035618,1646.931761,1519.49437,2467.972886,1638.301664,1993.297436,1597.249284,1573.973347,1759.406759,1931.995482,1841.483074,1794.395232
AT1G03905,68.21332145,72.29154831,59.08796316,38.63019646,58.97644938,47.56395736,86.12123738,81.15716944,118.4366854,75.23426852,144.0610616,100.8666604
AT1G03910,998.6281926,736.2292635,755.2444159,1445.907327,742.1117024,1088.058358,750.591817,622.5642245,708.7522962,680.5636196,685.211828,675.4878934
AT1G03920,27.58267954,40.67691643,23.75718464,20.99705244,43.36460113,24.25129156,69.42235509,103.8801927,117.5201535,28.45514501,40.00170001,41.06946969
AT1G03940,84.22439442,109.5527002,124.5996733,97.38336163,123.8666452,83.37551688,105.960243,127.4577573,124.3689468,179.7907469,205.772802,200.9205661
AT1G03950,72.57894639,93.36727711,93.22163006,87.88979697,110.1744592,117.317098,62.57482959,128.188848,156.2031523,125.9844987,108.314963,86.90219677
AT1G03960,96.8781142,106.9416249,106.2872536,96.8536816,104.2777175,93.36614017,137.0595659,132.69831,114.155399,142.2409461,144.7176528,145.2416321
AT1G03970,267.5941214,294.7209487,322.7219129,557.7675458,399.283215,443.8744074,238.5592988,230.0047437,280.4197968,403.1900131,332.6281325,426.8811965
AT1G03990,104.7761738,34.42562637,50.0570039,98.95061049,55.33444416,68.63898521,173.7440697,22.68339291,51.70676949,139.4714244,99.39880999,112.9448025
AT1G04000,238.8295666,268.2854324,280.0026984,185.3213004,328.4605534,235.8466784,276.9856636,269.6795152,290.1051379,372.9635398,348.3303377,344.3212925
AT1G04010,152.3156311,139.2869828,149.2280003,79.46571141,128.0149218,107.7869995,169.2210178,174.4583442,185.8317975,126.0312633,185.7053953,139.006215
AT1G04020,160.9756238,104.0428418,91.95897266,54.67655316,78.2809381,83.34250101,98.36625766,134.6279591,86.14060267,114.2019909,58.65697931,84.66007431
AT1G04030,149.13452,119.0909334,112.5065347,204.5258487,181.1689518,218.3585781,164.278437,220.8841372,172.175583,178.1086834,157.8895383,181.3729967
AT1G04040,4222.149446,3356.022278,3278.505923,3157.973347,2418.864131,3446.195062,3523.894714,4506.739955,4109.44601,2094.789749,1984.355052,2134.481981
AT1G04050,68.80766153,58.55912269,54.97330521,55.32293692,55.22416349,46.06408734,55.90791326,56.55837459,27.75886604,77.31528754,73.76279085,79.77734975
AT1G04070,109.5850936,109.7780369,97.79219681,110.2390513,97.08833958,91.72007613,96.92912404,72.76427425,92.82444784,107.4620416,95.79977672,63.01574519
AT1G04080,1242.414048,1086.406679,1135.544302,1171.69175,872.442331,1059.02731,1302.200589,928.5564343,914.9682717,964.0538901,989.6827405,1061.321568
AT1G04090,19.28292518,26.71233584,15.35732772,22.71676508,19.90756791,14.74771917,18.43859852,25.50436859,15.31333077,21.84429766,26.33242072,27.15085257
AT1G04100,48.77516956,63.34149329,52.06323571,84.51963147,78.03196186,58.39716462,78.07201906,81.91609588,120.2700773,48.72125026,235.0692021,76.03225535
AT1G04120,1751.340973,1514.34804,1577.807983,2521.255174,1923.400848,2057.033368,2171.980396,2041.872507,1963.306846,1843.77254,2102.424565,2376.174351
AT1G04130,107.3527395,109.711769,99.9527256,67.73904876,81.10411182,91.76051548,120.1959932,94.03469565,102.4264265,85.06829943,91.30063446,108.9079053
AT1G04140,2067.550058,1950.069471,1757.64389,2746.39718,2062.905491,2577.957294,2280.188349,2256.554913,2179.45451,2152.406877,2037.639421,2132.822034
AT1G04150,4.973442659,12.01622971,16.91214722,23.50527542,18.62680322,9.077805355,4.619456218,1.419510914,3.834158985,13.44386765,8.393193065,3.25784061
AT1G04160,188.3196176,162.1166825,169.8458364,112.3580154,163.3626165,148.0267743,223.2014376,233.742997,146.0280354,152.5834734,111.775915,200.0963535
AT1G04170,1562.051198,1327.307669,1252.440412,1201.782967,1063.727846,1316.401068,1347.421701,1266.269816,1167.615238,1089.689826,1001.495515,1003.352431
AT1G04180,36.27707554,36.30209088,64.03562428,64.14188111,66.04429672,57.84493029,23.01021158,38.20201888,55.44516779,84.01031941,87.25674742,116.212529
AT1G04190,309.4402075,256.456255,267.2708996,213.6601899,251.3906888,259.1273389,271.1715248,257.2239091,250.2282772,285.6180894,220.895415,260.6751228
AT1G04200,467.5973364,373.4963731,333.4803544,291.4309635,356.8439289,320.5386347,471.2722005,523.7479844,465.3108554,382.5077165,403.2115276,360.6171805
AT1G04220,2479.127966,1483.479173,1466.690604,664.5218499,1457.235883,1044.228634,1714.469617,1777.934674,1931.135679,1542.530813,1787.935409,2464.228215
AT1G04230,161.8217852,205.6084987,172.6758278,167.9890624,237.3118536,208.9674702,297.3995573,299.2399705,285.0769391,187.2989282,139.0368494,194.1387664
AT1G04240,360.0992891,480.7986429,353.0834085,205.0825051,641.8908663,461.71943,779.0835981,1069.843279,882.1170665,536.0056235,238.0749698,458.616416
AT1G04250,2523.956817,3380.948103,2693.943538,4353.434252,3299.6003,3367.22127,3188.932061,4727.413114,4744.22764,2854.402896,1739.852556,2611.158805
AT1G04260,313.9490537,336.7709056,321.4217997,378.7420248,365.2466754,344.1391862,289.2766206,295.1371133,389.3985122,364.5663952,388.9432268,333.4576013
AT1G04270,3274.760242,3474.361854,3278.975036,3889.236052,2773.91994,2877.574155,2328.192539,1910.212795,1845.532992,2201.893793,1952.918525,1969.194281
AT1G04290,243.3984643,135.2771213,139.0685308,75.34675671,122.3168123,113.1147856,105.9778529,109.4488201,153.8505101,106.6490945,110.6433158,128.0919233
AT1G04300,1810.779735,1723.768101,1669.05678,3968.575789,2026.703665,2835.40844,2027.222498,1402.19623,1834.828703,1981.290616,2253.111855,2172.440016
AT1G04310,306.2713315,298.4538543,276.8677904,282.8875436,306.3982809,270.7122101,347.729513,321.5470011,335.5164087,344.5271254,409.2366422,395.0993903
AT1G04330,2.159768114,7.080441554,12.42794991,8.981843394,8.824992419,11.88988081,9.088472259,5.597981908,5.683747615,11.75376423,14.19433044,19.55654858
AT1G04340,209.0908523,244.193439,213.321783,158.6692733,219.6644465,213.6722775,236.6317988,259.2598884,192.4365943,203.2579731,184.5366514,166.199017
AT1G04360,90.74818774,70.8186431,75.32775471,115.2703902,85.32516801,87.90620494,85.94189763,93.41755692,133.8746018,58.80837619,200.8816459,58.64842179
AT1G04390,145.8992355,84.96312086,109.5157996,149.1331079,120.4471155,118.5796107,129.3520057,132.020884,122.6979925,114.2731413,145.0890232,141.1727859
AT1G04400,1903.055895,1892.628133,1692.201829,3007.345273,2173.462995,2476.218116,2103.240758,2389.856473,2329.673232,2129.529183,2193.996933,2217.906418
AT1G04410,10669.43611,8759.406013,8807.118737,9077.196413,8820.815098,9099.042948,9895.743277,10662.42577,11039.86366,8466.492919,8104.155194,7270.38669
AT1G04420,740.3462217,818.5108698,790.2611885,544.9380666,546.0809501,538.1481723,366.4247256,318.1966286,355.471486,406.599527,212.664976,341.0415055
AT1G04430,3178.917787,2631.957472,2295.491405,1601.587875,1710.708862,1616.811585,2539.555462,2807.060162,2475.595749,1741.492346,1383.045557,1974.859992
AT1G04440,762.7119281,1009.442129,969.5731733,1052.746686,1236.577108,1287.697365,993.309994,1395.086179,1396.1305,1021.672301,1543.736297,1214.154458
AT1G04480,1701.33068,1199.402814,1311.872361,968.3967578,934.6598732,1249.06993,922.9845362,797.5601554,796.0314939,848.1305946,810.466594,717.0178427
AT1G04490,10.2102937,12.48044499,16.93503476,17.25241311,18.95072283,19.53619795,23.97754133,24.05201185,17.69604074,28.84098062,40.96190097,38.37186977
AT1G04510,875.064988,778.5163209,772.1950405,1068.619666,709.9655008,868.3750756,974.5592908,629.0640544,682.4845368,647.0366475,671.4473131,677.7604178
AT1G04520,281.8131909,296.6862264,232.7948144,95.82413866,153.9520405,133.8308301,217.7434625,214.9893995,221.7174895,144.495119,148.1683265,174.8642596
AT1G04530,434.9296595,380.7616375,425.2116298,534.4005513,369.0692886,435.5043284,387.8566802,436.9586386,424.2471139,389.7963953,397.8234526,358.420441
AT1G04540,99.83101134,54.20764654,59.73249008,90.02363999,50.35468578,79.41820201,75.34988231,70.89334616,53.62669155,45.37047017,50.30344207,65.16015428
AT1G04550,222.8086741,221.3582675,231.2672475,347.1009279,210.0778517,296.6876105,173.3194723,215.8504366,198.5196086,257.049294,193.2022153,241.3923648
AT1G04590,159.4777738,185.0677841,186.6700438,127.4164679,175.7371041,148.9689941,152.0664592,136.2189394,114.4837875,159.4430009,124.0432531,135.6268007
AT1G04600,11.07314149,15.41124227,15.26644042,15.39057263,6.821396041,9.079224515,9.251291329,5.684606568,11.51349006,5.041727299,6.001756447,14.11656106
AT1G04610,236.5320435,186.5086448,147.3878071,224.0355041,129.5316801,180.3518941,194.9253323,169.8662011,212.3035625,82.33213409,102.8415836,104.2634549
AT1G04620,650.3768147,605.4418709,550.9735853,542.6969066,337.0945053,492.9311836,473.3942902,313.2151946,375.2543276,332.7096678,314.8672511,330.1508478
AT1G04640,184.3871959,222.9887013,192.7469693,116.8524553,148.9678169,137.4424976,86.99086978,96.50063115,86.36298449,118.3747919,69.07168165,101.7211149
AT1G04660,9.874634426,19.93031058,24.37456182,30.05974596,19.33916945,11.90726649,3.063840121,7.066102775,5.730089884,30.24180179,17.90925669,17.37838821
AT1G04680,2277.265331,2158.068586,1891.701568,1397.144801,2098.575961,1735.105081,2608.800252,3364.868577,2587.767184,1670.241249,1293.772439,1479.18388
AT1G04690,942.3964736,702.9571878,658.4076556,623.6111889,681.7483426,679.3784507,1033.72581,937.9152681,869.7950925,697.2794951,766.0637923,788.5127537
AT1G04700,109.9394613,76.38914355,98.35040182,112.0005111,96.14281528,105.6490625,165.0150417,112.5955998,157.9124438,85.45572878,99.87586959,148.4563005
AT1G04710,271.5693421,234.188587,239.0766148,138.0201642,162.6025559,146.8826489,242.4000221,127.3517696,143.4036151,144.4984498,124.3219029,149.8810205
AT1G04730,134.6535274,74.48824938,85.36294703,59.8130694,61.30461087,70.83000148,85.44476357,86.91979397,84.09677988,87.13398921,72.42241333,121.2786094
AT1G04760,34.28425287,18.87043174,29.59002863,24.22810121,35.56514749,30.2519484,11.14385193,27.91096043,23.83150899,30.04462866,12.41162329,38.4060717
AT1G04770,897.9833852,765.5815839,651.0086551,963.1208673,325.9198531,638.9516902,188.2547256,238.6464321,209.966052,295.6848358,232.6453291,380.1636964
AT1G04780,851.2467018,827.8050631,874.1870665,1160.813477,1018.511699,1017.817533,968.291913,938.0843072,1065.696233,920.8948233,1244.321495,1052.293218
AT1G04790,377.5479288,322.3454872,334.6796694,371.3584055,290.1735895,321.0967659,310.7919598,256.7522306,281.6477329,309.1984221,274.3943283,308.4185074
AT1G04810,1591.561036,1319.146233,1326.33586,1848.789284,1333.646788,1629.471088,1776.997512,1135.634477,1399.494321,1292.293193,1266.200546,1264.040864
AT1G04820,13561.25226,12088.31808,11215.49043,7897.168748,9253.042464,8412.594351,12287.37207,13518.20748,13079.4947,9728.938569,7291.619485,9376.958391
AT1G04830,269.0206595,263.3383429,281.788509,303.8530307,279.1083134,304.7436622,345.8591555,314.3196887,363.8591673,324.8347781,258.1797293,353.1790456
AT1G04840,32.56277847,36.96745293,41.13463363,43.78612473,35.41979992,35.17282979,18.46149453,19.85799419,24.90627693,47.05178249,21.56677023,42.35336734
AT1G04850,1364.929951,1009.357002,1014.695653,1312.020609,927.0646046,1152.320915,1265.636564,1144.767287,1223.747162,934.1737749,1053.193534,900.348646
AT1G04860,677.5214742,620.5189478,562.0994805,806.4633516,614.0470923,696.7239468,665.2210966,644.4741745,678.6602937,544.4773019,625.9074438,535.3711993
AT1G04870,386.7923931,292.9915771,273.2038899,464.3192836,273.4779792,371.9183751,320.4884738,251.759471,225.5267081,285.5576675,222.2461255,272.5392217
AT1G04880,6.600631532,5.181066068,6.478897725,19.48159686,8.718704205,10.20856316,13.81321821,2.831034663,0,5.040736523,2.391609288,11.94686614
AT1G04900,137.486701,101.9200147,105.3066685,102.2846948,70.38120786,86.2042301,104.3523648,80.67502365,76.49680195,100.8141124,46.63115399,81.45629764
AT1G04910,533.834491,352.453875,351.6235594,301.8133643,318.531587,355.0781815,447.1200271,536.9920708,491.9281549,401.5983802,397.3684461,350.7894753
AT1G04930,60.31119497,91.80129819,94.19552668,77.13720778,101.2287345,86.13766477,104.1122286,87.5706074,66.81361207,90.67459916,82.70951127,85.75774057
AT1G04945,82.36753185,72.22823645,87.15194111,89.42169778,82.6488269,97.01029821,80.36179605,78.25956939,85.60190968,101.8057639,75.5429824,94.1365221
AT1G04950,435.2019778,353.2288639,358.7762448,414.707902,296.8825672,402.7275746,326.6758041,318.8300433,302.4586616,369.7931081,275.3461977,356.6138788
AT1G04960,201.7146389,218.7050138,234.3216887,203.9579474,277.2930103,276.0817641,248.8002181,363.8217315,316.2627309,239.5831861,479.0341776,251.6818211
AT1G04970,412.7505292,436.3223263,476.3491091,413.1339161,572.4342969,537.9202972,663.906591,767.6813574,752.2216859,497.2650923,706.9104325,602.7831796
AT1G04980,140.1780171,86.42012436,85.09841077,86.87241665,95.3207476,105.4830001,128.8679524,159.8940649,177.8175692,124.3357461,236.6853113,106.4373318
AT1G04985,246.3832692,293.4388998,286.4793551,283.3445659,266.3722387,320.6803761,223.9696591,205.1002451,222.2462646,255.4822198,258.5812436,260.7339464
AT1G04990,325.0828895,362.9585555,400.9883206,208.0304467,367.6931876,300.2344619,428.8014419,444.477026,409.5274172,381.3586549,398.5894256,399.2841534
AT1G05000,226.2698301,255.0084756,235.5005894,206.1979519,290.2964521,287.6178201,326.239775,534.9664604,533.5015626,349.0538491,820.0417461,437.1508687
AT1G05010,867.1478291,1136.16831,1034.577817,989.1970058,1699.420597,1281.566579,1086.948874,1817.169573,2180.520955,1355.88835,4303.28263,1456.488941
AT1G05020,40.28059262,64.4968105,73.41678706,81.09120705,90.73749421,70.91164937,63.06690293,69.49359221,55.55393527,57.13392551,93.44394575,89.05119798
AT1G05030,75.88919493,110.3213007,96.80091462,68.640424,100.1797908,83.46663986,103.8436742,99.99215394,134.4539723,87.32857015,94.78952404,115.6202869
AT1G05055,117.0340395,126.2524144,103.7991221,143.7268083,97.84315745,107.1799585,122.6900566,137.2142693,114.6933146,131.0545805,117.1147104,106.4385829
AT1G05060,90.59800321,117.7813084,116.1012928,162.752731,148.3484457,162.6587677,383.1122585,94.3876648,339.0956428,173.019451,303.5410561,130.3529693
AT1G05070,224.6822792,230.5664619,204.5993319,181.514416,183.4946384,193.8167304,204.4169518,157.7068704,167.5760808,161.2562915,199.8885105,159.6849922
AT1G05090,111.4692717,58.85116374,94.95151885,97.4615625,87.28444118,95.26591581,104.2401776,121.6071501,76.43782531,90.72823411,78.84421508,72.77035168
AT1G05100,33.44220286,125.7556555,78.06062146,24.37785758,55.54573796,43.09052111,35.21790809,22.60251348,22.91277047,193.2072988,235.1186115,565.8924695
AT1G05120,356.8859801,275.7801584,229.4477435,355.8723829,289.7464219,328.6481634,320.7742063,375.2614451,359.1068986,353.7335306,359.2135481,387.3514649
AT1G05140,293.2245866,501.9658083,505.5965491,370.3539375,426.4468412,354.4118892,245.2710062,278.565216,257.9776604,329.3098868,232.9488173,281.3062849
AT1G05150,1148.035542,911.5165519,896.3194469,922.5939042,807.5403778,818.6555493,929.5774254,1061.328049,962.0237705,727.6337965,607.6520605,779.7251791
AT1G05160,139.6206846,153.6585763,140.1143403,158.4792917,134.1717027,164.3495063,125.0802717,100.9191708,85.50900434,119.1540123,93.9219393,129.3663877
AT1G05170,297.2712906,247.9107524,195.0142711,211.5064186,180.2406371,195.6046523,286.7089016,396.1594102,300.8249433,212.8648096,210.5544388,238.9579394
AT1G05180,423.4838096,402.3123323,412.3824917,474.7360822,368.759775,417.7501641,379.235019,392.1910919,342.872151,324.111438,382.7340386,365.6246643
AT1G05190,3741.19914,3575.93746,3272.857893,1947.07501,2057.534609,1996.187319,1951.249455,1433.0902,1583.421247,1552.159115,1097.78017,1352.399974
