Sample.Name,Atha_Col.0_HypocotylCC_WT_FLT_Rep1,Atha_Col.0_HypocotylCC_WT_FLT_Rep2,Atha_Col.0_HypocotylCC_WT_FLT_Rep3,Atha_Col.0_HypocotylCC_WT_FLT_Rep4,Atha_Col.0_HypocotylCC_WT_FLT_Rep5,Atha_Col.0_HypocotylCC_WT_GC_Rep1,Atha_Col.0_HypocotylCC_WT_GC_Rep2,Atha_Col.0_HypocotylCC_WT_GC_Rep3,Atha_Col.0_HypocotylCC_WT_GC_Rep4,Atha_Col.0_HypocotylCC_WT_GC_Rep5,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep3,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep3
AT2G04620,2.19082723,1.938823235,2.19783226,2.076213154,2.184797813,2.144833719,2.320812689,2.129577236,2.380216926,2.182502481,1.990914486,1.982708499,2.249970324,2.486629914,2.181052844,2.182977487
AT2G04630,4.980426994,4.637036635,5.107453135,5.022428152,4.320461621,4.753876796,4.416750245,4.761353344,4.612501717,4.694943677,4.464298157,4.926649276,4.732207958,4.602829348,4.440842731,3.967837648
AT2G04650,1.814469563,1.958502,1.703979018,1.785950091,1.767375822,1.78790382,1.705838795,1.789918553,1.84015065,1.780261737,1.739668669,1.759978624,1.755810295,1.831418261,1.833454894,1.853948697
AT2G04660,1.610461215,1.761352471,1.913749765,1.939256242,1.604555502,1.839653921,1.777844597,1.927760023,1.800079746,1.764695523,1.892612401,1.948493557,1.880787992,2.014693652,1.962721401,1.881795212
AT2G04680,1.848062538,1.867095778,1.969737326,1.855376537,1.793994718,1.901259054,1.837999216,1.732138276,1.822644382,1.776312521,1.653517917,1.819541239,1.724252885,1.77022534,1.818404896,1.796698136
AT2G04690,5.83182818,5.778530593,5.467884435,5.674512511,5.658987411,5.53500108,5.982679505,5.875000546,5.818847306,5.586879387,5.159921744,5.35590852,4.98705325,5.235564774,5.304676097,4.622640876
AT2G04700,5.191935427,5.614464579,5.254583505,5.171566741,5.59865488,5.249973508,5.339167729,5.79028633,4.969654069,5.434123803,5.073954903,5.342084333,5.145784586,5.526100935,4.888698461,5.005062255
AT2G04740,2.565009921,2.410825004,2.33247747,2.391373095,2.140169721,2.401047235,2.821490265,2.608133559,2.365512266,2.288906002,2.494611294,2.378285133,2.231081522,2.287759352,2.456145831,2.15429534
AT2G04780,2.477436907,2.379122734,2.160955471,2.258680127,2.332292183,2.327249661,2.51947584,2.177241865,2.548807607,2.238116738,2.347159716,2.081355168,2.316656955,2.720565428,2.308778701,2.150489358
AT2G04790,1.616210491,2.085497115,1.6689285,1.917091613,1.693328767,1.922516195,1.758100851,1.822239269,1.946985475,1.839034116,1.645664027,1.818269665,1.756628098,1.894124748,2.034966291,1.789429654
AT2G04795,2.48653918,2.547378488,2.961546283,2.927598139,2.489327685,2.708399384,2.998573563,3.202730444,2.933499077,2.611480482,2.523322095,2.691076742,2.593986675,2.500069112,2.399673005,2.661094756
AT2G04845,3.096425354,3.082075321,2.899495861,2.930865021,2.934453002,3.16233708,2.941994681,3.340684185,2.697546718,2.769376332,3.041597624,3.045576141,2.982694207,3.080675462,3.051890693,2.517767567
AT2G04850,1.975936899,2.099154231,1.784044305,1.834800758,2.06485414,1.929914425,1.726148629,1.949511224,1.661290939,1.82869964,1.830501852,1.989675731,1.87445431,1.875825649,1.757405015,2.131190709
AT2G04860,2.150515973,2.173845757,2.147055037,2.125652152,1.967274407,2.166995377,2.053662058,2.168445474,2.729349313,2.012357973,2.115047687,2.137770829,2.258284043,2.030186869,2.042617464,2.294919333
AT2G04880,4.597085035,4.343635312,4.572132678,4.530642917,4.267900973,4.064130887,4.294445175,4.512548791,4.206855198,3.746959502,4.257073306,4.228606918,3.895772319,2.730882799,4.552097959,4.324476496
AT2G04890,4.343291697,3.617906376,4.393765535,4.276568474,4.255886986,4.169296067,3.969044753,4.079594785,3.998791041,3.897658261,3.933735779,3.86831508,3.73479383,3.24511645,4.589717869,4.232344604
AT2G04900,8.692218195,8.519848182,8.440283419,8.649632948,8.48447974,8.67867675,8.555410363,8.806194492,8.296415798,8.514821614,8.506308779,8.790213254,8.462956243,8.045849549,8.555679231,8.240823432
AT2G04940,4.630537759,4.385368016,4.719345537,4.410717489,4.067856318,5.013797541,4.781482041,4.640611311,4.240813853,4.355742464,4.377521998,4.274543529,4.497377305,4.574925237,4.708322376,4.228639916
AT2G05100,1.999937982,1.947514149,1.740745307,1.957912472,1.94248567,1.826485509,1.966404169,1.896058054,1.989693167,1.899249126,2.130053742,2.070925584,1.997494877,1.833842788,2.112757827,1.914086358
AT2G05120,2.373041688,1.934173393,2.168659055,1.827203127,1.946193197,2.019391256,1.897094833,2.15897371,1.783576647,2.011420818,2.11748281,1.945771709,2.082387015,2.699575189,1.708043893,2.117459866
AT2G05160,2.028624606,1.748727938,1.760783375,1.894124748,1.706733262,1.845163946,1.904049512,2.18517332,1.981140116,2.035787269,1.835046531,1.911124815,1.702486765,2.318402456,1.974095017,1.830606327
AT2G05170,3.264503438,2.616934326,3.51008606,3.118055187,2.89051141,3.27633157,2.810857776,3.331079307,2.746616397,3.370567628,3.116526984,2.190351401,2.929589094,3.073324982,2.836428797,3.206485324
AT2G05180,1.834108769,1.6798245,2.159102316,1.885910745,2.084282499,1.863266589,1.874588786,1.844603827,1.781576856,1.920606823,1.909716322,2.024664298,1.923189402,2.004834062,1.896226031,2.002840027
AT2G05210,1.823927003,2.079336079,2.007920074,2.11138105,1.924412029,2.080905864,1.874047341,2.177169086,2.186406408,2.287433108,1.927538116,1.973060753,1.960951581,2.02740996,1.962721401,2.044629457
AT2G05230,2.293531434,2.01163075,2.144247126,2.223199866,1.906915027,1.815191674,1.902857744,2.09370587,1.743380734,2.292182725,2.202374707,1.963633129,2.039309131,2.42567284,1.897214864,2.094609338
AT2G05260,3.630829201,3.389598978,3.627232967,3.416495151,3.486169796,3.6865119,3.277359786,3.504475413,3.281254956,3.482445317,3.647644002,3.723722286,3.479026191,3.430488893,3.380936483,3.119476917
AT2G05320,1.895490868,1.954933086,2.081418471,1.989570333,2.012729054,1.98445752,2.027323697,2.069722572,1.98832548,2.025756379,1.966991379,1.887385828,1.902109714,1.881172171,2.039516045,2.182192973
AT2G05380,3.997580703,3.747242285,3.930757789,3.595848605,3.995255291,4.076556205,3.81224703,4.194611776,3.393962467,3.715656189,4.000008193,4.2854234,4.062714068,4.694187698,4.297291866,4.2854234
AT2G05520,9.043926985,8.878242601,9.074062503,8.590369544,8.479065423,8.963984783,8.484158357,9.53509148,8.192652782,8.767515143,8.280779362,8.749124457,8.917201609,8.133269542,8.238728153,8.537190369
AT2G05590,2.457462826,2.224407185,2.611467156,2.361843487,2.408957913,2.184330414,2.567891058,2.485921937,2.404905767,2.748829334,2.866235455,2.495314979,2.603160986,3.2015362,2.532872077,2.30335645
AT2G05620,1.72493985,1.686198102,1.778719627,1.894124748,1.561749996,1.855743677,1.94238209,1.832054098,1.652980539,1.928453271,1.776090938,1.951632074,1.699403402,2.02238727,1.784131805,1.932337547
AT2G05630,5.360470764,5.59974793,5.459080177,5.324632151,4.575448217,5.383493129,5.659421781,5.328225577,4.820376931,5.366874133,5.023862829,5.872176513,5.236609456,5.649194269,5.495626218,5.192551067
AT2G05710,8.704480728,8.394463266,9.035664594,8.187765519,8.022013495,8.195087558,7.773430644,8.345136793,8.205009747,7.787525831,9.048583153,8.578727007,9.194308131,8.497616477,8.877325638,9.081988099
AT2G05755,2.163334253,2.210692911,2.035971194,1.884354123,2.705153822,2.055283683,1.999038471,2.027502962,2.039918863,2.614678214,1.811441748,2.461101615,2.044098608,1.908612085,2.004147422,2.067489112
AT2G05760,1.765879519,1.954391679,1.84126102,1.977868213,2.018280009,1.774564899,2.139544254,1.731119114,2.031577945,2.107076406,1.539024432,1.91635732,2.003314627,1.896807431,1.793583722,2.003596194
AT2G05790,4.739804396,4.819035006,4.824991174,3.98773023,4.292224725,5.181220861,4.717340593,4.736928324,4.211696136,4.04782589,4.41327628,4.168088768,4.904955996,5.753606923,4.915419983,5.011486965
AT2G05810,2.255007013,2.062625568,1.873675105,2.193972801,2.089440121,2.06527073,2.067179949,2.23831837,2.029819133,2.035859434,1.880193441,2.03303643,1.890692783,2.246315661,2.339034388,2.14468721
AT2G05830,5.246197399,4.496811017,4.691549619,4.019828543,3.85107573,4.937946081,4.210968608,5.065939889,4.401971228,4.076596977,4.790063264,4.812032263,4.955139094,4.978186216,4.848660659,5.02177177
AT2G05840,6.52933603,6.642754677,6.128627837,6.578672515,6.686715414,6.413987668,6.559456293,6.428675682,6.697371347,6.485658841,6.570760095,6.777409551,6.460118147,6.86803143,6.633754445,6.559350015
AT2G05910,2.248960563,2.359245504,2.323190667,2.32401842,2.386519863,2.241624408,2.283331961,2.394924854,2.679415506,2.311072466,2.322101319,2.034966291,2.317061002,2.162927318,2.423631511,2.419669852
AT2G05920,2.527451579,2.833889869,2.709875203,2.406470883,2.59837355,2.778900042,2.192597644,2.824572314,2.409435034,2.349835493,2.293919514,2.232488821,2.424179242,2.344240825,2.356958179,2.262451254
AT2G05940,2.042311689,2.330485426,2.64716216,2.949568382,2.531520302,2.543304127,2.612884411,2.436068773,2.59040136,2.246660516,2.952055809,2.77335965,3.157780249,2.577449089,2.817562705,3.146827848
AT2G05990,2.764090691,2.370055279,2.75579223,2.280664898,2.396609055,2.718251018,2.339034388,2.300338081,2.233270775,2.889747893,2.575856076,2.110779892,2.440959955,2.384082272,2.39799278,2.390513062
AT2G06000,1.947625861,1.903110916,2.226281972,2.209583266,2.442901524,2.119558884,2.159198022,2.381916361,2.067533595,2.371518192,2.149434206,2.034966291,2.111863902,1.99987643,1.86342533,2.145443516
AT2G06005,2.132792149,2.359940143,2.040989625,1.88901703,2.118220622,1.982427398,2.19314904,2.125426652,1.83746321,1.990011616,1.792162783,2.095413706,1.890608477,1.831123414,2.034966291,2.1777685
AT2G06010,4.939827059,4.792947526,5.027769772,4.943120305,4.676512474,5.357965008,4.753730528,4.783818894,5.191838561,5.301035436,4.647856943,4.639354628,4.64189389,4.972408136,4.76591673,4.707273404
AT2G06040,1.945994028,1.760906799,1.966483346,1.796354849,2.130295792,1.990930029,2.105172405,1.706773696,1.716988038,1.68231438,2.356382735,1.875685581,2.282393237,2.127054813,1.820871057,1.819871736
AT2G06050,4.566682992,3.797988246,4.35943537,3.861570128,3.296238727,3.849264746,4.020190825,4.071833792,3.81278408,3.695822615,4.563483487,4.19446464,4.338275037,3.942098141,4.074698711,4.337297182
AT2G06200,1.909501568,1.859369598,1.676033193,1.836460312,1.65999067,1.878082433,1.947527185,1.882650357,1.757383221,1.925304497,1.962957416,2.087671418,1.842888055,1.77724146,2.244632792,1.951074695
AT2G06210,2.342347334,2.667141056,2.613986798,2.556409716,2.073107806,2.430500739,2.716228397,2.549643809,2.446387698,2.547574981,2.84441869,2.490244196,2.698610941,2.605826852,2.61915087,2.883601654
AT2G06255,1.860041272,1.85747664,1.641931607,1.926390545,1.635850578,1.679844233,2.093275574,1.762853591,1.666637842,1.982843177,2.067581812,1.86802051,1.838426403,1.854842833,1.852097538,1.604096957
AT2G06510,1.843255716,1.971933078,1.862421636,1.853149767,1.896940844,1.874214382,1.853729901,1.847849703,2.05439725,1.63368604,1.707067475,2.05117824,1.734820071,1.719021092,1.980722206,1.905114723
AT2G06520,1.951919188,1.870949456,1.706024948,1.851314139,1.72118934,1.930542011,2.019218321,2.090831933,1.847651589,1.888009047,1.911941976,1.841093056,1.944959473,1.785484521,1.913904571,2.313011552
AT2G06530,8.349191899,8.439506806,8.359908192,8.523493925,8.494677196,8.512934283,8.853490381,8.690289795,8.685949448,8.912620798,8.352917927,8.423535167,8.417095326,8.521707597,8.27355867,8.371781698
AT2G06850,2.878620554,2.398206856,2.742204839,2.171774678,2.347101538,2.727692787,2.355255945,2.786561702,2.759342525,2.5746815,2.284313386,2.409405639,2.80962585,3.396668308,2.402859914,3.433627464
AT2G06925,2.40737543,2.427888513,2.449753953,2.155059275,2.319289861,2.367671781,2.71533751,2.351609277,2.376511994,2.207866185,2.506828735,2.459281723,2.599745114,2.486629914,2.263707596,2.449753953
AT2G06990,2.700396014,2.612988206,2.90470781,2.630131724,2.084282499,2.847762083,2.388157712,2.652293452,2.502542651,2.586369188,2.36854085,2.500374151,2.450304819,2.264545769,2.737315696,2.631285924
AT2G07050,3.451783422,3.384502179,3.774663228,3.208324289,3.399581508,3.648395927,3.41878299,3.817049823,3.660861004,3.419575289,3.177173584,3.083292231,3.289445762,3.406936742,3.252686014,3.465025112
AT2G07170,2.695768015,2.984168539,2.63010483,2.909237925,2.806125139,2.84215159,3.055553664,2.922154424,3.105185889,3.03829715,2.554592399,3.016681248,2.453287885,2.704443018,2.729333518,2.686045088
AT2G07180,4.037699878,3.791874433,4.193045555,3.981318874,3.778705396,4.365504608,3.853321442,4.221430004,4.047696804,4.163673916,4.338064728,3.574527665,4.036722261,3.841118639,3.95002647,3.638808191
AT2G07340,6.090745139,6.236465288,6.080356999,5.718729622,5.404200338,6.283111493,6.037524072,5.895650973,5.357084485,5.674291399,6.23641715,6.011749632,6.084831419,6.467031571,6.357759814,5.694597237
AT2G07360,4.422552609,3.930489558,4.520463891,3.607779609,3.853163562,4.353709162,3.597297686,4.369453724,3.907037146,3.914645532,4.228476863,3.41356913,4.47367277,4.208786508,4.149624127,4.316938753
AT2G07671,11.97606956,12.20390144,11.50615373,11.14352817,12.1487982,11.37193972,12.07900838,11.69889836,12.1866315,11.42324774,11.79837428,12.3695542,12.09151566,12.23980974,11.88981676,12.1406468
AT2G07674,9.201100589,9.581317274,8.799120258,8.264576903,9.1567008,8.960338024,9.305036423,9.086215453,9.287953362,8.359464255,9.259111723,9.934887503,9.808093746,9.518342917,9.347659017,9.903262743
AT2G07675,7.553965061,7.753275678,6.810242367,6.528536138,7.214796783,6.830549347,7.500594126,7.037835443,7.487133385,6.460042264,7.557077189,8.114503138,8.014021195,7.909178208,7.751390345,8.234435763
AT2G07680,1.863669193,1.819653163,1.854578325,1.841951418,1.931415571,1.733535318,2.04125063,1.825441166,1.925304497,1.911935992,1.841482703,1.910593957,1.850739603,2.148724512,2.20804034,1.799844695
AT2G07687,10.16555969,10.36739311,9.110118728,8.284086257,9.7004761,9.523231879,10.05644434,9.852796405,10.14509491,9.064605417,10.06321004,10.64717758,10.64397251,10.17747081,10.10710563,11.03759247
AT2G07690,1.798014114,1.774501383,1.647900787,1.586446556,1.853149767,1.817652939,1.56471604,1.672705756,1.794623841,1.734503254,1.577772897,1.998780898,1.546661425,1.85747664,1.762728758,1.620319607
AT2G07695,9.742778968,10.60272736,9.3042152,9.437691845,10.00946702,9.977748294,10.49807237,9.790180792,10.36199185,9.525238124,9.793417788,10.68015157,10.31586374,9.920945674,9.968006683,10.85770755
AT2G07696,6.133898781,6.940010339,5.639466678,5.135890021,6.206852687,6.268542805,6.785564294,6.20525518,7.048546981,5.129699385,6.615988666,7.047359834,6.693914976,6.34214567,6.573454194,7.798873242
AT2G07698,12.66483652,12.90525362,12.18455812,11.79804645,12.58298416,12.56220641,12.76081928,12.46262253,12.75971499,12.14484742,12.64266344,12.92864247,12.82718609,12.74386298,12.72308534,13.10086175
AT2G07707,10.18805073,10.82207583,9.537625729,9.414092458,10.5305543,9.879947107,10.56527984,9.97646002,10.53713117,9.584519067,10.45901518,11.01163351,10.72894814,10.47190785,10.57939488,11.17272138
AT2G07715,8.16071462,8.832700094,7.0600833,6.420286505,8.271967796,7.760209917,8.311858073,7.858329363,8.416956737,7.149910984,8.119078273,8.776588396,8.298049353,8.344181939,8.407734065,9.367981789
AT2G07718,9.227621477,9.952345807,8.792370568,9.04498333,9.900529223,9.029845698,9.80409099,8.94251973,9.270250492,9.389556213,9.370441088,10.33382879,9.996977066,9.918684364,9.751909113,9.740686706
AT2G07727,10.6990171,11.09260487,9.861714524,9.547826271,10.66902549,10.36422953,10.89327606,10.51189958,10.96990122,10.0462532,10.69587797,11.23668458,11.05319396,10.85814596,10.84093623,11.57571444
AT2G07739,3.272779032,3.051282713,2.75930167,2.35750489,4.103581014,2.90022143,3.129409737,2.731198594,2.584870808,3.312538562,2.962412216,4.870412218,2.776412593,2.85361135,3.046305132,2.289971712
AT2G07776,4.59750416,5.47411765,3.640407196,3.469495765,4.457339824,4.307324335,4.690267304,4.219529717,3.89389685,3.631741827,4.814857429,6.076292115,5.252104497,4.860179634,5.343537208,6.189786855
AT2G10930,2.032538591,2.133025974,2.109694804,2.094154894,2.166081972,2.046742817,1.875055344,1.971927352,1.986034307,1.930094616,1.712085188,1.970441323,2.204700213,2.197145113,1.884963521,1.723446541
AT2G10940,2.205619705,2.584662159,2.036666442,2.280664898,2.127286829,1.849248657,2.23670583,2.090920541,2.222221612,2.260505135,2.15127873,2.133534989,2.192904764,2.198768816,1.965484648,2.088025598
AT2G10950,3.608119375,3.397796325,3.591403724,3.707610046,3.18188009,3.813124921,3.275583281,4.146464728,3.790907491,3.377454867,3.319216386,3.539110873,3.097896777,2.694618834,3.140142985,2.700320006
AT2G11000,3.6192339,3.279501663,3.619062225,3.355393113,3.316272247,3.204639899,3.374082639,3.584485749,3.808291445,3.781737175,3.460905476,3.97880176,3.795288153,3.299142426,3.3327036,3.728578451
AT2G11520,2.263097014,2.218103211,2.388845986,2.303659225,2.31108878,2.460401374,2.505162047,2.311962656,2.244256299,2.174388554,2.198707367,2.683402948,2.464891659,2.094383165,2.323053296,2.606028394
AT2G11810,2.113858297,2.240762356,2.061653009,1.949279218,2.03314747,1.924779303,1.991387172,1.902172819,1.871927389,2.24065949,1.969146306,2.088986512,1.756685235,1.862550675,1.832201321,2.047440041
AT2G11890,4.516256381,3.758937092,4.680666744,4.199825233,3.716395618,4.286723106,3.795151493,4.618294821,4.540893066,4.15807923,4.204911815,4.241756192,4.378324853,4.224796306,4.309506077,4.160438738
AT2G11910,5.140211026,4.538799471,4.881950629,4.666747857,4.718972505,5.053091347,4.883231871,4.781177216,5.055864648,4.488868657,4.669135944,4.59527398,4.771929021,5.341478154,4.195081167,4.30255396
AT2G12400,1.990369338,1.720651095,1.930457296,1.742201874,2.3615821,2.160334727,2.168086134,2.042587308,2.153320559,2.16967644,1.995142414,1.688559302,2.048136239,2.114372049,1.910818258,1.875759303
AT2G12550,2.167630628,2.151282349,2.405197879,2.537630629,1.901680944,2.450676869,2.052369283,2.202717901,2.621150173,2.048986585,2.433947189,1.954924823,2.397397492,2.402595611,2.105468026,2.366483943
AT2G13100,2.82980224,2.933491492,2.83292263,2.802761634,3.250718111,3.203463065,3.088457645,2.906684613,3.197136478,2.890600699,2.793367365,3.030363938,3.196195297,2.908308365,2.630044016,3.159235911
AT2G13290,1.970676184,2.086429981,2.074085062,1.956699951,2.078321615,1.961010046,1.961734746,2.039611513,2.16569872,2.042387134,2.101480671,1.942770234,2.085761533,1.856672921,2.026407551,1.862525082
AT2G13360,1.81848238,1.869628887,1.92409687,2.035476609,1.963556258,1.793416226,1.928740429,1.939154393,2.174871377,1.834018228,1.910692454,2.027327751,1.878773106,1.874731112,1.810149059,1.821705031
AT2G13370,2.835239053,2.677238518,3.125678072,3.160698698,2.239551286,2.829893526,3.238523056,3.147463873,2.943680732,2.919306348,3.224183833,2.562667508,3.351348169,2.970732909,3.228788388,3.353240273
AT2G13440,3.480541687,2.780922284,3.933888998,3.139983172,2.993329639,3.397632239,2.737463763,4.181206739,3.277507149,3.086912973,3.143060516,2.56038897,2.893199705,3.146663102,3.187137156,2.796349418
AT2G13540,3.890105691,3.492659494,3.463062221,3.625625816,3.802069052,3.839125577,3.503755158,3.696593243,3.637371007,3.454711118,3.497461894,3.455981075,3.639223607,4.063776336,3.736685159,3.767282196
