Analysis.Id,50kPa_notsuppO2_Rep1,50kPa_notsuppO2_Rep2,50kPa_notsuppO2_Rep3,50kPa_suppO2_Rep1,50kPa_suppO2_Rep2,50kPa_suppO2_Rep3,97kPa_CTRL_Rep1,97kPa_CTRL_Rep2,97kPa_CTRL_Rep3
AT5G45840,3.083404753,2.726929419,3.008688871,2.853597143,3.04684963,3.462455434,3.027942313,3.086242494,2.994184828
AT5G45850,1.975930671,1.975930671,1.975930671,2.085166702,2.431941547,2.050152969,1.969043299,1.696566157,1.883395656
AT5G45900,5.571575153,5.672805266,5.672805266,5.743005747,5.654144857,5.687414479,5.672805266,5.672805266,5.835265583
AT5G45920,5.243900387,5.182423383,4.925816108,5.393556524,5.474347758,5.358796562,5.38728642,5.352925506,5.377120397
AT5G45930,2.757813814,3.066974129,2.757813814,2.752664487,2.808796776,2.677091773,2.469293422,2.6776164,3.248395722
AT5G45940,4.127076769,3.943833542,4.350405872,4.003885554,4.128596493,4.089663816,4.135975556,4.131041636,4.174262629
AT5G45970,3.95644942,3.751318555,4.066609111,3.963909311,3.97668422,3.734752722,3.959607414,4.209601853,4.288090157
AT5G46020,7.702837449,7.664257688,7.528141815,7.708216319,7.622016785,7.59211648,7.599217002,7.622016785,7.597206488
AT5G46030,8.143128925,7.767017501,8.006417674,7.763848783,7.930286467,7.820991786,7.915499506,8.087626612,7.862769868
AT5G46040,2.109033054,2.240290231,2.14021499,2.109033054,2.233147054,2.109033054,1.980044029,2.029482175,2.04920283
AT5G46050,3.654431964,3.053119908,3.120760768,3.599057449,3.32159869,3.556455022,3.32159869,3.152037597,3.231511844
AT5G46070,4.178507953,4.489689594,4.192511392,4.363246682,4.363246682,4.320369579,4.442372689,4.54403544,4.399371612
AT5G46080,2.050152969,2.157974513,1.955879493,2.263320383,1.943160329,2.232927689,2.036209022,1.966126687,1.896761977
AT5G46100,1.988710655,1.901534387,2.038243147,1.864026261,1.912900618,1.847790189,1.950123755,1.943085634,1.703050319
AT5G46110,7.699248522,8.452308438,7.910958624,7.02441879,7.976491442,7.350510816,7.687671036,7.981039398,8.37218065
AT5G46115,3.47534054,3.252655761,3.279167211,3.161983804,3.354888667,3.105542289,3.81758134,3.681760457,3.32159869
AT5G46150,3.852191983,3.923157036,3.94099375,4.058258665,3.754928054,4.027707886,3.941584526,3.984961576,3.941584526
AT5G46160,7.856607995,7.711680393,7.730525154,7.757297304,7.880128993,7.755491329,7.658217706,7.762209437,7.535444667
AT5G46180,4.44772568,4.663443261,4.607040596,4.336479533,4.480220911,4.607040596,4.607040596,4.70276866,4.53681567
AT5G46190,4.37445598,4.382779478,4.645184004,4.381949286,4.354800008,4.438459151,4.372956175,4.381949286,4.353412088
AT5G46210,6.975833696,7.014653943,7.014223623,6.885435674,7.038694679,7.12621122,7.031592885,7.031592885,7.171100346
AT5G46230,7.832096918,7.405632629,7.756334821,7.716117226,7.815350905,8.032030413,7.714818587,7.683473308,7.62875878
AT5G46250,7.232375768,7.268479812,7.713213766,7.363222471,7.362351646,7.4140072,7.478139617,7.541409705,7.400874387
AT5G46280,6.612427943,6.990944871,6.684857145,6.797032891,6.777643909,6.830473056,6.806545894,6.860250779,6.797032891
AT5G46290,8.01024379,8.278462152,7.626277198,8.275023313,8.087470982,8.26551076,7.979543422,7.999914429,8.223126809
AT5G46340,4.693298435,4.765536334,4.461238916,4.714792279,3.939536117,4.693298435,5.065938885,4.921584195,4.753925078
AT5G46390,3.394766986,3.50191187,3.517640405,3.470467375,3.60035022,3.2806992,3.400669706,3.191727696,3.542309434
AT5G46400,3.009634098,3.23962155,3.083720339,3.489030153,3.280748946,3.105542289,3.255176116,3.423359542,3.190595148
AT5G46410,4.148563034,4.131041636,3.927471808,4.113930026,4.131041636,4.551235892,4.075327594,4.131041636,4.002899214
AT5G46420,5.501720059,5.809260649,5.53079218,5.473315328,5.844017505,5.364166962,5.288784706,5.290528423,5.397451387
AT5G46430,11.61006635,11.51523738,11.54571473,11.60484684,11.52065763,11.49657673,11.52065763,11.52065763,11.36542024
AT5G46450,2.340655675,2.517757783,2.425871328,2.289819855,2.594579166,2.036024958,2.280288845,2.409039827,2.234160065
AT5G46460,2.827687636,3.043960564,2.945158985,3.105542289,3.017220009,3.043960564,3.241882376,3.163541666,2.582776214
AT5G46470,3.790063617,3.776119669,3.81719727,3.81719727,3.901008114,3.847013746,3.900751855,3.944969986,3.867032955
AT5G46520,1.844574845,1.795740908,1.741130568,1.957669964,1.795740908,1.772638743,1.870474831,1.795740908,1.835113377
AT5G46550,3.60003543,3.60003543,3.60003543,3.413687662,3.681143652,3.614336927,3.720966462,3.60003543,3.60003543
AT5G46560,3.925456358,3.939409912,3.786996959,4.162254986,3.925456358,4.174829509,3.97446253,3.856451893,4.183012206
AT5G46570,4.831744533,4.721646761,4.674199212,4.719498671,4.405619779,4.759709357,4.503466929,4.56997433,4.493830947
AT5G46580,5.83782023,6.002091886,5.490387961,5.38983356,6.029991571,5.431987767,5.178227356,5.451450523,5.36211578
AT5G46590,3.573543666,3.759021791,4.0378289,3.479069571,3.85560103,3.85560103,4.224732794,4.033809539,3.987968811
AT5G46620,6.199490192,6.017993025,5.954456751,6.002036905,6.002036905,6.014073337,5.793557836,5.947326476,6.182929823
AT5G46630,6.346696074,6.324558242,6.318292218,6.324558242,6.35735629,6.392411692,6.233989632,6.318888153,6.395232847
AT5G46640,3.390950976,3.45486966,3.384691408,3.600436787,3.449922833,3.357961024,3.494067122,3.298683448,3.389047457
AT5G46680,3.542258603,3.254694151,4.082675043,3.742133656,3.527561068,3.542258603,3.441052129,3.39805783,3.542258603
AT5G46700,7.238207074,7.312237855,7.238207074,7.069451336,7.157755418,7.155968177,7.450802451,7.435474707,7.328933395
AT5G46710,4.462619725,4.344245959,4.461307774,4.344245959,4.417742387,4.344245959,4.344245959,4.314081796,4.234987543
AT5G46730,4.157460877,4.280697709,4.365065265,4.257439373,4.280697709,4.144049223,4.292430692,4.257439373,4.734013534
AT5G46740,4.170577169,4.502472866,4.213189023,4.680495074,4.502472866,4.502472866,4.450931682,4.592202967,4.502472866
AT5G46750,7.147004614,7.075472425,7.08924603,7.160782273,7.116723018,7.210341844,6.827415135,7.132660103,6.890576905
AT5G46760,3.146154339,3.277843996,3.175251153,3.151137039,3.193956357,3.208045097,3.415169144,3.360346534,3.208045097
AT5G46780,6.732982561,6.735310893,7.28315403,6.767951361,6.75445952,6.732666057,6.945955966,6.815562624,6.708237534
AT5G46790,5.372354543,5.396003216,5.550880925,5.126248471,5.579718889,4.98185208,5.398152547,5.464215102,5.396003216
AT5G46800,6.58512049,6.583818133,6.085372282,6.181304767,6.543031856,6.348593587,6.206079586,6.12970077,6.378582267
AT5G46840,6.040500035,6.018965919,6.025886093,6.309939266,6.16525073,6.11342689,6.062195878,6.039410294,5.858148748
AT5G46850,5.715438496,5.600950454,5.715438496,5.91672222,5.807060666,6.087084402,5.615256964,5.676466451,5.60125767
AT5G46860,7.38428039,7.431765772,7.443234623,7.197616702,7.341704277,7.283828083,7.367630585,7.331435714,7.420202385
AT5G46890,10.58835964,10.07197339,10.3630564,10.15947158,10.23967973,10.66510037,9.936720323,10.16163948,9.687621529
AT5G46910,5.478666864,5.473151702,5.430031088,5.551697382,5.491192966,5.493427799,5.491192966,5.491192966,5.656694672
AT5G46920,5.283000999,5.573550383,5.352925506,5.366880637,5.493438692,5.610322471,5.422178732,5.592210511,5.506460188
AT5G47010,5.96710151,6.059421865,5.98125583,6.123385566,5.964682918,5.899282383,6.050539906,6.032777997,6.183526381
AT5G47020,6.559719216,6.693944004,6.623565221,6.623139713,6.679989581,6.747048306,6.861925875,6.865276682,6.834472617
AT5G47030,8.04761362,8.139884622,7.857368559,7.94342046,7.928981311,7.986213707,8.15397838,8.082985086,8.06731171
AT5G47040,4.70354281,4.70354281,4.801468569,4.407104602,4.613219086,4.640295858,4.920965098,4.724870136,4.974817887
AT5G47050,6.243703935,6.060932625,6.630969547,6.266712064,6.358723351,6.2553022,6.513478459,6.509630447,6.322556761
AT5G47060,7.09310898,6.943599267,7.215666236,6.888715515,6.819133384,6.470208023,7.09310898,7.052645106,6.754033984
AT5G47070,2.59466213,2.65292599,2.964965615,2.941276478,2.589583324,2.40287999,3.031577114,2.505877591,2.630462553
AT5G47080,5.195203993,5.122195672,4.891793412,5.110082787,5.180805885,5.195203993,4.958646212,5.112106239,5.040098287
AT5G47090,3.75244384,3.701625809,3.689020194,3.802320127,3.631739524,3.830389777,3.873118508,3.75244384,3.39703835
AT5G47100,5.811880733,5.748483214,5.75989536,5.977234516,6.014141922,5.953302198,5.863811328,5.710925334,5.863811328
AT5G47110,6.786410471,7.225704214,6.823457563,6.539855172,6.975526735,6.283965677,6.361989689,6.571965652,6.871657338
AT5G47120,6.482718661,6.47965985,6.478284951,6.322029293,6.635283403,6.726327044,6.33174067,6.416071472,6.65771298
AT5G47170,2.88097017,2.820317713,2.675309013,2.889744411,3.375987902,2.88097017,2.908948046,3.258907541,2.78599956
AT5G47180,4.784504056,4.725031011,5.041901879,4.675434451,4.970755042,4.865973591,4.997213072,4.890849107,4.686241529
AT5G47190,7.317368943,7.390786346,7.067049634,6.575238814,7.575473798,6.333188481,5.896179354,6.32655695,6.361387135
AT5G47200,8.156414296,8.056009737,8.0078791,8.010610093,7.952655708,7.978109381,7.95352025,8.059983603,7.963001249
AT5G47210,8.718785457,8.765127269,8.521613186,8.740360206,8.586965648,8.621252804,8.693802896,8.705983952,8.625637265
AT5G47220,2.173595861,2.316963129,2.313452029,2.254357045,2.381525936,2.311002169,2.150696349,2.129275691,2.254357045
AT5G47230,3.687053589,3.400669706,3.321061247,3.317243722,3.596315488,3.413012221,3.400669706,3.400669706,3.348266668
AT5G47240,5.469552977,5.335808379,5.775664967,5.775664967,5.48415423,5.924942608,5.847589583,5.945672149,5.983915323
