Sample.Name,Atha_Col-0_Root_Zone-I_Rep1_Array,Atha_Col-0_Root_Zone-I_Rep2_Array,Atha_Col-0_Root_Zone-I_Rep3_Array,Atha_Col-0_Root_Zone-II_Rep1_Array,Atha_Col-0_Root_Zone-II_Rep2_Array,Atha_Col-0_Root_Zone-II_Rep3_Array
AT3G51100,7.076763435,6.922081789,7.157061999,6.850434904,6.65254027,6.876717086
AT3G51110,3.470966646,3.569140429,3.143413068,2.669192949,2.555816232,2.815747002
AT3G51120,4.851747861,5.305264288,4.700130713,4.760179311,5.439573397,4.96792666
AT3G51130,6.433956569,6.455785122,6.731953782,7.841886569,7.755298496,7.662392349
AT3G51140,5.432247895,5.591821513,5.753900516,5.018188087,4.7300896,4.650786843
AT3G51150,2.610597213,2.33540351,2.391151896,2.6349897,2.670733326,2.504511504
AT3G51160,7.685871519,7.688256099,7.689173839,7.972314725,7.867246424,8.401456771
AT3G51180,3.588696417,3.427124309,3.942455184,5.580214106,4.913600811,4.875315791
AT3G51240,10.01216285,9.54818659,9.798182422,9.468997363,9.397072628,9.810913917
AT3G51250,5.899256117,5.354916278,5.860604006,6.070182017,5.915444191,5.705433294
AT3G51260,6.871414096,7.049336008,7.090488543,6.221133581,6.240146924,6.29467144
AT3G51270,8.813397856,8.875298666,8.690958296,6.473848532,6.541100503,6.331151101
AT3G51280,6.050383627,6.884460747,6.348200095,3.533802302,1.952142899,2.106182099
AT3G51290,2.753501426,3.417222245,3.187555353,1.596017659,1.929966672,2.06100517
AT3G51310,6.997455348,7.034474034,6.869255533,6.838808364,6.217555536,6.574253568
AT3G51320,6.038546131,6.304581198,5.92845573,3.833795004,4.342113876,4.864956646
AT3G51330,3.859909136,3.463292934,2.892698962,8.589061889,8.050373064,8.251124253
AT3G51350,3.477865565,3.585888845,3.335157489,4.223019263,4.061677565,3.709175435
AT3G51360,2.098404434,2.117928863,2.217230396,4.447140658,3.62490392,3.655855307
AT3G51370,8.357284574,8.114642457,8.047222633,8.868048445,8.468661543,8.875543366
AT3G51390,6.28632928,6.193719554,6.497098436,5.498736057,5.932121893,5.920829531
AT3G51400,1.631813033,1.739356489,1.819600026,1.945508345,1.79613626,1.35860353
AT3G51410,2.406470673,2.305298978,2.554702508,1.858699234,2.181105551,1.908005038
AT3G51430,4.144309068,3.982789151,4.29857568,3.683570371,3.072688685,2.969608802
AT3G51440,5.877013435,6.035703775,5.725756179,6.619634228,5.838164045,5.961321451
AT3G51450,5.033287103,5.085682142,4.665792982,3.004465138,3.09366441,2.986959787
AT3G51460,5.699764353,5.187646368,5.365089469,5.58037568,5.534725339,5.993041936
AT3G51470,4.873539523,5.060445794,4.925045996,3.859849511,4.171028909,3.869185111
AT3G51480,3.078140421,3.448184428,3.466275991,2.464842055,2.665880855,2.738392486
AT3G51490,1.915110617,2.035653384,1.619052492,1.765471588,1.951052246,1.737066861
AT3G51500,3.696838739,3.136689815,3.967604558,4.558213529,4.211144156,4.063925949
AT3G51510,1.659324285,1.626062375,1.742891089,2.146504365,1.728907038,1.528735815
AT3G51520,4.612738609,4.692585016,4.709263529,4.634080344,4.754465548,4.777474633
AT3G51530,4.272016281,4.39261758,4.343098985,2.670733326,2.76346218,2.379136495
AT3G51540,2.059062756,1.734593863,2.275431566,4.936206972,5.227223485,4.278676788
AT3G51550,7.468790772,7.338255845,7.154387676,9.236662941,8.91648091,9.005772387
AT3G51580,6.619025149,6.81876345,6.426397773,7.005750606,7.072927975,7.296074796
AT3G51600,3.482149332,4.030050158,3.680573274,3.040304119,2.794301347,2.609216918
AT3G51610,6.733149019,6.469718919,6.403400347,4.866653044,5.617905775,5.41407011
AT3G51620,6.723490006,6.618031664,7.370218883,6.613617454,6.879743381,6.536136879
AT3G51630,5.985939163,5.356626582,5.291170899,6.461526213,6.63511829,6.41428062
AT3G51650,5.753256579,5.648472681,6.030771657,5.262715679,5.433163669,5.531257179
AT3G51660,6.254908839,5.848355208,5.612426445,4.821147525,5.747155228,6.516406903
AT3G51670,6.057531876,6.039539325,6.063381222,6.267510848,6.289029909,6.531711093
AT3G51680,2.31620374,2.184766927,3.072552022,3.783497693,4.401544535,4.63698246
AT3G51710,2.313933396,2.680756581,2.425901047,4.105470933,4.237246967,4.037413589
AT3G51720,6.115869867,7.034106615,6.533381014,3.739748235,2.989566152,2.069386638
AT3G51730,5.271319755,4.806386334,4.545505828,7.300456964,6.625944855,6.77737333
AT3G51740,6.865657898,8.084071025,8.003254467,4.88587448,3.655098555,4.630443623
AT3G51750,4.70686427,4.69374061,4.608959863,2.399427209,2.568606728,2.529625117
AT3G51770,5.900377476,5.782274916,5.943338951,6.596761542,6.738920172,7.042977296
AT3G51780,5.461643037,5.127068331,5.712369025,5.571350726,5.60270069,5.482852818
AT3G51790,5.324323153,5.74172277,5.52712152,4.552431839,5.135998829,4.944815087
AT3G51800,10.15913007,10.49432362,10.45921776,8.376094533,8.968895467,8.739778353
AT3G51820,4.670845365,4.182513038,4.765426846,4.758225603,4.621885248,4.487687673
AT3G51830,6.313664502,5.934110193,5.822437749,6.699139374,6.71167542,7.010814181
AT3G51840,6.644334128,6.159092622,5.92744395,6.336253589,5.844635302,5.902759872
AT3G51850,6.248266994,5.894959847,6.326024177,5.048602942,5.561328782,5.733308317
AT3G51860,2.480136035,2.989924653,2.23097172,4.945125139,3.115777903,3.087397289
AT3G51870,3.070134302,3.529110442,2.830876966,2.419610488,2.577613658,2.652285931
AT3G51880,7.772669841,7.308713461,7.717242242,7.077339988,7.076033466,6.627372574
AT3G51890,3.472652246,3.514632809,3.103208046,5.648491074,3.7715334,3.1500541
AT3G51910,3.667673695,2.785980336,2.215942626,5.297347771,4.252678369,3.96210441
AT3G51920,5.581894936,5.166415758,4.544335939,8.248143432,7.469076472,7.482996755
AT3G51940,3.988952288,3.460675311,3.624233098,4.065506431,3.97685011,4.235023101
AT3G51950,6.251499951,5.969125442,5.585380011,7.564063505,7.473342976,7.59761272
AT3G51960,1.638050863,1.575039735,1.57658101,1.738871975,2.262992921,1.984180694
AT3G51970,2.136144733,2.088976498,1.987366334,3.583966756,3.600128878,3.882120318
AT3G51990,8.043882928,7.73899109,7.690360776,7.774236407,8.35296865,8.124373893
AT3G52030,4.664188948,4.521360466,4.491271698,4.655415956,4.517787911,4.487687673
AT3G52040,8.896804913,9.535025045,9.397123114,7.218262965,7.679402251,7.61117512
AT3G52060,4.104358509,3.717360525,3.849468055,6.580988109,5.770087576,5.589821513
AT3G52070,4.369920688,4.116950717,4.649782718,4.098350652,4.291791974,4.215393734
AT3G52090,8.626928254,8.518601294,8.804116483,8.337931624,8.364698402,8.566587306
AT3G52105,4.996719909,4.960223268,4.93356247,4.562412078,4.521625577,4.825104021
AT3G52110,5.883277463,6.331950183,5.566690301,5.241723605,3.891433384,3.538381761
AT3G52120,5.655424579,5.971112785,5.624257138,6.27792558,6.281768217,6.322351392
AT3G52140,7.854668647,8.289679917,8.131895936,6.353027664,6.633145286,6.429351207
AT3G52150,5.164509028,4.678660728,4.596231992,4.203721977,4.117797131,3.588410392
AT3G52155,2.86685509,2.090544254,2.23495487,1.896294361,2.075830216,1.896294361
AT3G52170,5.991987684,6.484832089,5.936281906,4.08325577,2.728263732,4.039514919
AT3G52180,3.436098129,4.372953426,3.416032296,2.209488338,2.266516573,2.229317883
AT3G52190,6.45262922,6.446624972,6.201380868,6.29009295,6.212087574,6.278361233
AT3G52200,6.918808984,7.016076411,7.332289022,7.29655863,7.402727527,7.548587973
AT3G52220,8.179734322,8.524843396,8.379836881,7.882906269,7.997441461,7.935042409
AT3G52230,7.431221272,7.284871021,7.12074503,7.825732345,7.701114065,7.368267799
AT3G52240,4.060915024,4.34665417,4.131143668,4.60201274,4.726053421,4.293918095
AT3G52260,3.895573732,4.700732571,4.235209731,3.38760918,3.240371696,3.539617225
AT3G52290,6.020822668,6.233618761,5.918912823,6.581847817,6.030873224,5.740118067
AT3G52300,10.91282298,10.57046975,10.75584903,10.75091159,10.44040706,10.79284532
AT3G52340,1.936698756,1.749804805,1.538584076,2.727206204,2.707418768,2.530603085
AT3G52360,6.730004263,5.971504534,5.797779907,8.455272403,8.561637184,8.697530687
AT3G52370,4.965631819,5.123527173,4.84782522,8.592313945,8.318717467,8.28228619
AT3G52380,4.782900894,4.944443919,4.634080344,4.340280708,4.176581224,4.246054724
AT3G52390,7.522290138,7.495627737,7.1845745,5.773696923,5.537556555,5.766469803
AT3G52400,3.54717849,3.834070787,3.476737178,8.252507994,7.478010734,7.586461829
AT3G52420,7.60061531,7.987577228,7.576520146,7.234559566,7.955635979,6.994127387
AT3G52430,3.625932004,3.036490353,3.983002684,4.784720532,4.078188727,4.579006285
AT3G52450,5.096347844,4.375452084,4.976137198,5.695890096,5.882113181,6.374830767
AT3G52460,3.45719752,3.367267976,2.912090885,7.244828701,6.783378565,6.661586291
AT3G52470,9.140607585,8.685865183,8.657960532,10.79536172,10.88358196,11.00187721
AT3G52480,1.867783166,1.960426618,2.006163291,2.716537242,2.57113011,2.830120293
AT3G52490,3.561797303,3.839888088,3.762361387,3.738833865,3.860115786,4.031955721
AT3G52500,6.132125773,6.17449272,6.22682455,6.161749702,6.69194687,6.8353298
AT3G52540,1.465598857,1.773257517,1.621547346,1.904794499,2.070366621,1.542148787
AT3G52550,2.076707887,1.939116162,1.862606108,2.459248744,2.167259174,2.164456586
AT3G52560,7.261886639,6.853504521,7.087309882,6.853842072,6.980538439,7.175080323
AT3G52570,2.782656022,3.144247966,3.121055709,2.383222792,2.529391635,2.919342656
AT3G52580,10.36636277,10.43174224,10.40546327,8.122300375,8.204998909,8.095107848
AT3G52590,11.52168175,11.60880559,11.69187254,10.5062056,10.65746411,10.71919257
AT3G52610,4.514420543,4.406047444,4.340790254,3.445806914,3.048786003,3.35137175
AT3G52640,5.986115098,5.901016247,6.284646641,5.403612685,5.153212997,5.550284019
AT3G52710,2.217868424,2.223903326,2.18683078,3.46198766,3.169271613,3.390137537
AT3G52720,1.719987851,1.697744326,1.898762771,1.864987557,1.896229102,1.810879946
AT3G52730,10.50104806,10.20017776,10.49117259,10.36765041,10.19257959,10.39003912
AT3G52740,6.377770556,6.142872695,6.409046982,6.870320361,6.612938312,6.707539566
AT3G52750,5.598813888,4.692605633,4.944498722,5.09313885,4.77204324,5.113432348
AT3G52760,4.152854831,3.374896512,3.927577363,2.68982632,2.958708238,3.809454467
AT3G52770,2.368566065,1.833511212,1.597268328,1.753640858,1.637617514,2.248767764
AT3G52800,5.054765098,4.931742441,5.040421521,8.378854914,7.890423756,7.814243528
AT3G52820,1.82197925,2.090787573,1.69998977,2.573735601,2.033882559,2.151949269
AT3G52840,2.135180027,2.566145256,2.158932624,2.670733326,2.267555135,2.482400696
AT3G52850,7.703440806,7.281456238,7.404124894,7.6056671,7.325905833,7.53450348
AT3G52860,5.357052614,6.076046723,5.83155365,4.639405267,4.928367428,4.697724806
AT3G52870,3.212053142,3.195346653,2.883841377,6.006880087,5.579063807,5.384494259
AT3G52880,8.081866231,7.513166559,7.686816837,8.944896688,8.570282108,8.306068658
AT3G52890,5.580305248,5.88372749,6.350923644,4.678047123,4.927422885,5.033275729
AT3G52900,3.340508499,1.612231124,2.060970621,6.335279792,6.251728423,5.929047945
AT3G52905,6.085198781,6.394171276,6.332362123,3.278449957,3.541933234,3.060941956
AT3G52920,6.740676361,6.887415,6.351354516,7.762634969,8.841827435,8.389006312
AT3G52930,10.86467347,10.96488936,11.01885998,10.98490242,11.05448406,11.14214702
AT3G52940,5.344902492,5.275768493,5.548949223,2.863484027,3.719526617,4.377806806
AT3G52950,6.008271874,6.170087093,6.007756017,6.181512444,6.272342092,6.002375504
AT3G52960,7.892223325,8.031198883,7.971574818,5.936779328,6.266635564,6.47177151
AT3G52990,7.060871992,6.785693417,7.524578827,6.748482651,6.976029718,7.043609293
AT3G53000,5.27834112,5.33748453,4.998939238,5.988786533,5.899042128,6.342411533
AT3G53020,10.89215326,10.82633079,10.94190199,8.870605974,9.064771402,9.310386281
AT3G53030,4.27716234,4.626745957,4.390177993,4.028266426,3.599507722,2.806417407
AT3G53090,3.445786835,3.268688403,3.100804444,3.774632507,2.927837413,3.210574133
AT3G53100,3.863563592,3.737668136,4.12420344,6.531418679,5.47212599,5.546212791
AT3G53110,7.394634923,7.501459942,7.458863903,6.68719225,6.807791865,6.681304995
AT3G53130,1.48864373,2.036853329,1.835492065,1.790477285,1.832545988,1.991515906
AT3G53150,2.529083048,2.486777218,2.602808037,4.119041906,3.752273236,3.800728022
AT3G53160,2.009650021,2.706134055,2.440293228,2.245893981,1.709509064,1.916634971
AT3G53170,1.830502902,1.647146579,1.93809315,1.852832744,1.803528331,1.830765418
AT3G53180,7.260964086,7.168794295,7.380646378,7.201272587,6.184804002,6.98369314
AT3G53190,7.265863302,7.473346543,7.493090914,3.576742732,2.885991178,2.375774496
AT3G53210,4.196957732,4.547399971,4.060104129,1.747807216,1.723817376,2.277590404
AT3G53220,4.432232808,4.777688061,4.721280286,3.031843442,2.978811334,3.228079637
AT3G53230,3.492405341,3.076099583,3.694890958,6.521458178,5.653816822,4.922787402
AT3G53240,4.119656864,3.359197421,4.368402186,3.041881649,3.078850999,3.307686665
AT3G53260,6.635550431,5.413630294,5.916941572,9.619862676,9.192448329,8.737070066
AT3G53270,4.639372803,5.097316791,4.955649356,4.192552172,4.418611027,4.236133597
AT3G53320,5.394448901,5.763282222,5.576406341,3.918084585,3.586348225,4.414556379
AT3G53340,6.677413971,6.615055852,6.767614634,6.752459841,6.768030762,6.585839359
AT3G53350,5.614999335,5.232765787,5.426487887,6.242662183,6.742117394,6.539402303
AT3G53360,2.102079784,2.63177111,2.310200595,2.018953623,1.877205272,1.897034816
AT3G53370,5.310639811,5.355664876,5.163169087,4.514797852,4.919535005,5.055185821
AT3G53380,6.647406656,6.86270244,6.735771163,3.51588736,4.107711098,4.268266598
AT3G53390,6.410583457,6.15369287,5.856916638,6.958198565,6.485085316,6.680246218
AT3G53400,4.486039719,4.734933097,4.330042581,3.338473249,3.101480586,2.708658638
AT3G53410,5.105173062,4.960223268,4.725946291,6.396600095,6.032826857,6.236334951
AT3G53420,6.542460351,4.837191753,3.694886367,10.21252241,10.17455898,9.746462912
AT3G53430,10.72245488,10.9422972,10.73001414,9.198026872,9.538246789,9.601216379
AT3G53440,4.725198328,4.344171766,4.792485839,3.468975501,3.539832538,3.588852635
AT3G53450,3.740286877,4.106363684,3.659595274,1.877628257,1.687969942,1.639877396
AT3G53460,8.176321237,8.421580192,8.283895599,7.355598355,7.147285929,6.684526597
AT3G53470,1.908768977,2.138926183,1.940241786,2.603802556,2.011760437,2.029524801
AT3G53480,5.9541126,5.948708964,6.351983833,6.398418846,6.497125357,6.858834722
AT3G53500,7.391268389,7.586559648,7.598960952,6.016996479,5.436539968,5.752160077
AT3G53510,1.891719634,1.71333913,2.152871099,2.099525416,2.153103006,1.864637811
AT3G53520,7.97407016,7.984561837,7.749034813,7.003336914,7.098109519,7.5322416
AT3G53540,3.725059199,4.521801698,3.711187551,4.066349459,3.759011463,4.190797445
AT3G53560,4.272885071,4.646521453,4.305884518,3.381678997,3.069549237,3.23468854
AT3G53570,6.162125511,5.629874373,5.997758296,6.395188938,7.023325068,7.311418888
AT3G53580,8.48679212,8.602318003,8.455743258,7.471103993,7.564361573,7.374844008
AT3G53590,1.823464247,2.136702348,2.295932898,2.131826741,2.156837371,2.328816796
AT3G53600,1.276418561,1.608917802,1.551201689,2.099525416,1.657746198,1.686808306
AT3G53610,6.88299815,6.645665745,6.951796066,5.940642923,5.983886883,5.849619446
AT3G53620,4.879379918,4.869684237,5.367944226,6.181725571,6.862452878,6.698883862
AT3G53630,8.618762306,8.499366506,8.561719681,6.932694619,6.978013043,7.205933213
AT3G53670,7.50691629,7.061356409,7.608882839,7.242321618,6.996512242,7.100974531
AT3G53680,2.858154831,3.425423192,2.960493696,2.528121632,2.394140494,2.477825325
AT3G53700,4.422648523,4.032756039,4.092903375,3.440656573,3.338482547,3.375907223
AT3G53710,8.1024563,7.582974311,7.54791624,7.067258908,6.802946769,6.93718433
AT3G53730,10.45791521,10.64724516,10.56035582,8.764608373,8.941864865,9.414215107
AT3G53740,10.35765802,10.2414067,10.16577137,8.401093084,8.257167586,8.746874955
AT3G53760,5.088256948,3.80905964,4.544335939,3.616833827,3.118022922,3.379463009
AT3G53780,5.80631867,5.576468025,5.676071695,7.547326382,7.146993919,6.648562949
AT3G53800,1.874984851,1.831630739,1.758659543,2.082729331,1.753654905,2.229581872
AT3G53810,3.807279947,3.556850057,3.384173704,4.038317441,3.494347126,3.542644612
AT3G53870,9.696298399,9.657052349,9.866852377,8.093025204,8.269542386,8.601860356
AT3G53880,5.837409258,5.962519809,5.711845966,4.271085394,4.170758418,4.107498504
AT3G53890,11.25577952,11.52323346,11.34995075,9.51763716,10.05194595,10.13221662
AT3G53900,5.845598612,6.401019316,5.990094359,4.609890777,4.439084274,4.582513137
AT3G53920,4.384211894,4.117606156,4.115273811,4.405114225,5.067961439,3.764711195
AT3G53930,5.73828911,5.416761912,4.936764864,5.519685422,5.5910842,5.691072416
AT3G53940,4.583431446,4.869539687,4.752817292,2.550611843,3.016294589,3.271015778
AT3G53950,2.352373074,2.026379293,1.935412816,3.223206365,4.397885451,3.082314985
AT3G53970,6.243026879,6.04310722,6.356315278,7.136544856,6.277925436,6.16574521
AT3G53980,2.631976575,3.239437167,3.228940487,8.551675023,8.004574808,5.370022519
AT3G53990,8.875033018,8.726737007,8.439928547,8.808419068,8.545982606,8.709267277
AT3G54000,3.674674742,3.419239893,3.575973081,3.865166895,3.746711738,3.685499565
AT3G54010,8.164359336,7.965714292,7.972331297,8.158997516,8.072327575,8.106693734
AT3G54030,4.339283989,3.787287716,3.523925968,5.618589801,6.541165629,6.32410938
AT3G54040,2.678395301,2.327164152,2.539972399,7.880207215,6.845680383,6.940728689
AT3G54050,2.016136887,2.138344652,2.012206188,2.006499618,1.837757493,1.854491572
AT3G54060,3.670859093,4.280286416,3.184011074,2.709670769,2.740876241,2.110621293
AT3G54080,6.776697161,6.992931665,6.810787017,6.012397258,5.761145907,6.418943151
AT3G54090,4.708230366,5.194836115,4.48764745,3.696767162,2.631729438,3.224703725
AT3G54100,4.383108674,4.521490272,3.857854537,5.305639031,5.160104554,5.783916857
AT3G54110,8.83444915,8.610787103,8.658431715,8.422007457,8.380429429,8.434001736
AT3G54120,3.668084374,3.272944362,2.844458711,4.502753321,5.382640468,4.988976362
AT3G54130,3.6765899,3.398872891,3.933082079,3.828616542,3.460246767,3.968299486
AT3G54140,2.443149983,1.958548734,2.418975674,3.975186162,4.039856061,2.971388087
AT3G54150,1.563188231,1.606515065,1.586200205,1.619919802,1.582869408,1.394819808
AT3G54170,6.612940216,6.927972654,6.480173077,5.335812257,5.38350402,5.535931377
AT3G54180,6.8405579,7.336580912,7.119417312,4.907677975,5.269698917,5.354573962
AT3G54190,5.588439121,5.502851036,5.526322248,4.725981484,4.566261819,4.606025753
AT3G54200,4.561346405,4.973950378,4.570387679,6.317852301,6.940456642,6.493560865
AT3G54210,7.643814398,7.041290311,7.406288498,7.65087388,7.243045737,6.917182828
AT3G54220,6.308288398,6.464653311,6.45771827,5.862070093,5.526651606,5.772503644
AT3G54230,6.677929594,6.983541589,6.867776376,6.22874949,6.260008871,6.444140321
AT3G54250,6.25498343,6.200331136,6.417491938,4.775888257,5.590784574,5.620557868
AT3G54260,5.72392947,4.43554015,5.291421935,4.386319137,2.688277591,3.380041862
AT3G54270,3.557392008,3.236725097,3.535712685,2.929153258,3.262134579,3.754305874
