Sample.Name,Atha_Ler.0_sShoots_FLT_Rep1,Atha_Ler.0_sShoots_FLT_Rep2,Atha_Ler.0_sShoots_FLT_Rep3,Atha_Ler.0_sShoots_GC_Rep1,Atha_Ler.0_sShoots_GC_Rep2,Atha_Ler.0_sShoots_GC_Rep3
AT5G20050,2.486110892,2.558497012,2.37748882,2.315711501,1.981904974,2.529446805
AT5G20060,5.127022282,5.062157411,5.57061115,4.703194,4.399787258,4.808483996
AT5G20070,4.096071941,3.080688955,3.241701945,5.391962139,3.986413728,5.109444298
AT5G20080,2.420710924,3.105453229,2.388585644,1.981516646,2.499889232,1.955132222
AT5G20090,7.002141387,6.893355032,6.613061242,7.005599471,6.659452254,6.097728956
AT5G20110,4.527504638,4.020777159,4.189156595,3.928634049,4.133898029,4.117161797
AT5G20120,2.459273401,2.325875276,2.713832659,2.766636208,2.081247455,2.834083211
AT5G20130,5.708807853,5.588801641,5.644330983,5.758861873,5.419440118,5.857213378
AT5G20140,1.191279521,1.942104048,1.647191172,1.207356056,1.247700325,1.495500721
AT5G20150,1.634608288,2.462223004,1.474707732,1.085574704,0.978093642,1.13186948
AT5G20160,5.373635421,6.192096706,5.661967836,5.548224257,5.260597347,5.567402224
AT5G20170,4.252030816,4.138984239,3.834115848,3.937507951,3.857741959,4.547510868
AT5G20180,6.144028977,5.959891187,5.846225421,5.92163109,5.968388268,5.319694789
AT5G20200,5.205946339,5.422018335,5.367181437,4.360171742,4.339244279,4.865151303
AT5G20220,2.723518704,2.70839176,3.083207129,2.989200219,3.132974114,2.813177868
AT5G20250,9.171412914,8.713276006,9.072945217,9.201450643,8.532509285,9.280534936
AT5G20270,3.030357203,3.309767661,2.75757826,3.619878193,3.566011158,3.372023771
AT5G20280,4.301080205,3.511005798,4.680690459,4.497074905,4.183916362,5.08774222
AT5G20290,11.23557948,11.0443465,10.97221913,10.29752937,9.716459973,10.07423023
AT5G20300,5.020837236,5.17919093,5.313736737,4.904583754,5.580966903,5.540441267
AT5G20320,4.483209975,3.963898894,4.432557726,4.063086462,4.285983713,4.433922908
AT5G20350,6.019938647,5.677502124,5.676120688,6.261656951,5.751221739,6.246744752
AT5G20360,3.260120989,3.340580087,3.759949589,4.60107271,3.658649263,4.007647976
AT5G20380,4.394892075,3.878114606,4.31684629,5.523805874,4.778156689,4.660205689
AT5G20400,3.56148219,3.368277683,3.384592431,3.758879614,3.834428843,3.895190438
AT5G20410,1.275931485,2.065576378,1.251827783,1.395973839,1.538373237,1.409656271
AT5G20450,1.051915064,1.193138229,1.017673612,1.310521158,1.09986802,0.853564656
AT5G20480,1.491510491,1.852403439,1.392633088,2.207477134,2.047854245,1.760889101
AT5G20500,5.411268948,6.046648116,5.805742923,5.679075376,5.187122664,4.673686485
AT5G20510,1.787378513,1.779725491,1.716546385,1.352969652,1.876849023,2.035142312
AT5G20520,5.207927218,5.25737445,5.261258328,5.763331715,4.760496393,5.488335965
AT5G20540,4.217372672,3.37111478,4.040853114,3.210774947,3.588956854,2.903514544
AT5G20550,1.472304103,1.340984018,1.390388924,1.677174665,1.695027786,1.152754298
AT5G20570,6.971790104,6.855679701,6.892949416,7.226434455,7.314870032,7.029241357
AT5G20580,1.634741963,1.650805121,1.696703749,1.68769799,1.872438523,1.317276808
AT5G20590,2.298551702,1.910072563,1.839258877,1.553809261,2.124310861,1.910072563
AT5G20600,6.764904501,6.664323875,6.40165064,5.914544135,5.965841548,6.716651446
AT5G20610,4.980577226,4.651714956,4.62256259,5.062720351,4.879632736,5.556784291
AT5G20620,5.943428833,5.739437262,5.813630105,6.443818141,6.209319347,6.05151559
AT5G20640,2.081352136,1.924892505,2.006410193,1.700802736,1.462207427,1.724249118
AT5G20650,6.016906909,6.412076436,6.207969313,5.680117574,6.058430213,5.461624087
AT5G20680,3.393574832,3.04959839,3.122018387,2.548746036,3.58299914,3.057003912
AT5G20700,9.082161889,9.426500224,9.161126359,9.203584098,9.057982173,8.524488892
AT5G20710,1.367345317,1.641989182,1.889474695,1.78604332,1.725758466,1.685263987
AT5G20720,8.438359224,8.498777153,8.523550877,8.302974657,8.101125989,8.09583286
AT5G20730,5.492951546,5.389625152,5.619822043,5.483957567,5.39296214,5.616569413
AT5G20810,1.361851819,1.682024507,1.561315285,1.812965643,1.601817516,1.601015229
AT5G20820,5.292408504,5.138224452,5.283479125,6.080994214,5.052016979,3.996077935
AT5G20830,3.392222492,3.209599449,3.235846494,3.972036891,3.030587101,3.016410049
AT5G20840,3.207081345,2.611930887,3.016410049,3.388322436,3.101160329,3.47399196
AT5G20850,1.185220165,1.233098624,1.148691618,1.014554348,1.061873249,1.211445452
AT5G20870,1.196864086,1.101199093,1.287810585,1.476101126,1.135335833,1.485008751
AT5G20885,2.350822141,2.244130033,2.74413952,2.443666284,1.962697841,2.029142005
AT5G20890,8.389577395,8.007207997,8.275809347,7.661795879,7.286367867,7.881837123
AT5G20900,8.102324939,8.218999744,7.868055402,8.622965719,7.915362611,8.235866553
AT5G20910,4.330517549,4.151291403,4.069046395,4.158430346,4.79379654,4.317284303
AT5G20920,6.163770928,5.886681654,6.140590848,5.973284292,6.168140324,6.916882707
AT5G20930,3.245823951,2.519206801,2.159270883,2.638893048,3.96493441,3.530174722
AT5G20940,2.02953343,2.058856999,1.852661895,2.576094386,2.110498592,1.908241384
AT5G20950,3.835800791,4.648301837,4.673901559,3.302376892,3.546434914,2.787886394
AT5G20960,4.70566443,4.527542498,4.502016516,2.926205693,6.59303632,6.74158579
AT5G20980,1.545963344,1.359674452,1.859369929,1.704429159,1.903287805,1.513722232
AT5G20990,4.639653988,4.654918259,4.433881053,5.034776687,4.645050065,4.605749919
AT5G21010,2.708746205,3.020100913,3.093484975,3.208810753,3.235824504,3.319814791
AT5G21040,4.642310798,4.391272374,4.412762828,4.309181249,3.983556475,4.71787729
AT5G21050,1.566313798,1.556680122,1.786864591,1.54600429,2.029142005,1.868279968
AT5G21060,4.05674455,4.242082252,3.70850844,2.314327447,2.412941397,2.877581085
AT5G21070,4.063427885,4.101749764,3.67307582,3.403913154,3.539996081,3.338096595
AT5G21090,5.241353228,5.664804712,5.454123154,4.901839989,4.428031149,4.630579601
AT5G21100,1.507291942,1.302524856,1.538373237,1.450678548,1.737479479,1.150008445
AT5G21105,3.639667983,3.377431142,3.375626259,2.685054599,2.959956582,2.444841416
AT5G21130,1.43028648,1.382116848,1.292974454,2.585832044,1.749939873,1.623389357
AT5G21160,5.559722979,5.705040557,5.204192496,4.462765368,4.466224593,5.373275934
AT5G21170,6.823196818,6.879745768,6.995324119,6.902698757,7.005723418,6.976879158
AT5G22000,6.093339778,6.151827991,6.039339064,6.463170548,6.016521201,6.280609815
AT5G22030,1.612045886,1.402984033,1.559880742,1.289208532,1.212328424,1.449962598
AT5G22060,7.203729358,6.975869326,6.896043531,7.046926039,7.023032296,7.217735884
AT5G22220,1.492440506,1.875868477,2.004396652,2.47583873,2.267618317,2.302385863
AT5G22250,2.652804398,2.726030666,2.706530304,3.233773265,3.174020087,3.153171809
AT5G22270,7.480352907,6.731352715,6.718512873,8.919381158,8.290260724,8.244638591
AT5G22280,4.21428995,4.713263077,4.444795199,3.81404564,4.222190891,4.353773248
AT5G22290,5.733779604,5.558500142,5.098784879,6.733765332,6.986326906,8.109972629
AT5G22300,2.13901517,2.033000312,1.899489799,2.035911112,1.997557228,1.989794728
AT5G22310,5.611058261,6.081106775,5.656485833,4.965752726,5.195536949,4.038399623
AT5G22320,4.04177118,4.177455835,4.012028436,3.496497074,3.455475768,4.427835852
AT5G22330,3.304169321,3.166211909,2.78121128,2.871541133,3.127890897,3.489141919
AT5G22340,2.417750421,2.09212267,2.41053697,2.546456287,1.83391216,2.822562792
AT5G22360,4.013713617,3.31497866,3.65487995,4.446348876,3.648193484,3.439505549
AT5G22370,2.257429391,1.852268732,2.368542491,2.216109865,2.220691141,1.821353904
AT5G22390,1.777516482,1.820982298,1.466120902,1.91993582,1.538408735,1.861839876
AT5G22400,3.24797475,2.294430423,2.230592296,2.818307191,1.951670571,1.965607209
AT5G22410,1.43028648,1.338096354,1.110061242,1.521214561,1.711752524,1.338096354
AT5G22440,5.546350908,5.946391786,5.878304449,4.592448031,3.916950036,4.789175551
AT5G22450,5.114375812,4.940704691,4.96855985,4.942996011,4.790652037,5.725605016
AT5G22510,2.377006276,2.632825484,2.5671587,2.117679243,2.210122781,2.598357739
AT5G22540,1.41052265,1.676927228,1.388794185,1.239483326,1.301975816,1.604818347
AT5G22550,1.402441056,1.756061038,1.535042808,1.373297422,1.368025769,1.916997498
AT5G22555,1.075372956,1.380833411,1.175188143,1.434537576,1.815971146,1.265437411
AT5G22570,1.012344489,1.164714797,1.104577169,1.194100714,1.378240056,1.047378515
AT5G22580,7.252520965,6.88809615,7.325256052,3.480188799,5.328878282,2.877581085
AT5G22620,2.857001212,4.409068109,4.239483213,2.724838569,2.869869638,2.658421918
AT5G22630,3.587766727,3.765194978,3.533606283,3.528023276,3.487133138,3.331735108
AT5G22640,3.281103505,4.05534382,3.813468768,2.946842398,3.493976932,4.046280902
AT5G22650,8.323018734,8.2006124,8.473839728,8.099629792,8.097563833,8.383293279
AT5G22690,1.312689439,1.342646877,1.539858105,1.282778876,1.97215415,1.870340504
AT5G22700,2.321471049,2.505836776,2.542408084,2.418228093,3.222276372,2.749050092
AT5G22730,2.60585381,2.710761611,3.114763741,2.383158896,2.784145673,3.149349727
AT5G22740,1.894958186,3.169134809,2.967650774,1.929899956,1.283699599,1.538373237
AT5G22750,2.229320595,2.357696626,2.475143144,3.027480913,2.570767445,2.545493259
AT5G22760,4.018459889,2.781246471,3.690839583,3.487472403,3.346041162,4.02287456
AT5G22780,4.775535468,5.024391621,5.022768431,4.582241679,5.138519969,4.6606645
AT5G22790,3.19112417,2.361648319,3.047869894,2.892405966,3.113624241,3.18055063
AT5G22820,1.220208112,1.310914989,1.474707732,1.598166774,1.247700325,1.399762063
AT5G22830,3.64569795,3.315877555,3.293241978,2.631513875,2.848754574,2.90555715
AT5G22840,5.002135326,5.454233558,5.573746315,5.483680356,5.714441064,6.213336322
AT5G22850,5.156509751,5.770278127,4.938019957,4.553651311,4.40791512,5.094737106
AT5G22860,1.299981188,1.097251879,1.330281615,1.425158009,1.57665789,1.375252353
AT5G22870,1.405752488,1.293223905,1.359100112,1.23276578,1.39502398,1.086673258
AT5G22875,5.98084928,6.774031875,5.769460419,6.318928845,6.446131783,6.160217721
AT5G22880,6.611358984,6.721052831,6.579943136,5.267135626,6.293382003,5.258328156
AT5G22890,2.08921519,2.195545737,2.385280776,1.714686301,2.9959226,1.98358715
AT5G22920,8.175466588,8.048695959,8.620417285,7.973759429,7.631757719,7.592054247
AT5G22940,2.448133315,2.070902939,2.160065206,1.940238534,2.098056026,1.563413584
AT5G22950,6.067587197,5.969764122,5.967603885,5.726565381,5.146250908,5.793645697
AT5G23000,1.076262338,0.908647632,1.088622123,1.57430044,1.096238589,1.039602612
AT5G23020,6.893388259,5.564835151,5.059735105,1.004626268,1.462706833,0.966381433
AT5G23030,1.016874525,1.402984033,1.081968398,1.063996076,1.154036306,1.325596151
AT5G23050,5.404811244,5.285315829,5.229212647,5.697943559,5.352460622,5.849012881
AT5G23060,1.577113258,1.826868472,2.155815705,1.701071584,1.874261485,1.373470482
AT5G23070,4.226451591,4.280704489,4.652468932,3.990560427,3.549631326,4.356062514
AT5G23080,5.504474402,5.343852526,5.780550262,5.109433938,5.577731925,6.283027331
AT5G23090,4.280468803,3.658552417,4.2760457,5.039760258,4.304469565,4.562427854
AT5G23110,4.667256022,4.631736789,4.105477948,4.401528389,4.425170409,5.03677243
AT5G23120,4.442633571,3.928058335,4.845260203,4.010609418,3.75860123,4.300837405
AT5G23130,2.160453791,2.397520532,2.571348995,2.820600491,1.678763246,2.587854222
AT5G23140,2.417206283,3.223967246,3.05777817,3.130512119,2.951000804,2.993326823
AT5G23150,3.011894668,3.069137247,3.564442542,3.263409066,3.304169321,3.489868545
AT5G23170,2.827451946,3.663066696,3.607439831,3.849528673,3.36446997,3.687399812
AT5G23210,3.404812698,3.12979358,3.216597049,3.194966711,2.367899807,2.610209912
AT5G23220,4.238032251,2.745881645,3.215792009,5.783140678,4.356845934,5.140575671
AT5G23230,2.261584092,1.958432775,1.908455123,2.283562116,2.435987789,3.087112274
AT5G23250,5.714837969,5.647880345,5.524543434,4.560506876,5.407754134,5.413947046
AT5G23290,4.775917635,5.046437889,5.141150116,4.958870995,4.416662961,5.136039253
AT5G23300,2.439925956,2.71940154,3.308191178,1.832776729,2.400136387,2.314193347
AT5G23310,2.277735542,2.468642999,2.186321458,1.755822161,2.419370352,3.247474184
AT5G23320,1.712329457,1.20422423,1.460858345,1.567913883,1.158025204,1.093868609
AT5G23330,3.196426118,3.36911786,3.555870237,3.339644025,3.858946618,4.642223095
AT5G23340,2.166905518,2.74641923,2.522462299,3.577203043,3.187941554,3.225261645
AT5G23350,2.469608169,2.050750725,2.022586328,1.45544048,1.074529527,1.37074782
AT5G23380,3.85765011,4.180786099,4.496991032,4.389778699,3.336560687,3.90423084
AT5G23390,3.644805641,4.013163299,3.444519525,3.459015313,3.554790872,3.691262178
AT5G23400,1.726445732,2.005170383,1.881810337,1.350346935,1.562348075,1.50444563
AT5G23405,4.330198699,4.220376664,4.131874745,4.741983023,4.363023848,4.683533494
AT5G23420,3.471217569,3.905720134,3.38235739,2.451195755,2.617391868,2.083327474
AT5G23430,3.254481612,2.287430574,2.564061162,2.962450233,2.083401277,2.598973363
AT5G23440,3.438642146,3.452903789,3.662535561,3.08991286,3.226476264,3.225595951
AT5G23450,6.707771838,6.264325967,6.239494689,6.165906094,5.450597395,6.400938392
AT5G23460,4.174756515,4.171064503,4.066157996,4.495619708,5.99742371,5.978502904
AT5G23480,1.29609134,1.335860184,1.271551736,0.894119603,1.324041631,1.18019974
AT5G23510,1.246498849,1.413250997,1.545532802,1.368640257,1.17092754,1.42065652
AT5G23520,2.403796343,1.715294013,2.116552469,1.831419923,1.772966858,1.812732519
AT5G23530,2.278298169,2.311445967,2.267276757,1.957973958,2.313391473,2.269600029
AT5G23540,7.468407066,7.405102391,7.321987503,7.489528797,7.419189689,7.58690848
AT5G23550,2.794995074,2.590796288,3.114955901,1.700648362,1.888946495,2.331845136
AT5G23570,7.021316825,6.636335254,6.549556541,6.607043341,7.03589982,7.357611078
AT5G23580,2.405075297,1.75118417,2.179078122,1.984859714,1.164888758,1.399762063
AT5G23590,5.454057357,5.160069415,5.535285558,5.941984774,5.539380447,6.019327917
AT5G23610,4.439884913,4.712784981,4.990000006,4.76527133,5.223308438,6.001570198
AT5G23630,3.651391994,3.685746009,3.438242887,3.219238555,3.202382764,3.94157951
AT5G23660,5.32917744,4.051210154,3.90649343,4.418142696,3.401561325,3.48766648
AT5G23670,6.421423963,6.671415227,6.998886967,6.806281652,6.130399395,6.22705261
AT5G23680,5.856606145,6.074643849,5.917694594,6.199066628,6.485208517,6.888858528
AT5G23690,2.035064956,1.433463799,1.560360165,1.604140642,1.665303984,1.74002573
AT5G23710,2.103856521,1.951096176,1.82231826,2.341546784,2.456375,1.91692242
AT5G23720,2.968025621,2.097866985,2.754622336,2.119969047,2.224313764,2.302885314
AT5G23730,2.94707134,3.148220406,3.4949001,3.232418035,3.933089386,2.916612217
AT5G23740,7.25336273,7.499250934,7.544748612,6.644545508,6.399314702,6.273926504
AT5G23750,3.286012164,3.283432942,2.891899296,3.312870654,3.21161422,3.908764145
AT5G23760,5.808267255,6.383107332,6.110566268,5.63119537,5.643998414,5.795779496
AT5G23770,1.709722401,1.59367362,1.555767743,1.60559312,1.9322994,1.868467614
AT5G23780,1.558548788,1.236042574,1.272111678,2.314327447,1.819082677,2.299041815
AT5G23800,1.535150581,1.389526021,1.256693055,1.377797192,1.548278201,1.702396585
AT5G23810,1.078264826,1.245910685,1.403472105,1.467707924,1.337681399,1.165363799
AT5G23820,5.699932748,5.692579781,5.999819009,5.483122178,5.625370579,4.871165609
AT5G23830,1.051035136,1.107842269,1.285117861,1.140656548,1.39502398,1.104620299
AT5G23840,1.256796239,1.379162811,1.370250469,1.153677819,1.435471473,1.288637018
AT5G23850,4.12490855,4.317419904,3.963912657,4.001133231,5.03692395,4.877295808
AT5G23860,2.987409546,3.178490423,2.783498147,1.958534417,1.590511131,1.449171997
AT5G23870,2.740860895,2.777187994,3.082598827,2.422138148,2.08219528,2.310417777
AT5G23880,2.398295875,2.024714527,1.83337028,1.924662026,1.414050266,1.963549603
AT5G23890,7.097356007,6.953951176,6.806742687,6.212759293,6.417787851,6.955775593
AT5G23900,7.605451709,7.630651439,7.517408227,6.686150962,6.687286939,6.368087065
AT5G23910,1.780773919,2.191045351,2.062902563,1.13111932,1.561115399,1.061125478
AT5G23920,3.734017985,4.07844739,4.005369169,3.469795395,3.816589731,2.632880444
AT5G23940,2.496818921,2.429060286,2.782625435,2.826445869,2.621007795,2.656906227
AT5G24000,1.336833882,1.642756066,1.53868333,1.421397001,1.247700325,1.245313658
AT5G24010,3.264197643,3.093439106,3.681026214,2.461606825,2.983289763,1.961126512
AT5G24020,3.218506803,2.822103436,3.318319488,2.499774052,2.293664712,2.872929602
AT5G24030,2.034129512,2.351629383,2.153340605,1.879185504,1.890707883,1.769655477
AT5G24070,1.29551278,1.077493615,1.33630667,1.657048971,1.840854618,1.402591913
AT5G24090,3.114649322,2.943614302,2.901991317,3.041767153,2.558972248,2.999979259
AT5G24100,1.32558863,1.459502834,1.339170154,1.370983758,1.468937887,1.321503349
AT5G24120,1.541625788,1.360787547,1.444845566,1.363698346,1.615232627,1.097588894
AT5G24140,1.03441106,1.53757722,1.069825361,1.410078977,1.202778846,1.094051211
AT5G24165,4.747375213,4.750071749,4.471820359,4.834897074,5.118393411,4.543779329
AT5G24170,3.059328908,3.348991149,2.866105965,3.169204379,3.135304259,2.862379654
AT5G24230,1.101791925,1.306824644,1.504971246,1.50178476,1.43359752,1.162225595
AT5G24240,1.997107285,1.637345029,1.656337705,1.072632095,1.611575153,1.395295396
AT5G24260,1.928952855,2.019415014,1.906943198,1.773043859,1.227295144,1.660572044
AT5G24270,1.581049971,1.350471424,1.425822335,1.43028648,2.003914358,1.46552228
AT5G24280,1.456414278,1.740832227,1.823589501,1.494580651,1.272508035,1.424928928
AT5G24290,1.48125462,1.946311041,1.716365225,1.661694366,1.56509551,1.83112729
AT5G24300,2.017022988,2.40507086,1.983981328,2.07157613,1.867981774,1.888967033
AT5G24310,2.684763314,3.153063113,2.024375638,1.28474461,0.989306225,1.466278199
AT5G24313,1.179623136,0.889255671,1.207859743,1.248489617,1.160623913,1.215408936
AT5G24320,2.040062468,1.695172338,1.853730505,2.057786018,1.774046753,2.568925839
AT5G24330,1.920789353,1.812135856,1.777979977,1.940987863,1.577097031,1.538373237
AT5G24340,3.210146332,2.781043933,2.9423492,2.56255297,3.669059308,3.442908844
AT5G24350,1.540298651,1.943217852,1.502419384,1.813731213,1.740511208,1.98068284
AT5G24360,2.190910321,1.583739137,1.945631125,1.629007394,1.879873154,1.895729342
AT5G24380,2.775573883,3.028649579,2.753710802,2.841477684,3.110241328,3.19694554
AT5G24390,1.886080558,1.755424954,1.966803532,2.150190419,1.438367836,1.429124056
AT5G24400,6.081863058,6.144240765,5.903444502,5.946017305,5.24428258,6.241584965
AT5G24410,1.678663758,1.702643907,1.946840026,2.276094177,1.908696904,2.255712068
AT5G24430,3.261290707,3.086327247,2.952157268,3.482872883,3.424371452,2.857462375
