"User_ID sorted by SD","Ensembl_gene_id","symbol","sl_FLT_BA_Rep1","sl_FLT_BA_Rep2","sl_FLT_BA_Rep3","sl_FLT_BA_Rep4","sl_FLT_BA_Rep5","sl_FLT_BG_Rep1","sl_GC_BA_Rep1","sl_GC_BA_Rep2","sl_GC_BA_Rep3","sl_GC_BA_Rep4","sl_GC_BA_Rep5","sl_GC_BG_Rep1","UdCC_FLT_BB_Rep1","UdCC_FLT_BB_Rep2","UdCC_FLT_BB__Rep3","UdCC_FLT_BB_Rep4","UdCC_FLT_BG_Rep1","UdCC_FLT_BG_Rep2","UdCC_GC_BB_Rep1","UdCC_GC_BB_Rep2","UdCC_GC_BB_Rep3","UdCC_GC_BB_Rep4","UdCC_GC_BG_Rep1","UdCC_GC_BG_Rep2"
" AT5G16140","AT5G16140","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1
" AT5G16280","AT5G16280","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2
" AT5G16490","AT5G16490","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1
" AT5G16630","AT5G16630","",2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2
" AT5G16990","AT5G16990","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1
" AT5G17540","AT5G17540","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1
" AT5G17840","AT5G17840","",2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2
" AT5G18210","AT5G18210","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2
" AT5G18940","AT5G18940","",1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1
" AT5G19930","AT5G19930","",2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1
" AT5G20360","AT5G20360","",1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1
" AT5G20870","AT5G20870","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1
" AT5G22540","AT5G22540","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,1
" AT5G23300","AT5G23300","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2
" AT5G23810","AT5G23810","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2
" AT5G24070","AT5G24070","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2
" AT5G24580","AT5G24580","",2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2
" AT5G25340","AT5G25340","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1
" AT5G25640","AT5G25640","",1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1
" AT5G26670","AT5G26670","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2
" AT5G28030","AT5G28030","",1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1
" AT5G35960","AT5G35960","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2
" AT5G39020","AT5G39020","",1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2
" AT5G39820","AT5G39820","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2
" AT5G41750","AT5G41750","",1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2
" AT5G41760","AT5G41760","",1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1
" AT5G42830","AT5G42830","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2
" AT5G43160","AT5G43160","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2
" AT5G43520","AT5G43520","",1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1
" AT5G43990","AT5G43990","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1
" AT5G44100","AT5G44100","",1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1
" AT5G46190","AT5G46190","",2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1
" AT5G46550","AT5G46550","",1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1
" AT5G48450","AT5G48450","",1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2
" AT5G48520","AT5G48520","",1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2
" AT5G48630","AT5G48630","",1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1
" AT5G48690","AT5G48690","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1
" AT5G48800","AT5G48800","",1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1
" AT5G49470","AT5G49470","",1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1
" AT5G49970","AT5G49970","",2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
" AT5G50670","AT5G50670","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1
" AT5G51260","AT5G51260","",1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1
" AT5G51500","AT5G51500","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2
" AT5G53340","AT5G53340","",2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1
" AT5G55700","AT5G55700","",1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1
" AT5G56520","AT5G56520","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2
" AT5G57400","AT5G57400","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2
" AT5G57440","AT5G57440","",2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
" AT5G58370","AT5G58370","",1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2
" AT5G59050","AT5G59050","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1
" AT5G59300","AT5G59300","",1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1
" AT5G59460","AT5G59460","",2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2
" AT5G59510","AT5G59510","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2
" AT5G59730","AT5G59730","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1
" AT5G60860","AT5G60860","",1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
" AT5G61940","AT5G61940","",1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,1
" AT5G63920","AT5G63920","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2
" AT5G64080","AT5G64080","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1
" AT5G64780","AT5G64780","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1
" AT5G66100","AT5G66100","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1
" AT5G66380","AT5G66380","",1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2
" AT5G66530","AT5G66530","",1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1
" AT5G67230","AT5G67230","",1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2
" AT4G36810","AT4G36810","",5,4,5,5,4,4,4,4,5,5,5,5,4,4,4,4,4,3,4,4,4,5,4,4
" AT4G37650","AT4G37650","",5,5,4,4,4,4,3,4,4,5,5,4,5,4,4,4,4,5,5,4,4,5,4,4
" AT1G05070","AT1G05070","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,3,2,3
" AT1G35780","AT1G35780","",4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2
" AT1G54120","AT1G54120","",3,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,2
" AT2G43540","AT2G43540","",3,3,3,3,3,3,3,4,3,3,3,3,3,4,2,3,2,3,4,3,3,3,3,4
" AT3G19670","AT3G19670","",3,3,3,4,4,3,4,3,3,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3
" AT4G22540","AT4G22540","",3,3,3,4,3,4,2,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,4,3
" AT5G40970","AT5G40970","",3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,4,4,3,3,3,3,4,4,3
" AT1G78100","AT1G78100","",5,6,6,6,5,5,5,6,6,6,6,6,6,5,5,5,4,5,5,6,6,5,6,5
" AT1G75240","AT1G75240","",3,4,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,2
" AT1G77260","AT1G77260","",4,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4
" AT4G38270","AT4G38270","",4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,4,3,4,4,3
" AT5G60040","AT5G60040","",3,3,3,4,3,4,3,3,3,4,4,3,3,2,3,3,4,3,3,3,3,4,3,3
" AT5G65620","AT5G65620","",4,3,3,3,4,4,3,4,3,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3
" AT1G01440","AT1G01440","",2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1
" AT1G20430","AT1G20430","",2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,2,1
" AT1G27200","AT1G27200","",2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,2,1,2,1,2
" AT1G57820","AT1G57820","",2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,1,2,1
" AT1G68760","AT1G68760","",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,1
" AT1G71430","AT1G71430","",2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,1,2,1
" AT2G02040","AT2G02040","",2,2,2,2,2,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2
" AT2G42640","AT2G42640","",2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,3,2,2
" AT2G44090","AT2G44090","",2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1
" AT2G46170","AT2G46170","",2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3
" AT3G06200","AT3G06200","",2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,1,2,1,2
" AT3G08740","AT3G08740","",2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
" AT3G15200","AT3G15200","",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1
" AT3G16200","AT3G16200","",2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,1,2
" AT3G25290","AT3G25290","",2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,2,2,2,2,2,1,2
" AT3G28910","AT3G28910","",2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,3,1,2,2,2
" AT3G44330","AT3G44330","",2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1
" AT3G50010","AT3G50010","",2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2
" AT3G57490","AT3G57490","",2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,2,1,2,1,2,2
" AT3G61130","AT3G61130","",2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,2,2,1,2,2,1,2
" AT3G63460","AT3G63460","",2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2
" AT4G05530","AT4G05530","",2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1,1,2,1,2
" AT4G09510","AT4G09510","",1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2
" AT4G33780","AT4G33780","",2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2
" AT5G03880","AT5G03880","",2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1
" AT5G10750","AT5G10750","",2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,3
" AT5G12980","AT5G12980","",2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,3,2,2,2,2,2,2
" AT5G13160","AT5G13160","",2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,1,1
" AT5G23440","AT5G23440","",2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,1
" AT5G39580","AT5G39580","",3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2
" AT5G39660","AT5G39660","",2,2,1,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
" AT5G58530","AT5G58530","",2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1
" AT5G67350","AT5G67350","",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,1,2,2,2,2,2
" AT3G05200","AT3G05200","",6,6,6,6,6,6,5,5,6,6,6,5,5,6,5,6,4,6,6,6,5,6,5,5
" AT5G04600","AT5G04600","",6,6,6,6,6,6,5,6,6,6,6,6,6,5,5,6,5,5,4,6,5,5,6,5
" AT4G10170","AT4G10170","",5,5,5,5,5,5,5,5,5,5,5,5,5,4,6,4,6,5,4,4,4,5,5,4
" AT1G07640","AT1G07640","",1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1
" AT2G35890","AT2G35890","",1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
" AT5G44710","AT5G44710","",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,3,2
" AT2G36900","AT2G36900","",7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,8,5,7,6,6,7,6,6,6
" AT3G04790","AT3G04790","",5,5,4,4,4,5,3,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3
" AT2G17450","AT2G17450","",3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,2
" AT4G02210","AT4G02210","",2,3,2,3,2,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3
" AT4G26670","AT4G26670","",3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,4,3,2,3,2
" AT5G16040","AT5G16040","",3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,3,3,4,3,3,3,3
" AT5G35735","AT5G35735","",3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2
" AT5G35980","AT5G35980","",3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,2,3,2,3,2,2
" AT3G22160","AT3G22160","",3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3
" AT3G53970","AT3G53970","",3,3,3,3,4,3,4,4,4,3,3,3,4,3,4,4,3,4,4,3,3,4,4,4
" AT3G17800","AT3G17800","",6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,8,6,7,6,8,7,6,6,6
" AT1G07220","AT1G07220","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1
" AT1G10110","AT1G10110","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3
" AT1G12800","AT1G12800","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3
" AT1G15510","AT1G15510","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1
" AT1G17250","AT1G17250","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3
" AT1G17460","AT1G17460","",1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
" AT1G20970","AT1G20970","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1
" AT1G23480","AT1G23480","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1
" AT1G26190","AT1G26190","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3
" AT1G30825","AT1G30825","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1
" AT1G31500","AT1G31500","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3
" AT1G31920","AT1G31920","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1
" AT1G32330","AT1G32330","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1
" AT1G35660","AT1G35660","",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
" AT1G45545","AT1G45545","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2
" AT1G48780","AT1G48780","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1
" AT1G49510","AT1G49510","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1
" AT1G52570","AT1G52570","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1
" AT1G54330","AT1G54330","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2
" AT1G59890","AT1G59890","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1
" AT1G61950","AT1G61950","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1
" AT1G64530","AT1G64530","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1
" AT1G65110","AT1G65110","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1
" AT1G66170","AT1G66170","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2
" AT1G69350","AT1G69350","",1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1
" AT1G71960","AT1G71960","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3
" AT1G74080","AT1G74080","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1
" AT1G74200","AT1G74200","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1
" AT1G76350","AT1G76350","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1
" AT1G77580","AT1G77580","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3
" AT2G02020","AT2G02020","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1
" AT2G15300","AT2G15300","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1
" AT2G18060","AT2G18060","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1
" AT2G18100","AT2G18100","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
" AT2G19450","AT2G19450","",1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
" AT2G20520","AT2G20520","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1
" AT2G22290","AT2G22290","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1
" AT2G27130","AT2G27130","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3
" AT2G32940","AT2G32940","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1
" AT2G33260","AT2G33260","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
" AT2G35150","AT2G35150","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1
" AT2G39120","AT2G39120","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1
" AT2G40960","AT2G40960","",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1
" AT2G44880","AT2G44880","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1
" AT2G47010","AT2G47010","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1
" AT3G02300","AT3G02300","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1
" AT3G02640","AT3G02640","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2
" AT3G04310","AT3G04310","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1
" AT3G04970","AT3G04970","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1
" AT3G07000","AT3G07000","",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1
" AT3G07210","AT3G07210","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3
" AT3G10310","AT3G10310","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3
" AT3G11580","AT3G11580","",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1
" AT3G11745","AT3G11745","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2
" AT3G13210","AT3G13210","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2
" AT3G14730","AT3G14730","",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1
" AT3G18440","AT3G18440","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1
" AT3G20270","AT3G20270","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1
" AT3G25580","AT3G25580","",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
" AT3G25990","AT3G25990","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3
" AT3G26630","AT3G26630","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1
" AT3G28345","AT3G28345","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1
" AT3G28560","AT3G28560","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1
" AT3G28890","AT3G28890","",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1
" AT3G29630","AT3G29630","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1
" AT3G49070","AT3G49070","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1
" AT3G50130","AT3G50130","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
" AT3G54770","AT3G54770","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1
" AT3G55400","AT3G55400","",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
" AT3G56550","AT3G56550","",1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1
" AT3G57810","AT3G57810","",1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
" AT3G58590","AT3G58590","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1
" AT3G59490","AT3G59490","",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
" AT3G59830","AT3G59830","",1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1
" AT3G60840","AT3G60840","",1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
" AT4G00950","AT4G00950","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1
" AT4G01710","AT4G01710","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1
" AT4G02530","AT4G02530","",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3
" AT4G08620","AT4G08620","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1
" AT4G08930","AT4G08930","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1
" AT4G11970","AT4G11970","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1
" AT4G15730","AT4G15730","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1
" AT4G16620","AT4G16620","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1
" AT4G18750","AT4G18750","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1
