Sample.Name,Atha_Col.0_wo_act2.3_FLT_Rep1,Atha_Col.0_wo_act2.3_FLT_Rep2,Atha_Col.0_wo_act2.3_FLT_Rep3,Atha_Col.0_wo_act2.3_GC_Rep1,Atha_Col.0_wo_act2.3_GC_Rep2,Atha_Col.0_wo_act2.3_GC_Rep3,Atha_Col.0_wo_WT_FLT_Rep1,Atha_Col.0_wo_WT_FLT_Rep2,Atha_Col.0_wo_WT_FLT_Rep3,Atha_Col.0_wo_WT_GC_Rep1,Atha_Col.0_wo_WT_GC_Rep2,Atha_Col.0_wo_WT_GC_Rep3
AT1G53210,10.15041271,10.0805857,10.01422282,10.05405652,10.16825301,9.966630484,10.04275889,10.28837016,9.962734285,10.04565736,9.95624795,10.05002467
AT1G53230,3.306200883,3.182667061,2.933596689,2.986378834,2.908205826,3.393983281,3.234231105,3.066166537,3.242669553,3.092965205,2.927234546,3.20610167
AT1G53240,7.991795751,8.066809678,7.811101975,8.565677489,8.561984262,8.744386943,7.926809659,7.70770958,8.120388078,8.480383111,8.615815217,8.669494896
AT1G53270,3.066913658,3.060454615,3.117385324,2.928732943,2.920004566,3.427723938,2.810738768,2.870591107,2.928732943,2.970374611,3.018924162,3.125580286
AT1G53280,9.553003411,9.44946376,9.570146097,9.531285195,9.804447664,9.79362039,9.550356875,9.482913868,9.514367309,9.731983551,9.703528216,9.658973939
AT1G53290,6.352242547,6.107219499,6.07843577,6.106009617,5.880209879,5.931992019,6.2158189,6.175100113,6.337287233,5.821976441,6.122000632,6.087973225
AT1G53300,4.191900573,4.212548727,4.032338393,4.5957446,4.500634979,3.805384703,3.644767379,3.470092703,4.025342132,3.871088974,3.959468695,4.391227609
AT1G53310,7.416180589,7.273161531,7.53061875,7.955665134,7.867878649,7.832942193,7.35270642,7.231564931,7.221944041,7.64862524,7.944461206,7.859181152
AT1G53320,9.47014396,9.340244481,9.234964872,9.21743444,9.325908661,9.119050899,9.277018693,9.232454036,9.353825479,9.323144256,9.156735308,9.198860055
AT1G53340,4.782345993,4.991558416,5.136904553,4.742909081,4.665894568,4.563763985,4.945483546,4.876775656,4.914300008,4.672545524,4.717218124,4.736393993
AT1G53345,3.601389946,3.386529135,3.681121792,3.564816127,3.64949855,3.59433734,3.372190794,3.432877839,3.71476915,3.611970168,3.691906353,3.57113916
AT1G53350,2.754055436,2.846682819,2.812325793,2.912419573,2.882952862,2.680454952,2.745364506,2.804218067,2.700762893,2.867593749,2.777862842,2.802293597
AT1G53380,6.017752839,6.229834056,5.967727006,6.278181629,6.155756276,6.299735044,5.856438668,5.764409313,6.000116159,6.066251655,6.072271463,6.279920353
AT1G53390,6.405674599,6.417816637,6.474742657,6.828222018,6.735222896,6.652286971,6.661849964,6.714796713,6.380325886,6.76503665,6.532115381,6.698413893
AT1G53400,8.428181985,8.393181729,8.28831832,8.365097772,8.321251689,8.399445031,8.446120472,8.422161805,8.335518189,8.104315051,8.311704885,8.276313601
AT1G53430,6.062173597,6.311570259,6.164816789,6.313271666,6.399868601,6.292747224,6.003172206,6.189551666,5.717425436,6.177118625,5.911178998,6.217327341
AT1G53440,5.539573928,5.923022877,6.05110113,5.556625218,5.214969246,5.011520385,5.51095667,5.490264856,5.327806033,4.996541203,4.87590527,5.492952229
AT1G53450,4.21520689,4.445638177,4.40823517,4.463580148,4.291815826,4.330449767,4.504681838,4.313651942,4.442535371,4.328740167,4.362276119,4.500993786
AT1G53460,7.826031368,7.729101688,7.816984189,7.449806347,7.422167048,7.542008244,7.772025574,7.713464752,7.794918486,7.46861761,7.401836148,7.461844919
AT1G53490,2.832899024,2.849426275,2.962916779,2.907137699,3.041273654,3.21110794,3.490060582,3.524372645,3.652756883,3.593375805,3.990820381,3.737513218
AT1G53500,6.580937559,6.592340146,6.411917683,6.888226279,6.469144998,6.719378025,6.527366325,6.519625313,6.319741154,6.447057483,6.580762799,6.69237348
AT1G53510,6.122380303,6.230613002,6.100642462,5.879972406,5.903565932,6.494396451,6.057139657,6.689831974,5.933540873,5.846350912,5.735840549,5.913350397
AT1G53520,5.062923256,4.635759537,4.412829189,4.461407861,4.044134097,4.521332832,4.566060495,4.500300727,4.731030804,4.148294711,4.189570704,4.448447741
AT1G53530,6.902807809,6.610071454,6.733439295,6.377784428,6.76699671,6.721611207,6.688970893,6.871565826,6.962597735,6.659984643,6.790932997,6.661729911
AT1G53540,3.329176796,3.285568623,3.171670637,3.535749144,4.266296718,4.583657916,3.048427613,3.465595256,3.153212164,3.564328873,3.347121563,3.222681581
AT1G53560,9.525757119,9.288261135,9.419089746,8.889900322,8.998797221,9.340186216,9.400773215,9.460785191,9.278371813,9.167803939,8.986219038,8.822308957
AT1G53570,7.116570537,7.080531448,7.111809342,6.967281092,6.86792239,6.977198688,7.218150977,7.134390095,6.646247323,6.964188525,6.706275888,6.66723927
AT1G53580,10.5411415,10.6273466,10.52804632,10.0767211,10.32611821,10.32305651,10.65851505,10.68256515,10.66348564,10.34411484,10.16458592,10.08087201
AT1G53590,6.268504382,6.428388799,6.418469306,5.909827268,6.045255929,6.080968587,6.167107956,6.338503729,6.392166025,5.914568787,6.065982498,6.237145953
AT1G53645,6.466186832,6.436004299,6.458403539,6.85728812,6.635890975,6.873325061,6.663893858,6.480200829,6.731631269,6.732156439,6.653104656,6.760241075
AT1G53650,5.867385136,5.601726298,5.324091978,5.969252516,5.958992046,5.923048665,5.930522074,5.846760925,6.223993922,5.932097719,5.784178587,6.079348421
AT1G53660,3.098246697,3.019525305,3.102356311,3.134428911,3.03297776,3.164802995,3.063967343,3.103918577,3.042802582,3.149968488,3.025664383,2.911255734
AT1G53670,9.084400685,8.906976066,8.835016367,8.466719057,8.442751463,8.925664422,8.997805431,9.287746099,9.104754387,8.688170771,8.603269002,8.617929162
AT1G53680,3.622602971,4.207651079,4.18193477,5.28013358,5.501221971,5.400507507,4.148296576,4.453466026,3.570079812,5.615446773,5.76954657,5.93287444
AT1G53700,4.846342286,4.580250038,4.508218492,4.355307491,4.209648896,4.430986168,4.643934687,4.805323143,4.785056652,4.225065345,3.977786257,4.231433927
AT1G53710,4.437080256,4.397718133,4.310931634,4.390612548,4.437080256,4.33356513,4.344833876,3.83668956,4.109605176,4.434187475,4.39181114,4.339630876
AT1G53720,5.381485545,5.131142085,5.471301682,5.002415015,5.171447859,5.295416469,4.977064577,5.302444292,5.126299798,4.89053851,4.703679193,5.011498527
AT1G53730,7.122191331,6.987882685,6.904502305,7.320988936,7.160630704,6.977471064,6.988686102,6.916583074,7.002141913,6.839376874,7.030144991,6.948327108
AT1G53760,7.115822612,7.029213898,7.124961158,7.133588194,7.168626325,7.067533904,7.28604887,7.140989909,7.190298071,7.080394263,7.00322109,7.069104814
AT1G53770,5.366815315,5.59291448,5.646022915,5.856779178,6.01893992,5.768715925,5.458507191,5.603643278,5.58050191,5.71226133,5.815286166,5.84170966
AT1G53780,8.580489512,8.587529924,8.379657357,8.838977313,8.943254029,8.654030075,8.721069606,8.598379851,8.676959055,8.943477351,8.995696683,8.960586286
AT1G53790,4.526258889,4.385608254,4.497167531,4.403734115,4.613941643,4.529437689,4.256206323,4.457667855,4.172280888,4.651342029,4.437993531,4.32092965
AT1G53800,3.029175494,3.104964562,2.906380616,3.068198609,3.117819518,3.316626295,2.948970782,3.029175494,3.269669314,2.958178247,3.063851997,2.931831919
AT1G53830,2.919112407,2.709648845,2.69570381,3.47716594,3.360243529,3.094266429,3.037649851,2.890392083,3.071767368,3.166655211,3.746277118,3.41432872
AT1G53840,7.285904155,7.196682156,7.382941379,7.508758465,7.247298156,7.414662094,6.922327244,7.925191049,6.938538781,7.13090285,6.963826065,7.343028194
AT1G53850,8.611622853,8.608763816,8.690157427,8.744519551,8.675148173,8.656569234,8.549396591,8.558604441,8.776759403,8.717042428,8.880499061,8.81510142
AT1G53860,2.743395699,2.705088767,2.684928243,2.804190949,2.721533156,2.64165913,2.823712744,2.809213285,2.75240206,2.733488595,2.755878864,2.71446995
AT1G53880,6.902719307,6.540499825,6.948094193,6.929446351,6.994550252,7.050875849,6.843897279,6.763050831,6.710404156,7.078365983,7.062745542,6.982699431
AT1G53885,7.884841266,7.866811204,7.211126996,7.499698372,7.784689833,7.196065161,8.106854799,6.990563553,7.704835449,7.437921385,7.632670434,7.443715295
AT1G53910,10.19523771,10.15680233,9.992071916,10.07983847,10.15906457,10.16853801,10.16291973,10.09234673,9.970979282,10.28397371,10.46988817,10.28604378
AT1G53920,2.269348662,2.371017804,2.567651825,2.751336446,2.724321014,2.800940646,2.528510236,2.67105143,2.479867691,2.796496391,2.990213618,2.970251387
AT1G54010,7.37879681,7.27615533,7.236685067,7.769776348,7.569387017,7.465597718,6.842226187,6.158766567,7.114125596,7.403349779,7.461197202,7.912685039
AT1G54020,2.73678276,2.462912918,2.637828351,2.625244679,2.316003827,2.451183514,2.574911897,2.703150612,2.587575809,2.404438173,2.264726838,2.494157488
AT1G54030,7.478891214,7.541708159,7.434193967,7.735641256,7.463993994,7.499691063,7.576655789,6.95738016,7.515718993,7.499839602,7.507307091,7.600477519
AT1G54050,5.564227056,5.446127959,5.955788453,5.464671248,6.017479733,6.034321305,4.991966837,5.078961878,5.148312542,5.233662887,5.145797347,5.247267853
AT1G54060,7.281356954,7.118498768,7.252516134,7.091017754,7.085920036,7.103711359,7.155348911,7.254388003,7.369530118,7.039841501,7.030328537,7.031643503
AT1G54080,9.91812537,9.958229695,10.08511564,10.14476192,10.17260098,10.23417303,10.07315496,10.19089518,10.1127629,10.32178407,10.14773492,10.19686193
AT1G54090,6.9723964,6.90015287,6.923827272,6.888226279,6.651279823,6.579001747,6.898339918,6.958731445,6.885812843,6.647686906,6.851668264,6.788544931
AT1G54100,11.48883172,11.52557674,11.53571647,11.13690657,11.2890691,11.2531424,11.55622625,11.72355202,11.37636295,11.36557635,11.14111106,11.27659873
AT1G54110,5.500148925,5.59513905,5.739891907,5.541122393,5.258695351,5.113507681,5.828396214,5.940521866,5.59209724,5.522741774,5.187409235,5.402669857
AT1G54115,7.848617989,7.879467802,7.844700816,7.693941299,7.832417928,7.640048443,7.741571954,7.75610622,7.499011257,7.804283525,7.879191219,7.749064003
AT1G54120,7.29429142,7.242920625,7.120659838,6.648862861,6.917874579,6.71988198,7.313867494,7.049932801,7.107691003,7.095136848,6.993846998,7.083245619
AT1G54130,8.523656271,8.577551732,8.580225051,8.35493012,8.299591879,8.17989024,8.45468314,8.436877908,8.165428748,8.289583393,8.368238683,8.261425229
AT1G54140,6.353108369,6.281065363,6.449943936,6.381919424,6.263434603,6.025701992,6.207438326,6.352393036,6.502545066,6.392773713,6.193406145,6.220235555
AT1G54150,7.496601242,7.631532443,7.695291598,7.192681004,7.051525928,7.691372208,7.540512391,7.707396482,7.643712123,7.417187505,7.321092104,7.336722662
AT1G54160,2.819823047,2.855060421,3.195174368,3.364699374,3.372656996,3.371866251,3.335520558,3.323402772,3.233347218,3.557095886,3.383535939,3.48092912
AT1G54170,5.562302326,5.528211164,5.689640231,5.990318365,5.92979253,5.717758945,5.449087621,5.437239448,5.381432732,5.77161998,5.800135597,5.844325565
AT1G54180,3.278042494,3.099253822,3.481982517,3.27716909,3.099856024,3.153138616,3.284007717,3.107913928,3.624087605,3.156267556,3.243535261,3.186772445
AT1G54200,4.708993011,4.616663261,4.843846979,4.994826553,4.808458931,4.739771572,4.812985941,4.95932424,4.545863243,4.823071477,4.754637077,4.78386219
AT1G54210,6.950226571,6.833979372,6.682970868,6.428668431,6.521305006,6.778101221,6.980864393,7.02955461,6.922219545,6.774808762,6.822837182,6.445001788
AT1G54220,5.644336773,5.670372405,5.456377209,6.093973056,5.924498674,5.8711795,5.388816879,5.631879752,5.463914263,5.900503887,5.879424667,5.857839538
AT1G54250,8.805898632,8.637740232,8.869083886,8.796352667,8.765615093,8.967400136,8.8106601,8.682524464,8.877598566,8.908844045,8.975609434,8.905595762
AT1G54260,5.428471932,5.477566411,5.493955359,5.796564322,5.84772556,5.575394515,5.46214542,5.476280446,5.667986567,5.763123894,5.798836984,5.105111221
AT1G54270,9.20197491,9.082759865,9.036433288,9.251514116,9.225152723,9.385374183,8.911965181,9.095459284,9.155881939,9.324975282,9.221683993,9.156902716
AT1G54290,7.966558339,7.966311087,7.978959626,7.575382779,7.601356446,7.853879883,8.056892728,8.165036061,8.097720012,7.661365459,7.843066154,7.657505103
AT1G54310,4.974312995,4.926815672,5.03167566,4.884401952,5.065720464,4.977547379,4.873708528,4.739354192,5.218308407,4.954610156,4.751127382,5.13946733
AT1G54320,10.5169401,10.49258347,10.50563376,10.4547483,10.38959661,10.25429119,10.64177283,10.56548937,10.38853942,10.53056543,10.5356548,10.45544872
AT1G54330,2.594732821,2.399189731,2.513475327,2.88103229,2.943017104,2.618493371,2.716627975,2.743719511,2.64204728,2.79868747,2.480577583,2.665642719
AT1G54340,6.420025258,6.315241569,6.43962139,6.510419582,6.478781714,6.405930988,6.476515979,6.178052337,6.58483603,6.37355332,6.170559808,6.344338706
AT1G54350,3.536817571,3.679561918,3.707302337,3.731189986,3.689317046,3.493836387,3.826329153,3.55069574,3.867571845,3.570418363,3.466879461,3.568708654
AT1G54360,7.191873951,7.207265431,7.375058858,7.430320756,7.230175461,7.39029879,7.35849087,7.256404664,7.337837826,7.257472402,7.305686019,7.34069312
AT1G54370,7.591080033,7.636609977,7.727633634,7.361853704,7.646435122,7.888059895,7.653756851,7.730819119,7.547739194,7.690896471,7.604867557,7.634612637
AT1G54380,6.56286636,6.375753687,6.603614647,6.604870114,6.469035162,6.467554181,6.514352936,6.617607974,6.4659616,6.530579043,6.332835927,6.638262864
AT1G54390,6.347780404,6.460190778,6.560102446,6.601251148,6.52779944,6.897164077,6.477993154,6.576216916,6.487888094,6.817026952,6.813467581,6.726888585
AT1G54410,11.57396125,11.3360484,11.49821737,11.79144596,11.87158462,11.94685836,11.49752688,11.42551334,11.62749553,11.72326376,11.75977431,11.93383932
AT1G54440,5.406794335,5.088442585,5.426779961,5.353068358,5.516122547,5.181785365,5.142357946,5.407983017,5.445758769,5.472269015,5.432921889,5.448076299
AT1G54450,2.723780591,2.771738384,2.821154564,2.710199195,2.55556856,2.763959107,2.685931681,2.878151914,2.787646786,2.585312646,2.52976784,2.777514963
AT1G54460,7.74583245,7.560833747,7.244996976,7.88427975,8.050696966,7.883696163,7.718110825,7.513561246,7.729899148,8.108678563,7.968245565,7.911198096
AT1G54490,6.65002812,6.785799967,6.823605289,6.868280349,6.94105777,6.979277282,6.771653431,6.835210226,6.590267009,6.744175443,6.873743281,6.939626195
AT1G54500,7.371293374,7.354420572,6.982669057,6.950112693,6.833463987,6.90144286,7.439016809,7.22428582,7.406097125,6.876311447,6.795910754,7.034330624
AT1G54510,3.916921168,4.063046232,4.026381689,5.049550566,5.178148915,4.344314211,4.451659129,4.12583681,4.46129815,5.044259443,4.811456594,4.93514606
AT1G54520,6.496802832,6.425760279,6.313171064,6.297572854,6.329403178,6.195169122,6.343313534,6.621825599,6.48399475,6.413896607,6.159791781,6.253196668
AT1G54540,3.744915104,4.114416763,3.853499923,4.631367001,4.511268599,4.712012881,3.766893515,4.129320193,4.111256154,4.44834473,5.126744354,4.384152853
AT1G54560,2.933406892,3.09430988,3.405943523,2.768289739,2.84183617,2.722115915,3.158114618,2.968703494,3.130029724,2.983477045,3.042830796,2.914930994
AT1G54570,4.35589151,4.169765741,4.197979089,4.297543688,4.370876499,4.40850362,4.208281196,4.434332468,4.258857059,4.423457299,4.35419007,4.309988486
AT1G54580,10.31674095,10.25774395,10.2468683,10.36634413,10.43574034,10.37607846,10.12183421,10.14697586,10.41284241,10.33420124,10.55689036,10.46199801
AT1G54610,7.66572806,7.460673343,7.484950771,7.908838187,7.799006616,7.814385071,7.508460363,7.536684238,7.556752695,7.724241997,7.645904895,7.820014319
AT1G54650,5.12970831,5.223938304,5.385293003,5.184515644,5.265521806,5.035527303,5.105417371,4.944793593,5.369390375,5.184394791,5.152789642,5.10163894
AT1G54680,6.809116851,6.833794247,7.053274611,6.150520915,6.646168593,6.19840923,6.806358002,6.911683559,6.91628548,6.578042284,6.54651273,6.633607247
AT1G54690,8.147912141,8.230716104,8.291819371,8.219568074,8.115679146,8.208895747,7.92893266,7.939084775,8.52273172,7.954046816,8.175350424,8.138797982
AT1G54710,5.641971463,5.417238564,5.154724822,6.025007537,5.876541806,5.457009346,5.460154016,5.447384456,5.527282225,5.882200701,5.976851583,6.047841908
AT1G54730,4.801238724,5.116672128,4.858391195,4.710031371,4.78111792,4.659473351,4.657076575,4.633320993,4.699733396,4.963639631,4.609707722,4.597428644
AT1G54740,6.373543107,5.932491467,5.560832775,5.500092101,5.457402606,5.286229316,6.224280999,5.819103077,5.468877259,6.26775836,5.99871486,5.572684681
AT1G54770,7.062039469,7.048538661,6.990593669,6.75479192,6.893190831,6.931259997,6.957395335,7.12183099,7.187839099,6.998641497,7.080541231,6.99572589
AT1G54780,4.86551204,5.12330352,4.6499914,4.733221881,4.312941536,4.673169445,4.846781971,5.0268064,5.263714722,3.992984934,4.147620875,4.765871105
AT1G54790,2.531613105,2.331662683,2.608961318,2.874042481,2.825414739,2.803965974,2.889038783,2.725728658,2.404226579,2.579293886,2.713849617,2.665642719
AT1G54830,6.933886319,6.904936964,6.714921529,6.858094689,7.026791338,6.934784583,7.013360624,6.813161015,7.012708839,6.999272779,6.967290781,6.945442743
AT1G54840,2.657127238,2.620497043,2.969381867,2.587422067,2.841641984,2.748069751,2.899442014,3.015845327,2.827745706,2.638337159,2.745772996,2.682780276
AT1G54850,5.682604904,5.578094634,5.754773886,5.302483084,5.47514937,5.348730904,5.76359065,5.586539703,5.687888423,5.475752837,5.446271225,5.621059149
AT1G54890,3.384163892,3.496727729,3.389824207,3.593914677,4.278688051,4.104169433,3.299091378,3.599255852,3.555900359,4.258698958,3.759900622,3.700277411
AT1G54920,6.501161641,6.236140499,6.303601277,6.322649634,6.270629409,6.672658428,6.269112367,6.346823426,6.09489233,6.248332135,6.26129658,6.330686127
AT1G54940,2.366255766,2.373056547,2.368161848,2.265366292,2.346472865,2.376936438,2.07656311,2.461605328,2.570608381,2.379861301,2.437600981,2.637200102
AT1G54960,3.217237504,3.608423785,3.389722923,3.399677605,3.262899673,3.21534486,3.459184974,3.492701242,3.583805127,3.501789108,3.401243158,3.793397314
AT1G54970,2.999614876,2.956413603,2.915790752,5.576745544,4.654521352,4.326152092,3.10839676,3.064397903,2.96450591,4.82664294,5.684217408,5.665627383
AT1G54990,6.251384635,6.289375477,6.210278547,6.710784862,6.722074799,6.465984839,6.306647448,5.822285482,6.436909793,6.506328121,6.680724567,6.637820182
AT1G55000,7.58842287,7.392749377,7.552810113,7.218810072,7.251859123,7.399490261,7.501770269,7.624006217,7.423981673,7.322402597,7.320369872,7.063114086
AT1G55020,5.638552468,5.546914728,5.146228421,5.578089189,5.390087609,5.861491133,5.583050739,5.447181122,4.839997266,5.67440594,5.499712154,5.357143567
AT1G55040,4.413973023,4.658491323,4.467520534,4.226870268,4.467005252,4.688754382,4.463300947,4.81841238,4.70656635,4.432194613,4.308261938,4.15464753
AT1G55050,2.996900911,2.949127082,3.364088632,2.921578435,2.723957774,3.059280785,2.966934513,2.60676717,2.919113898,3.054291818,3.012190022,2.890061804
AT1G55080,5.773970977,5.818255786,5.745941077,5.510963243,5.689279879,5.505716284,6.113240832,5.720068603,5.655206418,5.479951767,5.581882186,5.477513948
