Analysis.Id,FLT_Cen_Rep1,FLT_Cen_Rep2,FLT_uG_Rep1,FLT_uG_Rep2,GC_1G_Rep1,GC_1G_Rep2
AT1G80820,6.285632573,6.327395013,6.601930183,6.543298919,8.078876274,7.248019298
AT1G80830,9.884184357,9.484971818,9.442592576,9.220521853,9.66271413,9.149908902
AT1G80840,7.27012053,6.735756405,7.512729753,6.797333656,7.464451046,6.90620734
AT1G80850,7.323066541,7.182303701,7.197500145,7.306845691,7.232246078,7.298298804
AT1G80860,9.441090788,9.490564655,9.36962307,9.37646571,9.034158456,9.366670563
AT1G80870,8.512725723,8.409242429,8.495160448,8.098560344,7.925436282,7.847016927
AT1G80880,5.113129345,5.030036921,4.985609765,4.944888683,4.902276133,5.013348631
AT1G80900,5.954140951,5.8059884,6.039792977,6.060975487,6.076839379,6.070222146
AT1G80910,7.745439767,7.404065449,7.747495806,7.703474739,7.588775267,7.606474403
AT1G80920,10.23396822,10.22030881,9.894500831,9.614799611,10.89430939,10.94246367
AT1G80930,8.805659788,8.797160199,8.511494975,8.678653632,8.416943174,8.542571647
AT1G80940,6.349394443,6.100169991,6.502708547,6.337319921,6.293809951,6.398299716
AT1G80950,8.855678803,8.876687394,8.600580908,8.78505375,9.05534226,9.060690723
AT1G80960,7.232246078,7.282939603,7.290716861,6.86566575,7.099696476,7.124880643
AT2G01060,8.392765841,8.224911918,8.314301112,8.390286172,8.419527646,8.467392763
AT2G01070,4.899646348,4.906604872,5.337510193,5.585955607,5.209933643,5.09078079
AT2G01080,6.810336177,6.622883154,6.95886426,6.74514915,6.322843028,6.428459991
AT2G01090,8.771662013,8.681395575,9.459579657,9.3116694,8.759210827,8.987993775
AT2G01100,9.238746201,9.008797398,9.080867425,8.953214701,9.010139113,9.153253652
AT2G01110,6.805533877,7.024143065,6.856962035,6.841909488,6.72052535,6.808339748
AT2G01120,7.478891795,7.437072534,7.506199238,7.68906209,7.301046,7.742342495
AT2G01130,5.058239723,4.77290596,4.958736194,4.874135575,4.736384306,4.9108377
AT2G01140,11.12234069,11.1063126,10.99877201,10.92985761,10.95577567,10.85193914
AT2G01150,6.68308971,6.941747803,6.954408277,7.017716629,6.155204562,6.512123246
AT2G01170,6.444175961,6.405821159,6.350051665,6.691117663,6.890448019,6.669508148
AT2G01180,6.141212214,6.319686724,6.328051352,6.403039623,7.485861647,7.220919766
AT2G01190,7.67166334,7.717068403,7.578109291,7.40546407,7.426939299,7.276784908
AT2G01210,5.319691724,4.867982725,5.486059335,5.98238794,5.522888779,5.460804583
AT2G01220,7.97159804,7.86388281,8.03160434,8.041405437,8.063949131,8.155725908
AT2G01250,11.92709252,12.02079758,11.82986757,12.04541882,12.06858021,12.16476004
AT2G01260,5.964016354,5.825833252,5.886826779,6.044682487,5.651687273,5.37493599
AT2G01270,9.67347826,9.609508511,9.147635882,9.297680594,9.009582233,9.027118754
AT2G01290,6.55437847,6.380722003,6.827550392,6.79204049,6.07150832,6.367314722
AT2G01300,4.595868499,4.691240386,4.111714789,4.465463287,5.541503413,5.339767146
AT2G01320,6.761407443,6.65151082,6.639021252,6.822003583,6.201298873,6.577027573
AT2G01330,6.386080631,6.562138947,6.562857082,6.606647781,6.547876022,6.812648084
AT2G01350,8.938041822,9.020006178,8.985785652,8.893708257,8.892685555,9.03367107
AT2G01390,3.924222041,4.313253116,3.876188869,3.931652815,3.795992623,3.916520235
AT2G01400,5.070688167,5.048565026,4.810704678,4.952416285,4.825990684,4.862609629
AT2G01410,7.621252319,7.689360295,7.536149057,7.524098227,7.658027079,7.544008882
AT2G01420,5.72986651,5.968984877,5.683273452,5.860355378,4.952097986,5.185671142
AT2G01430,3.837998467,4.401471667,3.829370352,3.904298,3.594245943,3.894656829
AT2G01440,6.574228279,6.524974299,6.376269963,6.454067981,6.348892388,6.401385316
AT2G01450,8.599233906,8.739747385,8.442457333,8.341239982,8.944827244,8.789768174
AT2G01460,5.357777591,5.070742537,5.130236398,5.189265547,5.316277482,5.374186793
AT2G01470,7.846856387,7.862672696,7.583649142,7.574578854,7.955115299,8.007862668
AT2G01480,4.621572911,4.549317697,4.50912709,4.288045465,4.233454437,4.177601384
AT2G01490,8.810804307,8.801530789,8.742905794,8.75146288,8.838071109,8.802866271
AT2G01510,4.425073259,4.400369094,4.342488299,4.551443905,4.482597493,4.689613661
AT2G01530,8.726319384,7.551609923,8.235719588,7.631226359,8.375185753,8.123559906
AT2G01540,8.330701679,8.064655933,8.615430815,8.644992602,8.559524616,8.329246196
AT2G01570,8.005548895,7.817874483,8.083989275,7.693650317,7.545660378,6.986426911
AT2G01580,5.89256849,5.967106682,5.54249365,5.941954985,5.734673784,5.944983002
AT2G01590,4.400818801,4.504255086,4.620854564,4.795861939,4.772734204,4.666741613
AT2G01600,8.105594823,8.268438297,8.223806758,8.235366204,8.348962089,8.132847521
AT2G01620,7.910299671,7.825637911,7.891604058,7.703683544,7.468750407,7.728547824
AT2G01630,6.344722363,6.873870357,6.333233322,6.279852963,6.047597124,6.407497145
AT2G01640,7.829669631,7.68842634,8.011324862,8.396042498,8.017996832,8.075721609
AT2G01650,8.693206161,8.585897127,8.696822623,8.494920923,9.190115273,8.985323864
AT2G01660,5.368716403,5.649127847,5.301675431,5.403079658,5.106633239,5.147533111
AT2G01670,4.88655459,5.047413144,5.143101646,4.709508541,4.718597042,4.789573863
AT2G01680,7.558112485,7.493004219,7.602286882,7.299056691,7.473888001,7.298075888
AT2G01690,7.296952097,7.305581724,7.532883851,7.275528144,7.401996547,7.49870188
AT2G01710,7.963516396,7.841868999,7.835789851,7.797025168,7.662656048,7.595644733
AT2G01720,10.18338969,10.24426049,10.23956334,10.3443162,10.26811002,10.35944052
AT2G01735,7.712938952,7.629758128,7.411164134,7.541210764,7.302956581,7.435898228
AT2G01740,5.232495292,5.338221066,5.050537844,5.366449714,5.142122979,5.127746915
AT2G01750,4.492950856,4.435560285,4.701897052,4.74427029,4.531272881,4.647734709
AT2G01760,7.20855125,7.227805185,7.027796658,7.087215979,6.701266147,6.774389052
AT2G01770,3.753299598,3.775817134,3.442427535,3.692915895,3.578714909,3.826476989
AT2G01810,6.187228845,6.371545135,6.007896563,6.096966686,6.1545275,6.360514593
AT2G01820,9.457347191,9.575646407,9.515983691,9.818627751,9.334079521,9.652041176
AT2G01830,6.248831022,5.960791811,6.410916505,6.338560181,6.790954344,6.633348052
AT2G01850,9.446248562,9.561884911,9.238515435,9.035014679,9.560191869,9.61497254
AT2G01860,5.717340319,5.76435776,5.944320587,5.435420864,5.399143705,5.114671376
AT2G01870,4.161376277,4.17818882,3.72765736,4.023465638,3.898392243,3.929467281
AT2G01880,4.050000922,4.327082375,4.127058761,4.059887982,4.422603772,4.19032892
AT2G01890,3.467796035,3.430736393,3.069881018,3.129571815,3.286522072,3.363506797
AT2G01900,2.733434785,2.778789711,2.556516022,2.511783754,2.50515523,2.662138226
AT2G01910,6.656910518,6.546580955,6.579630506,6.223287075,5.497530901,5.564744783
AT2G01930,6.333193283,6.385241345,6.044996108,5.962477658,6.362278476,6.189958455
AT2G01940,2.981437918,3.094851429,3.025345272,2.933026206,2.946870489,3.296084808
AT2G01950,3.335024754,3.386595462,3.204714785,3.534546885,3.338792576,3.428784876
AT2G01970,8.992926376,9.228596044,8.801353037,8.998428232,8.805241121,8.878964629
AT2G01980,7.282092018,7.196582458,6.924476702,6.791372042,7.392227908,7.11876087
AT2G02010,4.005324996,4.23919303,3.741498412,3.934892638,3.999843869,4.223487167
AT2G02020,5.527268371,5.438583048,5.195162094,5.344720142,5.591778682,5.467350135
AT2G02040,9.483419135,9.259945066,9.441857288,9.293719703,9.293574037,9.060191761
AT2G02050,9.757373956,9.713736574,9.65984336,9.770359254,9.948123887,9.929199135
AT2G02070,4.385315241,4.709125784,4.086812879,3.978532247,3.988627269,4.100669032
AT2G02080,4.972373164,5.014903644,4.899411166,4.906662218,4.926796021,4.959061255
AT2G02090,8.693800931,8.47270922,8.334749646,8.489741369,8.402300639,8.504434568
AT2G02100,11.99712389,12.4076679,12.49831697,12.75734619,11.20357335,11.85515952
AT2G02120,4.373689323,4.522952164,4.800206068,5.576343467,3.971039685,4.431113066
AT2G02130,7.313398021,7.722259908,9.887508721,9.230687936,6.281439156,7.681637431
AT2G02148,4.349161061,4.32635352,4.030722758,4.242400085,4.350337403,4.330754291
AT2G02160,8.770146559,8.665542163,8.781600366,8.55085107,8.257077256,8.261509488
AT2G02180,8.535340418,8.383125562,8.243319493,8.319126597,8.335478968,8.200100903
AT2G02220,6.976281067,6.815615023,6.667326018,6.338808302,7.707307748,7.142442249
AT2G02230,7.387868821,7.675209322,7.290658242,7.237450918,8.051387398,7.792742918
AT2G02250,4.437451025,4.294320867,4.221539939,4.346835098,5.429648722,4.654639901
AT2G02300,2.794480759,2.81168617,2.755555842,2.775287785,2.846395755,2.705353281
AT2G02350,5.93209282,5.842441089,5.834585577,6.042865186,6.129280938,6.278133745
AT2G02360,6.024012853,6.254684289,6.200478897,6.203899757,6.473828074,6.545789624
AT2G02370,7.377992268,7.143872317,7.265756698,7.427693292,7.752147177,7.366362318
AT2G02390,8.481355887,8.298582916,9.016722132,8.754270158,9.181003393,9.250544127
AT2G02400,6.482085428,6.617301288,6.934897102,6.889230372,7.193646668,7.077544946
AT2G02410,4.751125827,4.70517729,4.7191661,4.723997211,4.747292391,4.746294717
AT2G02470,8.247358678,8.485736314,8.153903089,8.168552576,7.911503142,8.263459072
AT2G02480,5.238120761,5.473461971,5.305816733,5.525545357,5.559357734,5.429018424
AT2G02500,6.989920876,7.171635634,6.923672063,7.345982737,7.429951574,7.711876515
AT2G02510,10.51989092,10.57265068,10.62905759,10.54473909,10.68489313,10.66642359
AT2G02540,3.647703249,3.619818972,3.704769284,3.320554804,3.32469512,3.359130504
AT2G02560,8.526180958,8.790538809,8.357861311,8.253863699,8.442116156,8.451402938
AT2G02570,7.184116036,7.059868353,6.912426958,7.210536921,7.258561802,7.203169594
AT2G02590,5.789966331,6.176436025,5.86888683,6.109613377,6.276042185,6.165425241
AT2G02610,2.970787343,3.080043851,3.151900813,3.055667078,3.021832545,3.04929902
AT2G02630,3.24788208,3.218956174,3.030494156,3.010898575,3.102851771,3.153162236
AT2G02680,4.448341769,4.463632724,5.271434223,5.120708101,6.501199606,5.682016923
AT2G02700,3.762094428,4.086812879,3.818369337,3.670504458,3.984568982,3.547953664
AT2G02710,7.772984336,7.2725323,7.176158078,6.959064801,8.154662577,7.916646731
AT2G02730,5.911628786,5.618293023,5.917689338,5.586640367,6.30764217,6.179969118
AT2G02740,5.209655339,5.318653793,5.160489216,5.48571375,5.147729937,5.254979608
AT2G02750,4.730000505,4.731070342,4.517568839,4.574825696,4.408203563,4.636777238
AT2G02760,11.58629998,11.57380378,11.38194205,11.27083804,11.09651942,11.32092607
AT2G02780,3.565454028,3.606714011,3.552767498,3.642174403,3.614170284,3.587192248
AT2G02800,8.434427732,8.716298769,8.488615873,8.556352941,9.151614643,9.11554717
AT2G02810,5.482912134,5.661732029,6.646946329,7.189080525,7.249100291,7.000170657
AT2G02820,3.221996311,3.292349179,3.308781762,3.468818892,3.013558925,3.222146012
AT2G02860,7.094634504,7.101248241,7.098652355,7.222352738,7.115752903,7.118945659
AT2G02870,7.704405881,7.640786516,7.688966108,7.474758953,7.777941624,7.706112467
AT2G02880,6.050997474,6.025233715,6.33811002,6.469956574,6.823510548,6.730090101
AT2G02950,3.528238267,3.318331118,3.286547055,3.082499966,2.978794905,3.038690219
AT2G02960,6.503041663,6.41864869,6.479257825,6.470648411,6.441228786,6.41575051
AT2G02970,8.022967766,7.995952098,7.760303651,7.744284198,7.521146365,7.575086208
AT2G02980,3.281778586,3.379472839,3.25174543,3.207723624,3.257354878,3.202308391
AT2G02990,5.918371745,5.846573059,6.91644678,6.495259647,5.47112597,5.561221609
AT2G03050,6.507788309,6.615377202,6.399802099,6.428054871,6.247423287,6.539137369
AT2G03060,5.913236147,5.779367619,5.645635707,5.634433816,5.227082503,5.622304826
AT2G03070,6.163655689,6.378933652,6.36826862,6.386432165,6.234220848,6.410518266
AT2G03090,6.441459912,6.697061736,7.511806212,8.83327574,8.885348666,9.812246265
AT2G03110,3.289211493,3.350230479,3.495737217,3.283570423,3.518120328,3.319718838
AT2G03120,9.765187149,9.828552235,9.691769503,9.660489653,9.903127926,9.930214895
AT2G03140,6.001762712,6.082939956,6.018944036,5.946434461,5.985047671,5.942535135
AT2G03150,7.56061562,7.440362614,7.595680882,7.363493014,7.489667489,7.606611981
AT2G03200,4.393261393,4.682846876,4.2602163,4.426194821,4.515477558,4.619418751
AT2G03210,5.687292603,5.941733407,5.587251798,5.567090618,5.705657776,5.570962463
AT2G03220,7.372775579,7.373929808,7.261082123,7.283469412,7.447767665,7.366504678
AT2G03240,6.420190996,6.67480923,6.162587802,6.432139189,6.404942103,6.357671202
AT2G03260,5.493635845,5.581702836,5.167413268,5.609192736,5.620337268,5.78010323
AT2G03270,8.081851083,8.249559032,7.818876384,7.732432183,8.110562165,8.09932712
AT2G03280,5.406476585,5.33003293,5.294822871,5.44391535,5.264506496,5.20944192
AT2G03340,6.052197916,5.971171194,6.16226317,5.952268953,5.664504793,5.734643081
AT2G03350,7.477857335,7.504658681,7.417410613,7.620788017,7.279997501,7.492995517
AT2G03370,4.102135621,4.271488988,4.006066778,4.015887603,4.007502282,4.116808933
AT2G03380,4.55010965,4.551119716,4.41679904,4.396575093,4.621404073,4.41360346
AT2G03390,7.798241615,7.552231974,7.478280051,7.365069378,7.665097844,7.968310615
AT2G03410,4.538768608,4.588960492,4.574310776,4.594517989,4.558827427,4.49985576
AT2G03420,4.938632113,4.791765224,4.582989429,4.473647552,4.32817895,4.479958575
AT2G03430,8.599976308,8.872542496,8.508349838,8.713879474,8.559925765,8.884911006
AT2G03450,7.742661331,7.540872188,7.557538219,7.542719494,7.772566958,7.735414436
AT2G03470,8.837604544,8.606863411,8.664875607,8.644378705,8.711157611,8.61084502
AT2G03500,4.208060699,4.67370299,4.222581808,4.167177155,4.117840664,4.460827472
AT2G03510,10.50572024,10.72091593,10.46151982,10.55888713,10.89004773,10.78331759
AT2G03600,4.84834063,4.85943662,4.852290453,4.94232641,4.772848215,4.842044308
AT2G03670,7.186805261,7.293103879,7.148729558,7.434337239,7.283545039,7.220533659
AT2G03680,10.78190239,10.78888483,10.87559699,11.01212795,11.09383473,11.10931683
AT2G03690,9.461671951,9.360592753,9.317400295,9.49740283,9.797674686,9.518685292
AT2G03710,3.318685747,3.386452209,3.257628352,3.227031675,3.382027315,3.306494187
AT2G03720,2.983873646,2.958143751,2.743071587,2.943284788,2.949484904,2.879884132
AT2G03730,6.730410105,6.860242556,6.626728812,6.762145772,6.752779769,6.837137709
AT2G03760,4.127451456,4.742275289,4.121222135,4.462861577,6.331744416,5.399526887
AT2G03770,4.187567543,4.086457702,3.886078411,3.988074561,4.02138991,4.084197871
AT2G03780,8.009454226,8.163492055,8.189253062,8.289178154,8.112777801,8.151354031
AT2G03800,8.288073792,8.089849105,8.294650696,8.544941469,8.32967724,8.468558873
AT2G03810,7.592507001,7.453761759,7.308836473,7.151848231,7.53194507,7.359605242
AT2G03820,10.70913155,10.80617327,10.56934128,10.63627758,10.25131264,10.43470964
AT2G03830,3.235843193,3.538938586,3.174649903,3.230410549,3.070531528,3.043654256
AT2G03850,6.118486138,5.423377168,5.916687135,5.140299884,5.409306235,5.389717353
AT2G03870,11.35442423,11.47233954,11.59525442,11.63570228,11.4507856,11.62776001
AT2G03880,6.165133512,6.110079668,6.198535518,6.383948421,6.312400931,6.218129745
AT2G03890,10.39002913,10.16339865,10.22788025,9.990237103,9.606943839,9.453652582
AT2G03980,4.343447516,3.887209501,4.39240455,4.027051508,4.247180242,3.906841854
AT2G04025,2.968224193,3.146082294,2.959416427,3.03151476,3.104415769,2.959680993
AT2G04030,10.03467979,10.18717255,9.941615748,10.15228081,10.12345603,10.15618476
AT2G04039,5.022044922,5.061941128,4.63604858,4.749347314,4.774315438,4.934803548
AT2G04040,6.29365643,6.088932774,6.276660905,6.331038296,6.181978377,6.016606018
AT2G04090,8.292171302,8.123040952,8.623020779,8.669147495,9.802517942,9.787734031
AT2G04160,4.800662616,4.742275289,4.748658138,4.846706604,5.35006942,5.581517617
AT2G04230,7.178582271,7.174114289,7.165002099,7.205799675,7.313398021,7.081866249
AT2G04240,9.184062302,9.029211528,9.101569264,8.934416646,8.395325114,8.415839955
AT2G04270,5.826600705,5.915718128,5.70790839,5.771382986,5.792422383,5.886297729
AT2G04280,9.960132447,10.07900485,9.977493977,10.14390514,9.689341406,9.800254857
AT2G04305,7.343616055,7.317414434,7.058966996,7.253643576,7.231310616,7.23505364
AT2G04340,9.513624355,9.629506633,9.5033805,9.626904808,9.521377442,9.652550249
AT2G04350,10.3853811,10.37913356,10.44208959,10.49575825,9.999261541,10.14532867
AT2G04360,7.778069275,7.799219852,7.663498405,7.68061891,7.683375039,7.982302321
AT2G04400,12.62975081,12.4153777,12.35986095,12.24221793,12.44741729,12.03711471
AT2G04410,11.07269201,11.15447328,11.07779505,11.10889569,10.94504005,11.18234536
AT2G04430,7.023217815,6.597923406,6.910641806,7.053703573,7.352233513,7.270289739
AT2G04450,7.12108029,7.16171376,7.812194137,7.884326142,9.67211315,9.639081581
AT2G04480,3.645934043,3.790300472,3.744328773,3.688114977,3.470208136,3.655328319
AT2G04500,4.462061366,4.694112165,4.474832418,4.330754291,5.716296243,4.581994663
AT2G04520,11.81657253,11.88191634,11.75098755,11.76008745,11.69582927,11.80691815
AT2G04530,7.47616908,7.655455148,7.507526294,7.80229834,7.72396869,7.784645611
AT2G04540,9.197552153,9.272035317,9.241994774,9.444738382,9.428791073,9.638485886
AT2G04550,9.525532351,9.555925845,9.487158911,9.595271639,10.3956499,10.31591587
AT2G04560,5.608581227,5.7231175,5.41139905,5.417348928,5.363917829,5.543155389
AT2G04620,8.459522873,8.575879964,8.440711756,8.553706846,8.618149022,8.465185241
AT2G04630,10.5070268,10.60306277,10.61963778,10.5430225,10.4333805,10.62305028
AT2G04650,8.659916597,8.708365612,8.912041058,9.185445966,9.050154964,9.013662043
AT2G04660,8.096487294,8.194563648,8.380722616,8.382199352,8.077921934,8.354642468
AT2G04680,3.288469582,3.467297662,3.457246744,3.407543812,3.454167985,3.47789849
AT2G04690,9.326381385,9.260013869,9.184451277,8.977363682,8.506937197,8.817272857
AT2G04700,10.23106929,10.11103744,10.33914866,10.25887076,10.18716483,10.22927602
AT2G04740,8.207843866,8.111536791,8.147689072,8.312899264,8.340294485,8.367527423
AT2G04780,8.31135558,8.742269791,8.79473491,9.219827887,9.418699942,9.374242516
AT2G04790,3.705937938,3.467975861,3.32451761,3.40450322,3.279059498,3.425643696
AT2G04795,9.316366453,9.732612749,9.062506871,9.068541589,8.004428785,8.496946897
AT2G04845,9.500226883,9.436899119,9.578591435,9.781924683,9.707620331,9.773247253
AT2G04850,6.470747873,6.432824456,6.148680265,6.173057486,6.819690728,6.668710457
AT2G04860,5.368716403,5.666180954,5.407845834,5.454275439,5.432720041,5.441787145
AT2G04880,10.72099958,10.66557883,10.43831597,10.41139393,10.62181762,10.495272
AT2G04890,10.93348016,10.79783058,11.03380619,10.82842046,10.44443936,10.45226591
AT2G04900,12.52641045,12.58859006,12.56278985,12.69267894,12.57085085,12.67126858
AT2G04940,7.713842827,7.587587491,7.897339049,8.022008164,7.774562803,7.644301091
AT2G05100,4.797949177,4.919642374,4.589577049,4.880137454,4.586506429,4.492595876
AT2G05120,6.988216116,7.272832633,7.081914352,7.267243361,7.48437454,7.431028744
AT2G05160,3.205228102,3.257977644,3.156160511,3.197768362,3.218385367,3.143653011
AT2G05170,9.084433608,9.104428313,8.911354434,9.018149457,8.996104814,8.920690838
AT2G05180,3.091591989,2.955693406,3.252819073,3.055842569,3.290734034,2.987392694
