Analysis.Id,ARG1.KO_FLT_Rep1,ARG1.KO_FLT_Rep2,ARG1.KO_FLT_Rep3,ARG1.KO_FLT_Rep4,ARG1.KO_GC_Rep1,ARG1.KO_GC_Rep2,ARG1.KO_GC_Rep3,ARG1.KO_GC_Rep4,WT_FLT_Rep1,WT_FLT_Rep2,WT_FLT_Rep3,WT_FLT_Rep4,WT_FLT_Rep5,WT_GC_Rep1,WT_GC_Rep2,WT_GC_Rep3,WT_GC_Rep4,WT_GC_Rep5
AT1G65510,4.663393315,4.556217892,4.349428965,4.360774502,3.791531704,4.490454196,4.246819997,4.16960979,4.22852837,3.90828479,4.597376134,4.479272711,4.145643709,4.569416726,4.174853376,4.479200805,4.293992026,5.191148278
AT1G65520,2.929764108,2.838454043,2.884496169,2.831010069,2.615486371,2.791864672,2.657307311,2.726368169,2.83158344,2.463688354,3.074937357,2.897340331,2.798735274,2.991925037,2.786424918,2.5537315,2.808066453,3.420806765
AT1G65540,3.056496518,3.177607992,2.788388751,2.834272818,2.68234627,2.129474206,2.906307457,2.65869899,2.479521171,2.720598019,2.579877967,2.96396278,2.309618338,2.593204255,2.577420389,2.550608091,3.084273092,2.53701316
AT1G65560,3.367716747,3.216762601,3.425848884,3.403069546,3.497890822,3.228555007,3.924492425,3.788819486,3.408827707,3.94823265,3.41065919,3.610999358,3.885984484,3.747733356,3.493529022,3.784564537,3.2841273,3.461060951
AT1G65570,2.070637151,2.24930217,2.242074779,2.377756206,2.312168478,2.032833648,2.191062634,2.125152544,2.015179921,2.019660164,1.916955139,2.097630437,2.155747516,1.857719552,2.101143375,2.229793924,2.063298899,2.251820913
AT1G65580,4.895810009,4.803724153,3.82842087,4.25143235,4.538200634,4.092887804,3.870664918,4.498880977,4.461994637,4.11445867,4.106845926,3.890211699,3.695274307,4.158038191,3.862141339,4.138743527,3.357299815,4.080958729
AT1G65590,2.123627241,2.095446791,2.109807578,2.130219312,2.011600966,1.954990223,2.075118125,2.096062047,2.291586868,2.149710631,2.021209838,2.253093558,2.09176106,2.004657836,2.158816773,2.205712497,2.219875542,2.227040632
AT1G65610,2.123033234,2.1278388,2.204631137,2.038228008,2.113667596,2.078404841,1.917938255,2.13667406,2.019331298,2.215129658,2.075079288,2.135122079,2.255841583,2.146655568,2.346198999,1.985436713,2.329765948,2.140833139
AT1G65650,4.668538386,4.675562121,4.826905185,4.665055648,4.591485805,4.537613019,4.894514985,4.884644871,4.578396507,4.197421004,4.667639812,4.794779046,4.255957598,4.756946317,4.662456547,4.790526226,4.603934193,4.50967482
AT1G65660,7.121431782,6.784730145,6.642300365,6.686461721,6.609646254,6.308406337,6.833109269,7.127901923,6.582084816,5.80986564,6.303714805,6.311581574,5.448735209,6.297666847,6.014397388,6.400996881,6.070694788,5.885157746
AT1G65690,3.076620908,2.77547623,2.609059908,2.986577813,3.008893542,2.633071279,2.867386982,2.466605839,2.49401542,2.421977565,2.701233821,2.971461697,2.552364635,2.27111782,2.473912324,2.119200569,2.396195132,2.512852949
AT1G65700,5.487129968,5.366567403,6.254145634,5.911254972,5.873828587,5.773655028,5.65080391,5.605126751,5.526739947,5.960519385,5.954462703,5.779658603,5.330623578,5.745762631,5.731108549,4.950947151,5.455374889,5.238544123
AT1G65720,9.491833426,9.578348916,9.518041409,9.350991106,9.270620341,9.219843882,9.431790457,9.274629642,9.255634657,9.374999521,9.097667862,9.345647813,9.398562532,8.924964765,9.303870447,9.176467291,9.257401774,9.10466526
AT1G65730,3.926398822,3.488003107,3.36979589,3.290388231,3.545000508,3.443237904,3.484881689,3.256755195,3.796095419,3.489648147,3.761103699,3.099065717,3.003985003,3.295396278,3.496540527,3.483463993,3.583532525,3.224478987
AT1G65820,8.10567,8.014154065,7.764339268,7.780236834,7.749052644,7.714322826,7.888160958,7.731595669,7.827011165,7.982206321,7.404297048,7.978214188,7.410977422,7.325631712,7.53252978,7.237726897,7.660815018,7.777516847
AT1G65840,2.384878639,2.713577426,2.27006212,2.4591877,2.150457016,2.171909116,2.26413177,2.237011771,2.452880168,2.381157019,2.338095383,2.399006725,2.186101495,2.244671806,2.280647008,2.144985112,2.632911204,2.677248522
AT1G65850,1.974033634,1.875627616,2.129005294,2.158615345,2.140419687,2.129322113,2.145803182,1.915430531,2.091359613,2.097244882,1.977637259,1.864707169,1.880201845,1.893560855,2.080932507,2.047605574,2.078793356,1.850777809
AT1G65860,2.120435949,1.960289814,2.15795733,2.104741648,2.169224064,1.929495988,2.098199832,1.911167479,2.223051447,2.335684766,2.07926529,2.051987528,2.349396238,2.142093306,2.251726455,2.042172531,2.090159175,2.039332428
AT1G65900,2.163048773,2.156361143,1.784414821,2.097801136,2.185544362,2.124412675,1.886029332,2.055184916,1.939563085,1.913665152,2.162177126,1.818097326,2.338933356,1.988685784,2.15078603,2.382155144,2.111346195,2.179316812
AT1G65910,1.985338242,2.07543591,2.212306985,1.920360209,1.879433235,1.913582906,2.171532639,2.026143394,1.740757142,1.98698478,1.906285011,1.924763133,2.063511367,2.047945744,2.07236371,1.972047288,2.125497156,1.954529648
AT1G65920,1.69963703,1.860432962,2.123642776,1.901255284,2.100472724,2.201679481,2.127584641,1.99522437,2.135160896,2.208551709,2.297267622,2.054422451,2.30684848,2.304244715,2.019477845,2.023153826,1.822028605,1.899621178
AT1G65930,9.712015543,9.45106267,9.812083488,9.65779749,10.14786584,9.84919993,9.810136366,9.883256559,10.1575604,9.964946727,9.995526365,9.637003686,10.06139332,10.20602457,9.819144755,10.31612596,10.22504613,9.95638564
AT1G65950,2.528173658,2.37847496,2.106602824,2.198268282,2.041589148,2.003632133,2.643478681,2.481735548,2.238987682,2.108691991,2.295003849,2.346317756,2.175290641,2.53818042,2.274224717,2.22818265,2.250501718,2.286533766
AT1G65960,2.192873875,2.158194736,2.23577105,2.415804884,2.245706184,2.239438802,2.144255084,1.862700203,2.213901918,2.277063297,2.203166341,2.361698662,2.553365353,2.245328222,2.41375673,2.292081381,2.30972026,2.127126175
AT1G65970,6.717013627,6.90020435,7.709839434,7.232231146,7.562853914,8.187254609,7.567262923,6.97919781,7.129982477,7.576247989,6.70868023,7.358845393,7.031487312,6.694046952,7.37844649,6.95004532,7.298727863,7.574187182
AT1G65980,12.16724213,12.03524583,12.21625014,11.93101037,12.10302712,12.03390771,12.16613967,12.10615262,12.04532163,11.96327278,11.88165765,11.97190368,12.08617259,11.89326165,12.12932955,12.04286775,11.99292028,12.02773605
AT1G66020,2.062339351,2.197562531,2.087160788,2.247821001,2.201934786,2.566738847,2.040416573,2.150865564,2.228842014,2.238058197,2.241900184,2.32491605,2.132035955,2.335458583,2.134205514,2.450003491,2.18801071,2.549702213
AT1G66070,4.373917303,4.895114537,5.158651272,5.877979999,4.980470836,4.818387585,4.841599604,4.518245126,5.451452898,4.894627941,5.011365107,5.122603514,4.799160719,4.330033294,4.150274508,4.422585668,4.59663654,4.154813429
AT1G66080,7.543661821,7.743497387,9.110774685,9.190952577,9.023175936,9.109660957,8.772315326,8.57812076,8.901634447,9.173957906,8.469140116,9.343139224,10.30488654,9.011277418,9.128077033,9.014758141,9.008490435,9.14058649
AT1G66130,2.119677688,2.176193488,1.998310346,1.989264643,2.147647281,2.057259638,2.024483783,1.898942045,2.170516385,2.208267789,1.98986526,2.163886461,2.099180433,2.030655115,2.128390101,2.061857405,2.359166079,2.156361143
AT1G66140,2.027219224,1.952607514,2.084812109,1.806278927,1.952363503,2.043926281,2.059842764,2.25621954,2.246935172,2.174093441,2.204944353,1.872556405,2.34887514,2.286573984,2.463930017,2.065340281,2.145318072,2.222897445
AT1G66150,6.898781687,6.556463104,5.173274928,5.579605203,5.885627905,5.176463138,6.08596327,5.928061747,6.203082584,5.311106169,6.533558475,5.489469034,5.139965555,6.018157378,5.816804243,6.154625666,5.535234244,5.907164432
AT1G66160,2.059929944,2.131842102,2.023516754,2.009802273,2.025605061,1.965495561,2.110340208,1.93913647,2.03518841,1.866739348,1.981141226,2.215135962,1.878299328,2.204905127,1.804907897,2.169901764,2.135030709,2.168045754
AT1G66170,1.748938741,1.686026746,1.767766271,1.797081358,1.62519919,1.908272159,1.891800743,1.772728322,1.610125612,1.59728383,1.75751136,1.735381288,1.591889263,1.703895697,1.778787742,1.688330236,1.794774134,1.766870689
AT1G66180,2.184710188,2.303960795,2.513603286,2.418102623,2.645788773,2.411687163,2.723434902,2.154498128,2.36276718,2.779848016,2.779025185,2.582255314,2.644627974,3.086884796,2.690005815,2.569963507,2.851314828,2.306382031
AT1G66200,2.552109569,2.448779368,2.885369388,2.819140556,2.738263536,2.535880705,2.66554546,2.533206897,2.998228726,2.536124304,3.118439994,2.960981126,2.875735774,2.611906493,2.96380505,2.504792437,2.501703932,2.641361809
AT1G66230,2.183437901,2.154435037,2.29170697,2.14190129,2.282733753,2.410130421,1.956437241,2.232486329,2.143691747,2.326811712,2.097122962,2.286806907,1.957339791,2.331347504,2.280647008,1.980024544,2.167724635,2.12701388
AT1G66240,10.47388226,10.53858157,10.74466542,10.49349531,10.773964,10.8358124,10.5980787,10.4307691,10.71236839,10.72507769,10.38898679,10.52118485,10.56696904,10.58520576,10.95955061,10.50478192,10.27648589,10.42773238
AT1G66250,1.776011651,1.87734373,2.235478749,2.231782848,1.934147767,1.989755141,1.803038083,2.142956161,1.953306746,1.883649838,1.893334517,2.133574613,1.839026324,2.131212701,1.959800456,2.001696453,2.031760245,1.994705891
AT1G66260,8.867866141,8.624708935,8.27663405,8.551129567,8.056213406,7.951263165,8.280095105,8.296517199,8.232915903,7.970565004,8.509757445,8.66549842,8.371099352,8.304116341,8.007854214,8.637816958,8.270860072,8.309289542
AT1G66280,5.187338152,5.005641888,7.104384211,5.565939788,4.958233906,4.122650719,4.866544698,5.242751869,5.292147316,5.081116384,5.533048992,6.100660267,5.644101087,4.844552431,4.395631779,4.777569065,5.162509538,5.290219406
AT1G66330,3.594472281,3.407244846,3.601869375,3.695471435,3.755841364,3.36354255,3.836333608,4.107281796,3.490124025,3.429107658,3.391894016,3.41301318,3.522112745,3.641866523,3.572376391,3.702576082,3.542027598,3.579773485
AT1G66340,6.404869645,6.011422407,6.038313297,6.172675702,5.900081113,5.560650984,6.082457444,6.0116439,6.125416046,5.532782609,6.176585954,6.219521512,6.299673219,6.18119345,6.039313214,6.493085845,6.187603095,5.663879125
AT1G66350,2.579955909,2.532659734,2.594816755,2.803909844,2.570085376,2.356267916,2.69814396,2.601078104,3.048667619,2.477357431,3.065320135,2.987432879,2.717087168,2.408007797,2.542347924,2.940315206,2.642282422,2.280569845
AT1G66400,2.316008461,2.524056417,2.47890825,2.315317538,2.135694158,2.359575916,2.369584033,2.352699742,2.183625503,2.136158617,2.219089045,2.301191604,2.142562881,1.92000885,2.345714789,2.64867315,2.537744502,3.110143419
AT1G66410,9.039301466,9.229088941,9.135726751,9.177380181,9.023692932,8.775747818,9.084026559,9.055037301,8.954268102,8.752232225,9.050791114,8.747354154,8.843765144,8.987496662,9.239032443,8.877947268,8.918835832,8.825171065
AT1G66430,2.020995116,2.064004957,2.342462071,2.137641383,2.397411685,2.430209649,2.044940371,2.299267793,2.382647304,2.60100895,2.061006411,2.224649723,2.632513649,2.208181818,2.224403373,2.006815302,2.062931846,2.357237007
AT1G66440,2.509861513,2.114905968,2.178128963,2.295047315,2.132797119,2.515707672,2.26840089,2.375039558,2.438049363,2.86077722,2.309015179,2.302186942,2.496966064,2.389409644,2.336613337,2.207246728,2.332936413,2.358210588
AT1G66450,1.919895082,1.966708198,2.068950778,2.161302407,2.108833691,2.19015149,1.820149787,2.025663091,1.99359914,2.17358154,2.121542904,2.173924618,1.99314319,2.057739514,2.149497257,2.019618086,2.241460542,1.815337158
AT1G66460,1.739721756,1.823911965,1.786893835,1.971526056,1.792761482,1.722313777,1.641557102,1.875668753,1.845827059,1.921785641,1.853633231,1.55874193,1.88388516,1.841407861,1.758338048,1.980426605,1.903635299,1.802974382
AT1G66470,2.535905523,2.452020114,2.632084916,2.490559166,2.452849882,2.483148141,2.665861573,2.538837429,2.907345585,2.313477532,2.57345594,2.617645736,2.672581582,3.230457878,2.737307489,2.958541991,3.061432294,3.302292765
AT1G66480,2.59689412,2.973328331,2.727329999,2.431162897,2.70002879,3.393041755,2.596668799,2.73069183,2.715027574,2.673640365,2.869667139,2.901515251,2.754695938,2.914841232,2.500356592,2.804524247,2.367145433,2.859283584
AT1G66500,6.466378379,7.844405135,6.594948212,8.02482569,6.341718325,6.822141757,6.157692896,6.923541007,6.096637641,5.980416116,6.623200987,7.290551847,5.699778919,6.382605435,5.136340122,5.643616838,6.232581295,6.764187178
AT1G66510,4.091741034,4.088018359,3.466156699,3.953955995,3.422584568,2.541004881,3.308999755,3.647872075,3.103979146,2.877641171,3.624582486,3.464103732,2.799508921,3.484297454,2.767032172,3.397857414,3.583877711,3.736094649
AT1G66520,2.462034557,2.469908679,2.466864919,2.332752679,2.441405387,2.295862809,2.256863932,2.347579114,2.633434249,2.78137178,2.434135684,2.524840727,2.745282771,2.546910491,2.384609555,2.320168246,2.403486497,2.455458552
AT1G66530,3.110332975,2.711910815,4.020752144,3.359941536,3.969627261,3.38078702,3.688930407,3.293045449,3.509815614,4.049083374,3.499388948,3.146029415,2.432861194,3.697247468,3.454416462,3.214237172,3.483329761,3.053280818
AT1G66540,2.344361888,2.31243564,2.306970139,2.185041906,2.248077301,2.248224297,2.171532639,2.198832799,2.118072378,2.293110407,2.077623659,2.361698662,2.229271871,1.837357429,2.530037887,2.178101613,2.153377215,2.064221526
AT1G66580,11.43564191,11.47294247,11.71081858,11.22298572,11.45854573,11.27663626,11.6228234,11.56727769,11.46354145,11.37140951,11.3636143,11.43981717,11.34362987,11.40839174,11.41304023,11.18603599,11.39720072,11.33913535
AT1G66590,5.292257256,5.299891238,5.746707948,5.353509931,5.678394897,6.113391552,5.609485579,5.499680475,5.271085054,5.980582305,5.652417928,5.340522515,4.948008098,5.656219783,5.90329303,5.359300172,5.2270412,5.698051211
AT1G66620,5.179581347,4.783681897,5.107080818,4.772117945,4.754689169,4.179671784,5.048709212,4.925291575,5.007293932,4.733150662,5.244749994,4.983408745,5.027227169,5.371064916,4.723775753,5.027764442,5.175739815,5.13724646
AT1G66650,2.177796784,2.292399308,2.048512623,2.028635652,1.931796933,2.296967813,2.059554912,2.063487249,2.033575779,2.109971116,2.084251833,1.862643711,2.089712444,2.146655568,2.134725256,2.310734532,2.045234673,2.030914983
AT1G66660,4.092353364,3.344683459,2.79036726,3.195900302,2.998904042,2.570522961,3.564198593,3.387725507,3.043136535,2.423323054,3.603036537,3.291845571,2.301360632,3.455910521,2.820855698,3.459655185,2.852128725,3.284621027
AT1G66670,4.388588204,4.136595512,4.285757804,4.161839324,4.055321611,3.763278512,4.11346062,4.351711519,4.163277419,4.160720938,4.357209326,4.388797854,4.143211127,4.010655532,4.213862648,4.227700803,4.21549463,4.317708228
AT1G66680,8.123472716,7.960163157,8.921709004,8.261929725,8.623148708,8.222088248,8.526160275,8.584289504,8.366977849,8.536358944,7.847413494,8.260017427,8.496774696,8.158782718,8.532234456,8.250612169,8.455871305,8.331989131
AT1G66700,1.814986998,1.755582378,1.89807432,1.795401551,1.75480588,1.989905997,1.804012222,2.02290889,1.78568644,1.9193196,1.814250074,1.837059084,1.941141886,1.684648661,1.816116304,2.053097345,1.888076862,1.999044934
AT1G66730,2.399630032,2.295206682,2.276287779,2.200363663,2.376977247,1.824186019,2.355376987,2.489006164,2.322763451,2.343085713,2.45750809,2.30538362,2.692070028,2.553816385,2.268866267,2.35616248,2.286552417,2.109081121
AT1G66740,4.0322625,3.824811132,4.04343902,3.967434552,3.794051978,3.826447667,4.090293969,4.144060538,3.703133161,3.599312556,3.965631772,4.284527031,4.088588003,4.075240503,4.057228892,4.039222872,3.779008506,4.192220019
AT1G66750,2.602686486,2.710143363,2.921055314,2.835264161,2.572347337,2.871801983,2.821361325,2.809265254,2.982774392,2.59087566,2.831949055,3.144425584,3.08194547,2.863876931,3.040052362,2.68597089,3.235659386,2.848447571
AT1G66760,4.27765943,4.416345986,5.601610032,4.833243498,5.063369684,4.928821995,4.726769423,4.804681032,5.087688293,6.240825746,5.516732267,4.759903515,4.279217151,4.807620466,5.138445114,4.539011658,5.737967821,4.547311247
AT1G66800,2.063072677,2.040707627,2.195710815,1.946281872,1.870689185,1.943469347,1.897008589,2.197104846,1.896840013,1.953450345,2.051360934,2.11053639,1.819975352,1.991435847,1.861237461,2.026573932,1.896423945,2.097193724
AT1G66810,2.175502856,2.27291508,2.250050364,2.259049606,2.426165676,2.169144951,2.349235829,2.255827362,2.084875407,2.352596451,2.262889343,2.045152786,2.291935298,2.215086427,2.296362612,2.306336677,2.401518679,2.411968917
AT1G66820,2.920452181,3.20827844,3.241995522,3.311449922,3.266299176,3.251963664,3.451099974,3.012105877,3.004022315,3.186984032,3.379090391,3.259998365,2.926699848,3.083108572,3.21067127,2.917902083,3.015006095,3.072288322
AT1G66830,2.06254431,1.926263855,1.878579682,2.346840342,2.014182788,2.074220634,1.888466239,1.855077426,2.079781861,2.08254071,2.008119065,2.285959065,2.143286773,2.18881397,2.160529667,2.119016341,2.029511679,2.288262447
AT1G66880,2.477981005,2.394901209,2.724376526,2.435288293,2.514998564,2.344533447,2.197649542,2.028288495,2.509424109,2.111893276,2.343401138,2.344151468,2.263844587,1.969519751,2.054426024,2.308203522,2.295540971,1.927939519
AT1G66890,3.005738619,2.895903509,2.672459683,2.956698191,2.729684248,2.981723404,2.685010258,2.706791744,2.79949176,3.134574088,2.933648955,3.078996716,3.005711059,2.784713253,2.939807066,3.056388021,2.685675999,2.956698191
AT1G66900,4.723432812,4.463389508,4.613415691,4.466734379,4.562715141,4.512965803,4.655398837,4.514053354,4.579657623,3.461674076,4.34603752,4.786945481,4.284910463,4.556850871,4.492745673,4.623071765,4.371286553,4.209606084
AT1G67030,6.454232217,6.345758713,6.501506474,6.250705417,6.601923191,6.560139417,6.382768322,6.614487695,6.665406677,6.178464621,6.443235801,6.242052666,5.685427402,6.437496773,5.81153668,6.447013007,6.309520035,5.965476382
AT1G67040,1.937999686,2.141201163,2.417143997,2.128480903,1.853683343,1.98297143,1.989994415,2.134103521,2.100668926,2.104767709,2.030383924,1.874541354,2.280980811,2.163182522,1.835730594,1.897518775,2.152261762,1.882223434
AT1G67050,2.292217804,2.335724683,2.419857881,2.153691788,2.109997058,2.196354326,2.251064973,2.123270559,2.418795494,1.851848755,2.469090713,2.336591595,2.101599153,2.055416575,2.196694453,2.164816885,2.306584893,2.230331099
AT1G67060,2.834384276,2.908396129,2.932912829,2.65053646,3.019968397,2.619136411,2.711088542,2.466327613,2.579905824,2.509133654,2.968319204,2.857603142,2.666386844,3.107461639,2.892431067,3.457589565,2.581629791,3.448356143
AT1G67070,2.47405062,3.048364073,2.535803267,3.028325456,2.448890331,2.435295568,2.977859957,2.610000931,2.351234983,2.574068888,2.614716491,2.750400255,2.544018737,2.350099198,2.509630168,2.566240519,2.481831069,2.462943484
AT1G67080,2.045172896,2.033130077,2.146264225,2.253417924,2.205237391,2.201395561,2.175490547,2.162409909,2.204319587,2.28773001,2.023213327,2.17518875,2.095893209,2.076785449,2.120727905,2.075584489,2.361192179,1.786877767
