Analysis.Id,0point09G_Rep1,0point09G_Rep2,0point09G_Rep3,0point18G_Rep1,0point18G_Rep2,0point18G_Rep3,0point36G_Rep1,0point36G_Rep2,0point36G_Rep3,0point57G_Rep1,0point57G_Rep2,0point57G_Rep3,0point57G_Rep4,1G_Rep1,1G_Rep2,1G_Rep3,uG_Rep1,uG_Rep2,uG_Rep3,uG_Rep4
AT1G48000,40.41098677,23.14168115,52.80981081,82.38539242,39.52882098,43.32955675,48.54093468,62.31842156,86.52514925,61.68812619,67.32643466,78.16065322,62.44479793,76.46604974,45.53015314,69.00134306,56.67856744,36.99854139,49.87313942,40.20982482
AT1G48030,3664.659029,2835.512296,2488.893539,1810.767974,1884.433538,1535.555708,1711.529821,1727.638448,2424.509486,2953.330037,1819.642118,1979.927618,2539.445063,1709.975598,1935.324506,3725.656441,2045.465853,3096.540663,1666.220652,2016.886055
AT1G48040,96.05278387,109.290512,95.83186901,95.82590883,105.3881125,110.5551715,123.4607111,126.3061149,97.11031704,121.2632474,123.6216704,117.8780906,101.9245981,106.387363,127.3439308,90.70609969,97.80888745,86.43026437,99.98983054,103.5403199
AT1G48050,251.8033071,199.7512897,206.095012,200.9846681,205.7492497,244.9001264,186.4636646,188.4695647,219.7695707,211.5004365,239.0301982,210.7869929,181.964639,237.2198093,224.5647365,251.9539641,177.9516133,153.5822467,218.1621874,211.2530824
AT1G48070,0,0,0,0,0,0,0,0,0.909870747,2.748841668,0,0.792737469,1.051244584,0,2.514507253,1.974883087,1.071993727,0,0,0
AT1G48090,1128.177138,1252.645194,1106.064726,1276.022281,1057.176504,964.177542,982.6307279,2115.727611,961.2805814,998.3064817,943.4802214,1921.403698,1335.179906,1324.026596,1069.69847,1255.481428,847.0377421,1167.111203,1021.543037,1918.887998
AT1G48100,11.12240126,44.71423472,17.01745465,13.39543518,9.221349832,11.0538966,13.22733986,4.07496409,33.66703251,10.10484467,11.77392607,21.99426579,26.62883761,18.18472667,13.23642444,14.51220666,12.9611467,7.408793167,11.76512837,15.79768239
AT1G48110,576.7913149,513.277481,630.7145355,705.5790271,661.973774,565.7594656,689.2092225,648.675644,529.0625343,637.8867422,703.1710501,730.2557902,577.9047858,655.7823943,668.0516704,671.4453209,544.4410986,646.6711806,655.1910255,673.8617837
AT1G48120,155.7751264,107.7402739,126.3252763,124.7145619,129.0852831,117.4218087,121.2027214,95.20026306,100.0007939,129.2940063,117.1230351,151.4467386,121.2025962,124.4962255,126.4980341,102.9885955,115.3563661,140.8480636,116.3213823,112.5518913
AT1G48140,102.989033,133.725649,112.7328086,131.7661944,152.8676093,176.6600828,122.5217177,128.4778833,121.5090683,127.4882072,139.8160778,131.5750461,157.0386842,124.8103584,130.5490984,108.2945212,157.2696059,118.2997098,184.5072002,146.4648219
AT1G48160,311.3635821,251.3952063,275.4399278,288.439853,299.7988128,318.6439214,326.8758462,247.3976748,276.1569791,301.3250154,309.1365269,288.8977264,285.0129392,297.2652659,323.8159562,233.077329,322.8055203,248.3291339,324.7960132,272.8522346
AT1G48170,108.1285006,105.0268669,98.47912754,98.88088742,106.7203375,127.8613125,111.3937814,92.20021723,106.8184294,95.03657044,94.14706832,86.99198016,123.9683344,96.45661719,101.7047414,94.3931042,108.5600592,107.3377655,113.0407351,115.5325341
AT1G48200,79.7732167,85.04015376,93.05559986,71.03457836,84.33861795,103.9461229,105.9550731,100.1057153,82.80535828,80.93789879,91.4767715,99.14042681,112.0382163,96.55615741,74.1205697,73.39973834,126.4958102,108.4555782,96.67334535,122.1065532
AT1G48210,492.8276842,423.1987235,457.5028076,398.9319126,429.0709077,521.8124814,488.7615015,435.0541956,444.651701,481.7507899,461.2277009,407.9266649,404.2415858,388.8495309,518.4960969,408.1976613,415.1571898,494.2289881,533.5158293,453.1475267
AT1G48230,404.4316155,438.728023,487.2250788,441.1868194,424.1460091,501.3739189,471.8671665,429.1567372,473.0368491,450.6938545,388.440133,375.5353177,488.622487,453.6975355,402.793784,428.2946686,476.0186872,429.8646955,402.8285485,493.1013482
AT1G48240,200.1622147,286.5405847,251.1438132,221.8003775,278.4434986,258.869557,283.8071822,192.6026799,224.7692879,267.2554249,218.9576424,177.6078185,237.2160932,184.0211136,243.907074,219.029026,283.409585,284.7801568,290.9257524,219.5242844
AT1G48260,239.6218054,190.9619938,203.9643647,156.5707896,260.0769281,359.0477058,209.9797772,178.9969983,284.1519814,205.3476103,296.4190171,196.669606,229.3423712,192.9079126,264.0499643,138.3878165,233.3497822,151.3710604,314.5714648,153.9767458
AT1G48270,62.8147008,78.5372049,74.98950977,63.88291825,89.85656714,75.75470712,77.38592633,91.64755544,86.09526715,77.10578217,77.59488443,84.46413709,80.21542041,99.66371527,68.34244259,88.33674342,82.39041968,79.61528993,55.93920883,70.67729904
AT1G48280,64.7151379,48.85946585,40.30590912,37.09623234,34.25030811,22.10446722,52.90692242,50.26514903,39.92054336,44.45939246,35.32311315,59.83022338,39.48396842,47.27722727,34.03044851,47.88767599,37.70074459,48.16038973,23.53358062,43.89213799
AT1G48300,2100.136078,3935.702671,4008.419555,1564.697347,3912.971798,2697.256011,3158.402103,2006.010171,2371.41782,3260.244688,4046.710091,2715.802686,1961.43609,2070.784163,3282.913917,2904.046151,3694.783409,3998.015256,3167.62101,2259.262602
AT1G48310,281.4702793,298.7213309,287.9857712,297.9414292,239.7933375,251.8928047,298.7640442,246.7897893,251.1128366,289.3825562,271.3444922,287.5285952,239.9108611,300.0419235,282.1448376,294.3046405,270.9125566,264.5098213,245.8339535,253.0972531
AT1G48320,239.3574562,235.387278,276.5153949,284.1690562,299.1261278,300.5882545,260.4324911,362.7222353,364.8158193,334.8313403,367.9145305,251.004525,321.416461,474.4781451,323.5262073,438.8638108,307.2506032,276.1316419,266.71189,314.2223712
AT1G48330,20.203262,19.00456219,15.21511056,12.35686687,27.67098997,28.22480821,34.20260205,6.771403414,23.61219345,17.19355959,20.26146237,19.31611436,19.28462339,14.56722781,22.1422182,5.811398859,21.26043935,14.79703778,14.66361804,26.20998598
AT1G48350,2380.943678,2007.853188,1176.929511,972.0704898,935.5440879,789.2981865,1177.236708,514.6194285,1056.278324,1439.208113,799.3444094,775.2712377,1225.951542,992.3986393,922.3976143,2180.738941,995.70859,1469.829447,1032.304521,1130.499838
AT1G48360,157.605406,145.9047497,114.208578,121.7840279,119.9841853,117.6190969,132.9532792,99.96429366,115.6791845,122.8246971,124.619713,117.9488415,100.3743799,117.4196594,136.3185129,131.7504724,113.9582259,104.1699256,108.5136374,115.2730841
AT1G48370,135.5212347,123.6580423,139.9666092,178.3499756,156.3263815,150.9770962,160.9368188,189.5021566,154.7820827,146.8772223,150.0953914,226.9267009,171.6258325,204.1141123,139.5409786,139.4973358,143.2687511,128.2509777,148.4207282,162.7123365
AT1G48380,126.2560073,140.563816,155.1050961,153.7893597,165.8099806,165.3574681,161.3410452,170.931938,158.3903465,166.4201507,155.5753008,190.051389,151.0664567,151.4007077,162.0210605,148.4868244,149.4974261,174.2517594,151.5510246,146.0836402
AT1G48390,14.16295783,22.48289479,16.9305373,20.57734245,19.81878906,16.9696166,26.50816859,22.99201284,10.06744597,23.26298237,20.38594276,18.61147478,18.44886568,26.19653092,18.43190399,14.62322978,22.41646574,24.57595319,14.7070974,10.46210192
AT1G48410,1886.038913,1838.855599,1749.358825,1630.340762,1825.232479,1833.270063,1672.843427,1845.62899,1625.263108,1880.611976,1781.446059,1880.00521,1683.890804,1674.772089,1731.292488,1755.301333,1686.232371,1653.550575,1699.82216,2084.888254
AT1G48420,417.6191228,413.9661238,466.1030829,430.634306,375.9399866,415.4515224,384.1478071,408.9928268,441.1889098,394.2315055,389.9442307,412.9659079,421.8732909,461.100501,413.3763825,490.3720717,383.1988235,452.151407,364.6251095,449.8299633
AT1G48430,526.5618667,594.2257295,517.1830991,311.5388918,537.8209043,535.911923,521.8021961,418.6387773,402.6999201,526.587362,571.5667307,341.1649861,369.3921877,430.4962254,559.0108593,503.2985868,505.2826523,472.2864126,620.0224572,477.4772721
AT1G48440,328.2143831,419.5157195,458.1549854,537.4294708,465.1675808,448.9462286,540.7579601,515.5718867,517.8344216,418.8137008,390.1153606,417.7069933,540.9005996,481.8011426,404.0196684,531.9026643,479.8510184,451.1429292,584.6153107,499.1327926
AT1G48450,931.7244435,908.5126582,737.6309478,506.6373748,741.3531816,606.9495428,638.0171479,614.6498086,634.9763981,923.2830878,730.8839167,778.7787519,626.8812647,648.1151851,773.4349748,848.6867828,761.0870581,893.4205303,761.1409589,734.6734861
AT1G48460,80.52574053,85.01240496,83.43797285,87.67905394,96.62822502,70.4787083,109.95696,67.21483464,102.2006048,106.5054551,69.59078211,135.777628,76.2852783,117.442615,82.95118855,105.2766481,91.75585595,91.44374651,76.55116613,83.44884776
AT1G48470,5.053784029,4.964193757,0,54.59833425,1.31746327,4.02440379,1.102681007,4.070296269,11.76799708,1.010831261,1.307821041,80.87640306,26.62973595,190.1280588,5.680796334,82.02936543,37.74017638,2.468280769,36.72483305,61.32795879
AT1G48480,265.97506,383.5392908,372.6443248,378.2110882,364.8842485,409.7549222,387.9311869,263.6650813,499.8058913,364.722367,226.3548774,278.1146251,518.7943252,222.7057716,294.1450528,431.6451073,276.7690319,411.2973507,372.2803498,312.7162956
AT1G48490,692.8634872,569.9439509,483.9874417,459.6545473,557.3267915,624.0211325,463.0176243,607.8650512,526.6751445,494.9745416,535.2736407,633.6093992,504.7949061,443.7372948,570.8124913,455.2618575,467.588927,501.5842907,537.2166253,597.1775562
AT1G48500,59.78394788,30.53172074,21.28437665,48.83243095,19.00902801,30.44432959,11.01494143,45.94845303,27.21581401,13.2070873,28.87495711,28.83990349,22.1590658,12.15373226,30.04440131,28.84638199,25.45019832,11.93409322,34.63288656,7.001526356
AT1G48510,57.19993119,28.51919427,49.94336448,36.0390472,85.21066949,59.08926913,50.2540714,17.67853287,40.36063602,33.3712778,45.37054657,45.60940281,51.02155413,14.55876401,56.47099148,25.45122142,47.670621,28.63763053,54.99211899,38.52543071
AT1G48520,506.6238044,442.2886098,323.5352911,244.3669409,236.0175719,207.0884407,268.758977,174.0255659,258.7589374,345.5802837,260.4591333,161.8542225,230.2201078,228.1469579,242.1374323,418.9634233,242.5678388,344.2212044,230.7086348,216.0577979
AT1G48550,133.0187055,150.5484726,112.3586828,105.0895542,122.0235335,112.2399624,115.3096675,122.5800042,114.5446959,156.0402103,131.5483255,154.0829474,106.1212375,128.6522042,123.2158382,131.5800083,127.7186139,95.86740795,138.9778648,103.0336818
AT1G48560,68.76635238,57.15281194,67.18134832,76.25835469,68.4988873,77.34171198,70.53588131,88.32986246,63.37018644,64.66245189,76.53935544,128.484702,50.5023009,86.36035589,77.48538139,55.8627038,69.49403764,65.45776927,77.97762717,77.28523211
AT1G48570,222.5037183,186.4133646,211.41486,245.2818693,177.8284543,146.5955631,213.7884902,165.8452183,175.9224509,234.3772838,206.0859634,414.5908984,168.9514042,296.3067931,194.5760056,228.4997007,216.667004,251.9908111,148.6487213,224.9476783
AT1G48580,20.55948701,14.57674502,17.98486955,28.21484489,16.3952646,17.73898027,22.81030411,12.43720894,21.08487178,15.56756218,13.53601948,19.35435526,22.74783886,15.55240081,17.19905525,20.53004107,28.46697675,12.77642127,12.45006437,19.77103249
AT1G48600,518.2792948,521.4146752,727.8850096,573.0595393,841.3843197,990.106231,724.6457482,507.6376108,814.075017,489.9013089,567.5769024,587.1887202,803.7786748,589.18456,599.0246714,718.7012842,715.7994314,725.5530797,670.6990572,755.4906836
AT1G48610,189.2293368,158.8379477,180.1173137,182.9068435,182.2927638,179.3190917,171.492541,124.8767256,159.3281201,151.0076001,158.0214876,138.4040558,183.0503263,146.231041,150.1150386,163.1990714,215.7438586,179.9932159,167.1958621,173.5757122
AT1G48620,824.1636531,826.5973578,747.9376716,753.2954457,769.300496,870.9210475,715.2964054,860.1273069,774.6345717,894.1821781,859.5776352,929.2633201,663.8773158,684.5443194,840.4539553,769.7680264,770.374256,731.1234091,759.118276,832.4696551
AT1G48630,835.9789754,622.316629,851.5956112,995.2002547,1021.007322,939.3940531,911.8269982,880.8142506,1017.767913,655.9685354,725.8998265,960.1687238,1154.250856,885.0184452,698.4696416,675.0300206,1173.188404,989.9237236,603.9396734,1162.277847
AT1G48640,6.065774883,29.79865787,23.28415961,27.81815557,30.30003024,46.24997407,27.56144168,38.01359473,23.50969311,25.26597321,32.70097927,14.95095909,21.11974228,24.55499881,37.84221141,15.24074643,31.82687542,9.876046066,26.45832962,19.29322883
AT1G48650,668.6082716,622.3845334,562.6332554,560.693854,488.6821468,430.5696418,438.5406751,436.5387918,485.2037504,516.1738707,459.9798353,802.9921612,440.7374044,601.5941632,506.6535737,650.5814038,460.2674876,528.785386,409.312917,518.7531292
AT1G48670,9.212628007,21.25426663,18.18829907,36.67405139,19.10797111,33.83865299,25.85644287,21.01675775,25.74050014,14.84769829,25.92159431,18.71674954,25.75015796,26.62132136,21.94135349,26.66303086,14.81187466,23.98158048,22.75461752,28.85698508
AT1G48690,3.031442861,6.614908383,6.266543486,21.6292204,17.12824643,16.1119242,14.3387394,16.26732408,15.71421146,15.16633008,8.498934375,5.271519407,8.264603625,12.74071166,17.69222654,11.61849985,14.16233748,1.233650675,14.67770031,8.749753668
AT1G48750,232.9698439,918.0792514,1493.737826,2500.589974,2258.104403,2120.632691,2085.187571,2644.223277,2081.348531,1037.187388,1649.517838,1722.180914,1887.415232,2157.978954,1386.283809,2109.757503,1834.481682,1292.989823,2262.149645,2728.316698
AT1G48760,464.2146567,1175.006707,1709.363527,2769.375051,2460.516729,2190.436837,2253.398928,2930.090738,2368.390452,1214.229897,1959.509338,2031.82107,2088.04132,2373.882519,1611.642308,2287.796442,2016.92906,1575.027933,2281.871485,3040.916347
AT1G48780,50.4838788,61.86694349,73.91794112,44.38760681,67.90246258,71.66292139,61.44634911,52.89322707,53.16426805,80.83243384,81.89819856,50.03170514,52.19510555,57.47851913,56.8691396,63.00110627,59.10053141,67.67415002,75.34072209,45.96118748
AT1G48790,689.6393285,668.3383957,533.840326,567.7890363,569.0779509,685.1780668,536.7703239,591.0051523,550.9781822,562.8012135,585.4608583,679.2877356,511.4538312,519.1206154,630.1276107,620.3432876,587.8556915,491.5022939,647.2270462,517.99424
AT1G48830,899.9255823,719.5903857,735.3351618,825.9951381,846.9204274,757.8396929,818.0082573,760.8273845,766.1696535,806.0424349,674.5124229,841.6750635,876.9358301,800.108409,658.8026173,713.7119849,987.0136824,884.206162,726.7775444,952.2126395
AT1G48840,330.7008909,379.4021634,257.9856347,344.2043436,292.433868,276.1777772,261.190834,406.3775791,296.432817,400.0811443,384.6742245,678.572544,250.6739388,362.6893857,338.8577967,367.077263,256.7437744,301.3735029,313.4272054,256.5045556
AT1G48850,598.5425817,562.974158,758.5770811,819.1400272,706.1059593,818.1881549,668.0305914,744.1856506,852.9882464,543.6788197,777.6854993,720.4183673,699.7005379,680.1802665,673.3617138,740.9135761,610.4680591,591.4041732,677.8101091,775.5638803
AT1G48880,41.46022521,43.89564056,51.05610498,76.25601931,42.15365992,60.27499729,60.61946221,66.57786956,54.77772159,57.59239677,62.14508036,49.27718864,53.25719414,64.5470282,55.44621479,58.04221444,60.0778807,56.80873182,64.72734054,77.26880686
AT1G48900,648.1324114,586.2528084,635.0195739,647.1023932,620.4651721,663.2346089,639.3216665,639.7686091,685.8693354,659.8465895,762.0344247,664.2263001,584.9162122,601.9147704,716.0285726,655.2264214,549.081829,569.2419635,650.0225941,586.2684921
AT1G48920,3434.980272,2524.99403,3332.867112,4047.629096,3269.581513,2966.960099,3347.443566,3302.622658,3541.061827,2875.696982,3176.480395,5955.827597,3315.733119,3467.571463,2947.341635,2689.670721,3638.062516,3777.538764,2863.799004,3913.543496
AT1G48930,153.704746,480.3572485,670.8903147,496.6913682,602.0084727,970.4574224,686.6596753,619.5634396,575.1960014,384.9631255,825.5419297,415.3280111,529.8177296,396.3785703,797.6986124,226.3671654,605.5053325,311.2087637,614.8919065,590.0259692
AT1G48950,245.7295346,236.0465765,211.3914023,199.9154723,216.037072,207.9436099,188.4699945,222.8373317,189.3665366,210.1602362,223.7236753,489.2598934,210.2739448,250.0034389,216.1079015,233.6178274,204.9676614,201.302723,207.4265106,219.5216047
AT1G48960,66.67613652,62.80896894,100.246855,85.47307766,84.32880421,76.5899089,76.12326099,70.44036029,66.08459189,69.7803091,70.59297822,76.39943929,77.13789331,63.72436139,70.20040779,84.25721641,83.84336869,96.19203324,105.6041001,59.43217998
AT1G48970,251.6993547,235.5718728,228.334021,227.1843037,207.9468917,256.4630394,226.5896624,265.9376955,196.0815759,236.8473367,265.7347351,257.4792052,196.6979038,261.2994069,264.8692909,233.2069464,218.4719615,234.0443404,231.7201108,247.1786295
AT1G49010,196.0942089,145.6285615,74.320843,40.17717882,44.79330738,37.22116685,57.33726332,14.92617619,120.0087202,134.4358244,50.3526654,40.44141003,99.17246994,59.12761732,46.07086348,156.7925492,49.52925859,86.39456184,45.54403539,42.06101585
AT1G49030,0,0.826763038,2.68554981,1.029923906,2.635152398,1.007174478,0,0,3.143786906,2.022280353,3.922409108,2.635456538,1.836587507,0.910120339,3.159993285,0,3.541073738,2.467105185,1.46752524,3.498990928
AT1G49040,656.1545278,642.7026818,647.9008941,723.9589714,677.6199796,672.1101911,640.8083212,699.2474419,608.5526987,677.5603446,657.7688115,664.6084391,607.2341841,697.0817963,736.501099,690.1422681,587.7379884,612.6071778,592.7610035,766.8015811
AT1G49050,487.8971461,425.1505015,417.7978943,343.7933498,398.8393308,500.7419732,424.0668413,420.0501423,309.4915219,393.036384,519.7168838,377.3033873,308.4286456,327.7648273,503.4709674,360.1005416,334.1294593,329.6013208,486.5803833,430.2203092
AT1G49110,2.020276814,2.478719318,1.789980026,0,1.317675692,4.032447958,3.310013173,1.35417565,1.574364871,0,1.960747602,1.755918878,0.91831806,5.462905724,2.53078654,0,2.362422647,2.46608461,5.864919998,0
AT1G49140,321.084489,313.044434,315.0456106,306.8081949,370.3347625,360.7670811,350.968111,316.0840252,370.041292,297.461282,288.9072838,336.9591694,356.7634233,299.9458425,303.2989642,314.4478406,377.5456816,333.8459121,334.9130173,363.7054765
AT1G49160,312.156692,248.6475907,237.0514021,239.7965238,240.5935222,294.3725643,239.1316301,208.5601003,228.6654038,262.4697235,335.1622555,293.9150336,241.5178281,216.018857,231.746568,195.3835645,302.4780731,213.2402148,299.591673,215.6663551
AT1G49170,65.6617257,75.19488446,54.59609865,51.48754452,71.15359698,85.67743313,54.06193992,62.3003219,54.30269302,83.94357935,77.77895461,73.75514511,58.77205359,49.16313949,69.58499875,53.02787305,64.95948833,45.6253488,67.45625411,43.68697281
AT1G49180,76.4805462,105.5013443,52.88414756,55.46254841,77.1132575,51.95802838,59.76463333,65.88009468,73.14131501,79.81555432,66.37777753,86.11082013,61.14252796,70.35211171,64.50124382,87.69673109,43.6736032,58.04376274,64.91277755,32.96166381
AT1G49200,132.3433636,84.29813575,90.40187534,26.77488596,69.83460847,63.48692157,91.56764645,43.34927539,59.00083063,130.457616,51.63788366,41.27413504,55.09844659,44.60642577,65.13838418,75.54006105,87.38382136,82.627701,86.53935153,43.70222559
AT1G49210,43.43472098,20.65469528,14.31953167,8.237612121,19.76528054,12.09845869,24.27410466,25.72706868,11.02227071,23.26304709,18.2998856,12.29070066,11.93816441,13.65780386,25.31063321,13.80294574,31.89498752,18.49487339,14.66103183,17.46890196
AT1G49220,4.039136524,3.302505632,2.684289287,5.147421237,2.635584095,3.027589978,1.103702311,0,3.15454816,0,1.306807418,2.632028167,3.673385208,2.732734227,1.267034723,10.17426112,2.364427723,3.697331217,2.929465301,1.744351569
AT1G49230,30.31005825,28.10435652,51.91709757,121.5234982,97.50290733,53.39578271,73.910216,166.6651732,97.5053069,88.98774363,84.32560668,50.06425707,115.7059276,126.522522,68.91164263,160.5076423,74.37935447,98.67137677,66.02063024,120.6638551
AT1G49240,6313.140806,5948.766202,5326.246443,4416.208431,6054.560999,5324.889791,5457.672096,5864.247205,5485.428313,5617.565648,5122.740931,5959.772001,6536.953146,4478.326022,5941.235065,5210.937339,6348.289978,5579.620426,5718.384117,5606.738829
AT1G49245,64.65458581,62.80667922,56.38815168,62.81684914,76.42330383,65.50802386,63.9887081,52.82756968,50.35470688,68.77004939,60.78757892,46.54058157,55.0985743,60.99471326,61.98266437,57.38317217,79.12307769,70.29250125,79.19911479,47.19246348
AT1G49300,586.9826905,597.9215428,621.753977,597.0247498,654.0241502,835.0642684,702.2035967,627.4157146,602.6871611,659.7625824,619.5118585,623.3456807,702.5495529,560.0784478,666.0164642,547.3339141,664.3880662,619.0445903,769.8088085,642.2947617
AT1G49310,182.7376304,132.8714449,118.090515,51.46693551,154.1874064,160.5613311,163.3792193,100.0469617,86.04943163,95.11961459,128.6992345,162.2425932,67.95796463,65.60327634,114.1167667,44.33994907,166.772498,98.56932293,180.0602609,111.5400267
